lat,long,altitude,pix
 7.0,-102.70,-2814,NA
 7.0,-102.20,-3289,NA
 7.0,-101.70,-3264,NA
 7.0,-101.20,-3245,NA
 7.0,-100.70,-3345,NA
 7.0,-100.20,-3403,NA
 7.0, -99.70,-3444,NA
 7.0, -99.20,-3369,NA
 7.0, -98.70,-3563,NA
 7.0, -98.20,-3385,NA
 7.0, -97.70,-3462,NA
 7.0, -97.15,-3529,NA
 7.0, -96.65,-3578,NA
 7.0, -96.15,-3682,NA
 7.0, -95.65,-3731,NA
 7.0, -95.15,-3559,NA
 7.0, -94.65,-3178,NA
 7.0, -94.15,-3597,NA
 7.0, -93.65,-3628,NA
 7.0, -93.15,-3556,NA
 7.0, -92.65,-3496,NA
 7.0, -92.15,-3584,NA
 7.0, -91.65,-3679,NA
 7.0, -91.15,-3719,NA
 7.0, -90.65,-3707,NA
 7.0, -90.15,-3607,NA
 7.0, -89.60,-3498,NA
 7.0, -89.10,-3535,NA
 7.0, -88.60,-3459,NA
 7.0, -88.10,-3169,NA
 7.0, -87.60,-3312,NA
 7.0, -87.10,-3225,NA
 7.0, -86.60,-2982,NA
 7.0, -86.10,-2839,NA
 7.0, -85.60,-2566,NA
 7.0, -85.10,-1872,NA
 7.0, -84.60,-1356,NA
 7.0, -84.10,-1193,NA
 7.0, -83.60,-1917,NA
 7.0, -83.10,-2318,NA
 7.0, -82.55,-3255,NA
 7.0, -82.05,-3049,NA
 7.0, -81.55, -919,NA
 7.0, -81.05,-1898,NA
 7.0, -80.55,-2027,NA
 7.0, -80.05,-3011,NA
 7.0, -79.55,-3105,NA
 7.0, -79.05,-3378,NA
 7.0, -78.55,-3934,NA
 7.0, -78.05,-3154,NA
 7.0, -77.55,  145,NA
 7.0, -77.05,   17,NA
 7.0, -76.55,  726,NA
 7.0, -76.05, 1842,NA
 7.0, -75.50, 2097,NA
 7.0, -75.00, 1307,NA
 7.0, -74.50,  505,NA
 7.0, -74.00,   82,NA
 7.0, -73.50,  284,NA
 7.0, -73.00, 1845,NA
 7.0, -72.50, 3685,NA
 7.0, -72.00,  277,NA
 7.0, -71.50,  174,NA
 7.0, -71.00,  138,NA
 7.0, -70.50,  123,NA
 7.0, -70.00,  102,NA
 7.0, -69.50,   93,NA
 7.0, -69.00,   79,NA
 7.0, -68.50,   70,NA
 7.0, -67.95,   64,NA
 7.0, -67.45,   55,NA
 7.0, -66.95,   49,NA
 7.0, -66.45,  751,NA
 7.0, -65.95,  216,NA
 7.0, -65.45,  149,NA
 7.0, -64.95,   82,NA
 7.0, -64.45,  187,NA
 7.0, -63.95,  293,NA
 7.0, -63.45,  313,NA
 7.0, -62.95,  270,NA
 7.0, -62.45,  278,NA
 7.0, -61.95,  175,NA
 7.0, -61.45,  176,NA
 7.0, -60.90,  139,NA
 7.0, -60.40,  134,NA
 7.0, -59.90,  199,NA
 7.0, -59.40,  148,NA
 7.0, -58.90,   93,NA
 7.0, -58.40,   -1,NA
 7.0, -57.90,  -17,NA
 7.0, -57.40,  -30,NA
 7.0, -56.90,  -44,NA
 7.0, -56.40, -108,NA
 7.0, -55.90, -101,NA
 7.0, -55.40,  -75,NA
 7.0, -54.90,  -44,NA
 7.0, -54.40, -119,NA
 7.0, -53.85,  -72,NA
 7.0, -53.35,  -63,NA
 7.0, -52.85, -217,NA
 7.0, -52.35,-1606,NA
 7.0, -51.85,-3302,NA
 7.0, -51.35,-3810,NA
 7.0, -50.85,-4029,NA
 7.0, -50.35,-4075,NA
 7.0, -49.85,-4087,NA
 7.0, -49.35,-4095,NA
 7.0, -48.85,-4133,NA
 7.0, -48.35,-4118,NA
 7.0, -47.85,-4141,NA
 7.0, -47.35,-4169,NA
 7.0, -46.85,-4203,NA
 7.0, -46.30,-4218,NA
 7.0, -45.80,-4274,NA
 7.0, -45.30,-4350,NA
 7.0, -44.80,-4489,NA
 7.0, -44.30,-4559,NA
 7.0, -43.80,-4742,NA
 7.0, -43.30,-4832,NA
 7.0, -42.80,-4390,NA
 7.0, -42.30,-4557,NA
 7.0, -41.80,-4785,NA
 7.0, -41.30,-4734,NA
 7.0, -40.80,-4666,NA
 7.0, -40.30,-4647,NA
 7.0, -39.80,-4622,NA
 7.0, -39.25,-4430,NA
 7.0, -38.75,-3903,NA
 7.0, -38.25,-4455,NA
 7.0, -37.75,-4280,NA
 7.0, -37.25,-4407,NA
 7.0, -36.75,-3620,NA
 7.0, -36.25,-3736,NA
 7.0, -35.75,-3438,NA
 7.0, -35.25,-2838,NA
 7.0, -34.75,-3220,NA
 7.0, -34.25,-2773,NA
 7.0, -33.75,-2763,NA
 7.0, -33.25,-2997,NA
 7.0, -32.75,-3168,NA
 7.0, -32.20,-3965,NA
 7.0, -31.70,-3318,NA
 7.0, -31.20,-3922,NA
 7.0, -30.70,-3654,NA
 7.0, -30.20,-3800,NA
 7.0, -29.70,-3900,NA
 7.0, -29.20,-4022,NA
 7.0, -28.70,-3547,NA
 7.0, -28.20,-3897,NA
 7.0, -27.70,-4265,NA
 7.0, -27.20,-3807,NA
 7.0, -26.70,-4405,NA
 7.0, -26.20,-4542,NA
 7.0, -25.70,-3945,NA
 7.0, -25.15,-4267,NA
 7.0, -24.65,-4192,NA
 7.0, -24.15,-4122,NA
 7.0, -23.65,-3268,NA
 7.0, -23.15,-3568,NA
 7.0, -22.65,-2943,NA
 7.0, -22.15,-1533,NA
 7.0, -21.65,-2250,NA
 7.0, -21.15,-3728,NA
 7.0, -20.65,-3824,NA
