lat,long,altitude,pix,high,low
-61.5,  15.15,-5276,#002C3F, 1.8,-23.8
-61.5,  16.20,-5022,#013145, 1.9,-23.7
-61.5,  17.25,-5228,#003044, 1.8,-23.5
-61.5,  18.30,-4880,#013145, 1.9,-23.1
-61.5,  19.35,-5068,#003046, 1.9,-22.7
-61.5,  20.40,-5019,#002E44, 2.0,-22.5
-61.5,  21.45,-5507,#003044, 2.0,-22.4
-61.5,  22.50,-5103,#003044, 2.2,-22.3
-61.5,  23.55,-5001,#003046, 2.5,-22.3
-61.5,  24.60,-5175,#013044, 2.7,-22.1
-61.5,  25.65,-5219,#003044, 2.7,-22.0
-61.5,  26.70,-5187,#003044, 2.8,-21.8
-61.5,  27.75,-5233,#003044, 2.9,-21.6
-61.5,  28.80,-5274,#013145, 2.8,-21.5
-61.5,  29.85,-5235,#003044, 2.8,-21.2
-61.5,  30.85,-5222,#003044, 2.8,-21.1
-61.5,  31.90,-5192,#003044, 2.7,-20.9
-61.5,  32.95,-5186,#003044, 2.6,-20.7
-61.5,  34.00,-5262,#002F43, 2.6,-20.4
-61.5,  35.05,-5219,#003044, 2.6,-20.2
-61.5,  36.10,-5255,#003044, 2.7,-19.8
-61.5,  37.15,-5212,#003044, 2.6,-19.2
-61.5,  38.20,-5281,#003044, 2.6,-19.0
-61.5,  39.25,-5265,#003044, 2.6,-18.7
-61.5,  40.30,-5255,#003044, 2.6,-18.6
-61.5,  41.35,-5262,#013145, 2.5,-18.5
-61.5,  42.40,-5288,#003044, 2.4,-18.5
-61.5,  43.45,-5278,#003044, 2.3,-18.5
-61.5,  44.50,-5251,#003046, 2.4,-18.5
-61.5,  45.50,-5250,#003046, 2.3,-18.1
-61.5,  46.55,-5277,#003046, 2.3,-18.2
-61.5,  47.60,-5283,#003046, 2.4,-18.5
-61.5,  48.65,-5324,#003044, 2.4,-18.7
-61.5,  49.70,-5285,#003044, 2.3,-18.7
-61.5,  50.75,-5241,#002F43, 2.3,-18.5
-61.5,  51.80,-5280,#003044, 2.2,-18.5
-61.5,  52.85,-5244,#003046, 2.3,-18.3
-61.5,  53.90,-5163,#013145, 2.3,-17.7
-61.5,  54.95,-5083,#013145, 2.3,-17.3
-61.5,  56.00,-5040,#003044, 2.3,-17.2
-61.5,  57.05,-4485,#01384C, 2.5,-17.4
-61.5,  58.10,-4834,#013648, 2.6,-17.7
-61.5,  59.15,-4796,#01354A, 2.6,-17.5
-61.5,  60.15,-4731,#003449, 2.5,-17.3
-61.5,  61.20,-4897,#003446, 2.5,-17.2
-61.5,  62.25,-4599,#00374B, 2.4,-17.5
-61.5,  63.30,-4580,#00394C, 2.4,-17.6
-61.5,  64.35,-4527,#00374B, 2.4,-17.0
-61.5,  65.40,-4520,#013A4E, 2.4,-17.1
-61.5,  66.45,-4488,#00374A, 2.4,-17.5
-61.5,  67.50,-4403,#093C4F, 2.3,-18.4
-61.5,  68.55,-4309,#003D4F, 2.3,-19.0
-61.5,  69.60,-4227,#0B3E51, 2.3,-19.3
-61.5,  70.65,-4182,#0A3D50, 2.3,-19.5
-61.5,  71.70,-4232,#0B3E51, 2.2,-19.4
-61.5,  72.75,-4095,#04374A, 2.3,-19.5
-61.5,  73.80,-4221,#0A3E53, 2.5,-20.2
-61.5,  74.85,-4028,#0B3E51, 2.7,-20.0
-61.5,  75.85,-3906,#0B3B4F, 2.8,-20.1
-61.5,  76.90,-3890,#0D4053, 2.8,-19.9
-61.5,  77.95,-3459,#14475A, 2.9,-19.5
-61.5,  79.00,-3082,#164F60, 2.9,-18.7
-61.5,  80.05,-2480,#1A5364, 2.9,-17.1
-61.5,  81.10,-2168,#1E5768, 3.0,-16.5
-61.5,  82.15,-2238,#1B5563, 3.1,-17.2
-61.5,  83.20,-2216,#1B5362, 3.1,-18.4
-61.5,  84.25,-2346,#17434E, 3.1,-18.8
-61.5,  85.30,-3565,#0C3D4E, 3.0,-19.3
-61.5,  86.35,-3274,#0E4152, 3.0,-19.6
-61.5,  87.40,-3840,#0E4355, 3.1,-18.4
-61.5,  88.45,-3986,#0E4355, 3.3,-17.8
-61.5,  89.50,-4051,#0D4053, 3.5,-16.3
-61.5,  90.50,-4146,#0B3B4F, 3.6,-15.4
-61.5,  91.55,-4156,#0B3E51, 3.5,-14.0
-61.5,  92.60,-4164,#0C3F52, 3.5,-15.0
-61.5,  93.65,-4138,#093747, 3.5,-15.3
-61.5,  94.70,-4137,#0C3F52, 3.4,-15.6
-61.5,  95.75,-4031,#0C3F52, 3.3,-16.0
-61.5,  96.80,-4139,#0B3E51, 3.4,-16.5
-61.5,  97.85,-4518,#083B4E, 3.4,-16.9
-61.5,  98.90,-4639,#0B3B4F, 3.4,-17.2
-61.5,  99.95,-4661,#01394A, 3.4,-16.9
-61.5, 101.00,-4196,#043C4D, 3.2,-15.0
-61.5, 102.05,-4590,#01384C, 3.1,-13.9
-61.5, 103.10,-4379,#00384B, 3.1,-13.5
-61.5, 104.15,-4415,#013A4D, 3.0,-14.4
-61.5, 105.15,-4358,#00374B, 3.0,-16.7
-61.5, 106.20,-4357,#02394D, 3.0,-17.0
-61.5, 107.25,-4312,#0A3A4E, 2.8,-16.9
-61.5, 108.30,-4145,#0B3E51, 2.7,-17.2
-61.5, 109.35,-3965,#0B3E51, 2.7,-18.7
-61.5, 110.40,-4139,#0C3F52, 2.8,-18.5
-61.5, 111.45,-4148,#0B4052, 2.8,-18.0
-61.5, 112.50,-4213,#0B3E51, 3.0,-16.1
-61.5, 113.55,-4267,#0B3B4F, 3.3,-15.5
-61.5, 114.60,-4305,#0A3A4E, 3.5,-15.4
-61.5, 115.65,-4316,#023A4B, 3.5,-15.1
-61.5, 116.70,-4284,#0A3D50, 3.6,-14.8
-61.5, 117.75,-4246,#0B3B4F, 3.8,-14.8
-61.5, 118.80,-4248,#0B3E51, 3.9,-15.2
-61.5, 119.85,-4221,#0C3F52, 4.2,-15.5
-61.5, 120.85,-4212,#0B3E51, 4.4,-15.4
-61.5, 121.90,-4262,#0B3B4F, 4.7,-15.2
-61.5, 122.95,-4304,#073A4D, 4.8,-15.0
-61.5, 124.00,-4314,#073F50, 4.8,-13.6
-61.5, 125.05,-4342,#0B3B4F, 4.9,-12.7
-61.5, 126.10,-4355,#05394E, 5.0,-12.0
-61.5, 127.15,-4368,#023B4F, 5.1,-12.2
-61.5, 128.20,-4426,#00394D, 5.3,-12.6
-61.5, 129.25,-4438,#013648, 5.2,-13.1
-61.5, 130.30,-4552,#00374B, 5.2,-12.6
-61.5, 131.35,-4524,#00374B, 5.4,-11.4
-61.5, 132.40,-4497,#003849, 5.6,-10.0
-61.5, 133.45,-4463,#00374B, 5.7,-10.3
-61.5, 134.50,-4426,#00394C, 5.5,-10.6
-61.5, 135.50,-4337,#003A4E, 5.4,-10.7
-61.5, 136.55,-4300,#0B3B4F, 5.4,-10.9
-61.5, 137.60,-4282,#01354A, 5.4,-11.7
-61.5, 138.65,-4300,#023749, 5.3,-13.2
-61.5, 139.70,-4320,#0B3B4F, 5.3,-13.1
-61.5, 140.75,-4269,#0B3B4F, 5.3,-13.1
-61.5, 141.80,-4276,#0B3B4F, 5.3,-12.7
-61.5, 142.85,-4230,#0A3D50, 5.3,-12.7
-61.5, 143.90,-4145,#0B3E51, 5.2,-13.1
-61.5, 144.95,-4047,#083B4E, 5.1,-13.8
-61.5, 146.00,-4101,#0B3C4D, 5.1,-14.6
-61.5, 147.05,-3890,#0D4053, 5.1,-14.7
-61.5, 148.10,-2907,#0E4355, 5.2,-14.0
-61.5, 149.15,-3863,#0D3E4F, 5.0,-13.4
-61.5, 150.15,-3705,#0C4558, 4.8,-15.4
-61.5, 151.20,-3193,#134455, 4.6,-16.8
-61.5, 152.25,-2742,#164E5D, 4.3,-16.7
-61.5, 153.30,-2623,#1C5769, 4.3,-15.3
-61.5, 154.35,-2898,#194E5E, 4.3,-15.4
-61.5, 155.40,-2883,#185061, 4.5,-14.7
-61.5, 156.45,-2870,#154859, 4.5,-14.0
-61.5, 157.50,-2539,#185162, 4.4,-13.2
-61.5, 158.55,-2574,#195263, 4.5,-12.9
-61.5, 159.60,-2394,#164555, 4.6,-13.2
-61.5, 160.65,-2457,#1C5566, 4.8,-13.9
-61.5, 161.70,-2565,#134453, 4.9,-14.0
-61.5, 162.75,-2272,#1C5B6A, 4.9,-13.8
-61.5, 163.80,-3010,#154D5C, 5.2,-13.6
-61.5, 164.85,-2426,#114751, 5.6,-13.4
-61.5, 165.85,-2404,#134B5A, 6.1,-13.1
-61.5, 166.90,-2650,#134452, 6.5,-13.0
-61.5, 167.95,-2438,#1A4F5F, 6.8,-12.7
-61.5, 169.00,-4142,#0B3E51, 7.0,-12.3
-61.5, 170.05,-4193,#002E3C, 7.2,-11.7
-61.5, 171.10,-4590,#003446, 7.4,-11.2
-61.5, 172.15,-4604,#00374B, 7.7,-10.6
-61.5, 173.20,-4271,#034052, 7.7,-10.9
-61.5, 174.25,-4631,#00374B, 7.7,-10.9
-61.5, 175.30,-4339,#002D42, 7.7,-10.5
-61.5, 176.35,-4897,#00364A, 7.5,-11.0
-61.5, 177.40,-4491,#0A3F51, 7.2,-10.9
-61.5, 178.45,-4069,#0A3F51, 7.2,-10.7
-61.5, 179.50,-4247,#003647, 7.1,-10.1
-61.0,-179.50,-4090,#0C3C52, 7.1, -8.9
-61.0,-178.45,-4141,#003C4E, 6.8, -8.9
-61.0,-177.45,-3860,#0B3E51, 6.6, -9.1
-61.0,-176.40,-3724,#0D4254, 6.5, -9.6
-61.0,-175.35,-3660,#0D4053, 6.4,-10.1
-61.0,-174.35,-4024,#012A3C, 6.4,-10.3
-61.0,-173.30,-3674,#104356, 6.4,-10.2
-61.0,-172.30,-3350,#0C3B4B, 6.4,-10.3
-61.0,-171.25,-4405,#003B4D, 6.3,-10.5
-61.0,-170.25,-4454,#003A51, 6.2,-10.8
-61.0,-169.20,-3773,#0B3C4B, 6.1,-11.3
-61.0,-168.15,-3563,#114251, 6.1,-11.7
-61.0,-167.15,-3614,#104557, 6.1,-12.1
-61.0,-166.10,-3746,#124759, 6.0,-12.6
-61.0,-165.10,-3621,#134453, 5.7,-13.1
-61.0,-164.05,-4288,#0A4155, 5.4,-13.5
-61.0,-163.05,-3705,#124759, 5.2,-14.2
-61.0,-162.00,-3449,#0C3A47, 5.2,-14.2
-61.0,-160.95,-3194,#14475A, 5.1,-14.2
-61.0,-159.95,-3190,#134659, 5.0,-15.1
-61.0,-158.90,-2868,#194E5E, 4.9,-16.6
-61.0,-157.90,-3103,#13485A, 4.7,-17.5
-61.0,-156.85,-3090,#154A5C, 4.5,-17.5
-61.0,-155.85,-2688,#1A5366, 4.4,-17.1
-61.0,-154.80,-2925,#174F5E, 4.2,-16.9
-61.0,-153.75,-2800,#18505F, 4.0,-17.0
-61.0,-152.75,-2805,#18505F, 3.7,-17.4
-61.0,-151.70,-2960,#144959, 3.7,-17.7
-61.0,-150.70,-3130,#124354, 3.7,-17.9
-61.0,-149.65,-3123,#154A5C, 3.6,-18.6
-61.0,-148.65,-3211,#124556, 3.6,-18.6
-61.0,-147.60,-3624,#0F4253, 3.5,-18.6
-61.0,-146.55,-3891,#0F4255, 3.5,-18.6
-61.0,-145.55,-3722,#104356, 3.5,-18.6
-61.0,-144.50,-3743,#0E4152, 3.5,-18.5
-61.0,-143.50,-3686,#0F4456, 3.6,-18.4
-61.0,-142.45,-3688,#0E4355, 3.5,-18.4
-61.0,-141.45,-3762,#0C3F50, 3.6,-18.3
-61.0,-140.40,-3713,#0F4456, 3.6,-18.1
-61.0,-139.35,-4267,#0C4451, 3.6,-17.8
-61.0,-138.35,-3840,#0D4053, 4.0,-17.5
-61.0,-137.30,-4174,#0D4053, 3.9,-17.1
-61.0,-136.30,-4282,#093C4F, 3.7,-16.8
-61.0,-135.25,-4319,#003547, 3.7,-15.6
-61.0,-134.25,-4240,#033A4E, 3.7,-14.2
-61.0,-133.20,-4262,#023B4E, 3.8,-13.5
-61.0,-132.15,-4572,#00364A, 3.8,-13.0
-61.0,-131.15,-4671,#003549, 3.8,-12.4
-61.0,-130.10,-4159,#02354A, 3.9,-12.1
-61.0,-129.10,-4604,#063A4F, 4.1,-11.6
-61.0,-128.05,-4346,#003547, 4.2,-10.9
-61.0,-127.05,-4501,#003748, 4.3,-10.6
-61.0,-126.00,-4313,#013A4B, 4.3, -9.7
-61.0,-124.95,-5106,#013147, 4.7, -9.0
-61.0,-123.95,-5182,#013147, 4.5, -8.3
-61.0,-122.90,-4656,#003348, 4.7, -8.0
-61.0,-121.90,-4658,#003549, 4.9, -7.6
-61.0,-120.85,-5032,#002E40, 5.2, -7.5
-61.0,-119.85,-5051,#013147, 5.0, -7.2
-61.0,-118.80,-5008,#013145, 5.2, -7.1
-61.0,-117.75,-4704,#002939, 5.5, -6.9
-61.0,-116.75,-5036,#002F41, 5.7, -6.7
-61.0,-115.70,-5020,#002E40, 5.8, -6.2
-61.0,-114.70,-5112,#003044, 5.6, -5.9
-61.0,-113.65,-5039,#013145, 5.6, -5.4
-61.0,-112.65,-5126,#002F43, 5.6, -5.0
-61.0,-111.60,-5165,#003046, 5.6, -4.9
-61.0,-110.55,-5180,#003046, 5.6, -4.9
-61.0,-109.55,-5174,#013147, 5.7, -4.6
-61.0,-108.50,-5161,#002E45, 5.7, -4.6
-61.0,-107.50,-4905,#013145, 5.7, -4.8
-61.0,-106.45,-4961,#013145, 5.8, -4.9
-61.0,-105.45,-4768,#013147, 5.9, -4.8
-61.0,-104.40,-5037,#013147, 6.0, -4.8
-61.0,-103.35,-5212,#002F43, 6.4, -4.6
-61.0,-102.35,-5246,#002F43, 6.8, -4.5
-61.0,-101.30,-5132,#002F43, 7.1, -4.2
-61.0,-100.30,-5129,#002F43, 7.2, -4.2
-61.0, -99.25,-5047,#003044, 7.0, -4.3
-61.0, -98.25,-5454,#002F43, 6.9, -4.2
-61.0, -97.20,-4926,#002F43, 7.3, -4.2
-61.0, -96.15,-4870,#013145, 7.6, -4.0
-61.0, -95.15,-5044,#013145, 7.4, -3.9
-61.0, -94.10,-4983,#002F43, 6.8, -4.1
-61.0, -93.10,-5145,#013145, 6.9, -4.2
-61.0, -92.05,-4598,#013648, 7.5, -4.1
-61.0, -91.05,-4886,#003245, 7.7, -4.1
-61.0, -90.00,-4937,#003245, 7.7, -3.8
-61.0, -88.95,-4842,#023548, 7.4, -3.8
-61.0, -87.95,-4829,#023143, 7.2, -3.7
-61.0, -86.90,-4358,#01384C, 7.3, -3.5
-61.0, -85.90,-5031,#022B3F, 7.3, -3.5
-61.0, -84.85,-4544,#003044, 7.1, -3.2
-61.0, -83.85,-5008,#003144, 7.0, -3.1
-61.0, -82.80,-4940,#003247, 6.8, -2.9
-61.0, -81.75,-4909,#003247, 6.8, -2.7
-61.0, -80.75,-4923,#013147, 7.0, -2.6
-61.0, -79.70,-4910,#003245, 7.4, -2.7
-61.0, -78.70,-4936,#003245, 7.6, -2.7
-61.0, -77.65,-4951,#013145, 7.5, -2.7
-61.0, -76.65,-4758,#003547, 7.1, -2.9
-61.0, -75.60,-4647,#00374B, 7.2, -2.8
-61.0, -74.55,-4441,#023749, 7.7, -3.0
-61.0, -73.55,-4050,#0D4254, 7.8, -3.3
-61.0, -72.50,-4550,#003748, 7.9, -3.4
-61.0, -71.50,-4243,#093D52, 7.9, -3.9
-61.0, -70.45,-4025,#0C3F52, 8.0, -3.9
-61.0, -69.45,-4206,#0B3E51, 8.0, -3.8
-61.0, -68.40,-4147,#093E4E, 7.8, -3.8
-61.0, -67.35,-3990,#093E50, 6.7, -4.1
-61.0, -66.35,-2942,#0A3643, 5.8, -4.4
-61.0, -65.30,-2793,#154859, 5.5, -4.7
-61.0, -64.30,-3661,#124558, 5.5, -5.1
-61.0, -63.25,-3665,#104557, 5.3, -5.4
-61.0, -62.25,-3663,#0B3E4F, 5.3, -6.3
-61.0, -61.20,-3970,#043544, 5.8, -6.9
-61.0, -60.15,-3978,#0B3C4D, 5.5, -7.6
-61.0, -59.15,-4849,#012B39, 5.4, -8.3
-61.0, -58.10,-4701,#003549, 1.5,-12.4
-61.0, -57.10,-2923,#195263, 5.3, -9.2
-61.0, -56.05, -664,#267280, 4.9, -9.9
-61.0, -55.05, -218,#2B6D7B, 5.5,-11.8
-61.0, -54.00,-1030,#215666, 3.8,-11.8
-61.0, -52.95,-2563,#174C5C, 3.7,-13.0
-61.0, -51.95,-1017,#22606D, 3.5,-15.7
-61.0, -50.90,-1234,#286776, 3.4,-18.0
-61.0, -49.90,-2716,#194E5E, 3.4,-19.3
-61.0, -48.85,-1571,#193B45, 3.4,-19.8
-61.0, -47.85,-2489,#184B5C, 3.5,-19.3
-61.0, -46.80, -466,#266A75, 3.5,-19.0
-61.0, -45.75, -316,#2B6D7B, 3.5,-19.1
-61.0, -44.75, -261,#2B6F7C, 3.5,-19.2
-61.0, -43.70, -366,#296B79, 3.5,-19.3
-61.0, -42.70, -783,#276675, 3.5,-19.4
-61.0, -41.65,-2747,#0D3E4F, 3.6,-19.5
-61.0, -40.65,-2679,#174F60, 3.8,-19.7
-61.0, -39.60,-3838,#00323F, 3.9,-20.2
-61.0, -38.55,-3949,#073545, 4.0,-21.5
-61.0, -37.55, -640,#24626F, 4.1,-22.5
-61.0, -36.50,-2304,#174857, 4.2,-23.5
-61.0, -35.50,-2825,#1D5468, 4.2,-24.2
-61.0, -34.45,-3499,#12495D, 4.2,-24.5
-61.0, -33.45,-3051,#1B5A69, 4.1,-24.8
-61.0, -32.40,-2612,#175260, 3.9,-25.2
-61.0, -31.35,-2510,#1A5462, 3.9,-25.3
-61.0, -30.35,-4259,#0E4156, 3.8,-25.2
-61.0, -29.30, -995,#215B69, 3.8,-24.8
-61.0, -28.30,-5320,#00202C, 3.7,-24.0
-61.0, -27.25,-2557,#185165, 3.7,-23.7
-61.0, -26.25,-3579,#073646, 3.7,-23.6
-61.0, -25.20,-4036,#023145, 4.0,-23.2
-61.0, -24.15,-3907,#093A4B, 4.0,-22.8
-61.0, -23.15,-5255,#012E45, 3.8,-22.4
-61.0, -22.10,-4865,#00384B, 3.8,-22.3
-61.0, -21.10,-4089,#073A4D, 3.7,-21.7
-61.0, -20.05,-4015,#0E3E52, 3.6,-20.2
-61.0, -19.05,-3683,#012933, 3.5,-21.1
-61.0, -18.00,-3998,#0B4052, 3.2,-21.7
-61.0, -16.95,-4980,#003245, 3.0,-22.3
-61.0, -15.95,-4686,#002E40, 3.1,-22.7
-61.0, -14.90,-3719,#0A374A, 3.0,-23.1
-61.0, -13.90,-4779,#00152A, 3.0,-23.4
-61.0, -12.85,-4826,#022B3D, 3.0,-23.2
-61.0, -11.85,-4762,#022C42, 3.0,-22.9
-61.0, -10.80,-4947,#013145, 3.1,-23.0
-61.0,  -9.75,-5361,#002D41, 3.1,-23.2
-61.0,  -8.75,-4679,#002B3C, 3.0,-23.6
-61.0,  -7.70,-5264,#002F43, 3.0,-23.8
-61.0,  -6.70,-4790,#012B41, 3.1,-23.8
-61.0,  -5.65,-5256,#002F43, 3.1,-23.8
-61.0,  -4.65,-4773,#003446, 3.1,-24.0
-61.0,  -3.60,-5221,#003044, 2.9,-24.2
-61.0,  -2.55,-5310,#002639, 2.7,-24.4
-61.0,  -1.55,-5302,#013044, 2.5,-24.5
-61.0,  -0.50,-5327,#052F45, 2.5,-24.5
-61.0,   0.50,-5103,#002F45, 2.6,-24.5
-61.0,   1.55,-5414,#002F43, 2.5,-24.5
-61.0,   2.55,-5339,#002F43, 2.4,-24.4
-61.0,   3.60,-5295,#002F43, 2.3,-24.3
-61.0,   4.65,-5422,#002F43, 2.3,-24.0
-61.0,   5.65,-5295,#002F43, 2.3,-23.7
-61.0,   6.70,-5322,#013044, 2.2,-23.6
-61.0,   7.70,-5164,#003046, 2.2,-23.5
-61.0,   8.75,-5312,#002F43, 2.2,-23.4
-61.0,   9.75,-4765,#003044, 2.2,-23.4
-61.0,  10.80,-5476,#002D3F, 2.2,-23.4
-61.0,  11.85,-4806,#003547, 2.1,-23.4
-61.0,  12.85,-5124,#013145, 2.1,-23.4
-61.0,  13.90,-5341,#003046, 2.0,-23.3
-61.0,  14.90,-5258,#002F43, 2.1,-23.3
-61.0,  15.95,-4944,#003446, 2.1,-23.2
-61.0,  16.95,-5107,#013147, 2.1,-22.9
-61.0,  18.00,-5060,#002C3F, 2.1,-22.4
-61.0,  19.05,-4951,#013145, 2.1,-22.2
-61.0,  20.05,-5040,#002F43, 2.2,-22.0
-61.0,  21.10,-5093,#003044, 2.4,-21.8
-61.0,  22.10,-5313,#002F43, 2.5,-21.6
-61.0,  23.15,-5178,#002F43, 2.8,-21.4
-61.0,  24.15,-4899,#002F43, 2.9,-21.2
-61.0,  25.20,-5210,#003044, 3.0,-20.9
-61.0,  26.25,-5283,#003044, 3.2,-20.7
-61.0,  27.25,-5231,#003044, 3.2,-20.6
-61.0,  28.30,-5261,#002F43, 3.1,-20.2
-61.0,  29.30,-5310,#003044, 3.0,-20.1
-61.0,  30.35,-5290,#003044, 3.1,-19.7
-61.0,  31.35,-5258,#013145, 3.0,-19.4
-61.0,  32.40,-5196,#003044, 2.9,-19.3
-61.0,  33.45,-5240,#003044, 2.8,-19.3
-61.0,  34.45,-5296,#013044, 2.8,-19.2
-61.0,  35.50,-5312,#003044, 2.8,-19.0
-61.0,  36.50,-5294,#003044, 2.8,-18.7
-61.0,  37.55,-5297,#002F43, 2.7,-18.0
-61.0,  38.55,-5294,#003046, 2.7,-17.6
-61.0,  39.60,-5284,#003046, 2.7,-17.8
-61.0,  40.65,-5278,#003044, 2.6,-17.9
-61.0,  41.65,-5281,#003044, 2.6,-17.9
-61.0,  42.70,-5335,#003044, 2.5,-18.0
-61.0,  43.70,-5323,#003044, 2.5,-18.1
-61.0,  44.75,-5267,#003044, 2.5,-18.1
-61.0,  45.75,-5338,#002F43, 2.5,-17.9
-61.0,  46.80,-5351,#003044, 2.5,-17.5
-61.0,  47.85,-5324,#003044, 2.5,-17.9
-61.0,  48.85,-5377,#003044, 2.5,-18.2
-61.0,  49.90,-5374,#003044, 2.4,-18.3
-61.0,  50.90,-5338,#003044, 2.4,-18.1
-61.0,  51.95,-5329,#003044, 2.4,-18.2
-61.0,  52.95,-5283,#003044, 2.4,-18.0
-61.0,  54.00,-5224,#003046, 2.5,-17.6
-61.0,  55.05,-5108,#013145, 2.5,-17.0
-61.0,  56.05,-5068,#013145, 2.8,-16.4
-61.0,  57.10,-4132,#0D4459, 2.8,-16.5
-61.0,  58.10,-4876,#003247, 2.7,-16.9
-61.0,  59.15,-4826,#003247, 2.8,-16.9
-61.0,  60.15,-4705,#003547, 2.6,-16.7
-61.0,  61.20,-4654,#003547, 2.6,-16.9
-61.0,  62.25,-4582,#00374B, 2.5,-16.9
-61.0,  63.25,-4618,#023749, 2.5,-16.8
-61.0,  64.30,-4525,#003849, 2.7,-16.7
-61.0,  65.30,-4511,#00374B, 2.5,-16.6
-61.0,  66.35,-4472,#00374B, 2.5,-16.6
-61.0,  67.35,-4396,#003B4E, 2.5,-16.5
-61.0,  68.40,-4370,#0B3B4F, 2.6,-17.4
-61.0,  69.45,-4216,#0C3F52, 2.6,-18.4
-61.0,  70.45,-4294,#053A4C, 2.5,-19.2
-61.0,  71.50,-4227,#0C3B4D, 2.5,-18.9
-61.0,  72.50,-4165,#093E50, 2.6,-18.8
-61.0,  73.55,-3458,#0E4154, 2.8,-18.9
-61.0,  74.55,-3705,#0A3D4E, 2.9,-19.0
-61.0,  75.60,-3205,#154A5C, 3.0,-19.0
-61.0,  76.65,-3527,#114457, 3.1,-18.4
-61.0,  77.65,-3685,#0E4152, 3.1,-18.1
-61.0,  78.70,-3237,#13485A, 3.2,-17.3
-61.0,  79.70,-2826,#174F5E, 3.1,-16.2
-61.0,  80.75,-2126,#1C5566, 3.2,-15.2
-61.0,  81.75,-1981,#174F5C, 3.3,-14.8
-61.0,  82.80,-2443,#174C5E, 3.3,-15.6
-61.0,  83.85,-1967,#174F5C, 3.4,-17.0
-61.0,  84.85,-2513,#185061, 3.3,-17.8
-61.0,  85.90,-4212,#043748, 3.2,-18.1
-61.0,  86.90,-3808,#0B4052, 3.4,-17.1
-61.0,  87.95,-4142,#0B3B4F, 3.5,-15.5
-61.0,  88.95,-4146,#003948, 3.8,-13.9
-61.0,  90.00,-4184,#093C4F, 3.9,-12.9
-61.0,  91.05,-4239,#093C4F, 3.9,-12.4
-61.0,  92.05,-4204,#0C4153, 3.8,-12.2
-61.0,  93.10,-4201,#0B3B4F, 3.8,-12.3
-61.0,  94.10,-4289,#0B3B51, 3.7,-13.1
-61.0,  95.15,-4195,#093C4F, 3.6,-13.4
-61.0,  96.15,-4286,#0B3B4F, 3.6,-13.7
-61.0,  97.20,-4306,#003A4E, 3.6,-14.0
-61.0,  98.25,-4357,#013B4F, 3.5,-15.4
-61.0,  99.25,-4387,#00384B, 3.4,-15.8
-61.0, 100.30,-4490,#003849, 3.3,-14.3
-61.0, 101.30,-4520,#003849, 3.2,-13.1
-61.0, 102.35,-4523,#00384B, 3.2,-12.4
-61.0, 103.35,-4533,#00374B, 3.2,-12.0
-61.0, 104.40,-4361,#013A4E, 3.2,-12.1
-61.0, 105.45,-4258,#00384B, 3.1,-13.5
