lat,long,altitude,pix,high,low
69.5, 126.65,  306,#5E5834,26.8,-43.6
69.5, 128.05,  850,#605535,23.5,-40.6
69.5, 129.50, 1046,#655F45,20.4,-43.2
69.5, 130.90,  410,#645F35,27.1,-40.9
69.5, 132.35,  246,#636B42,27.2,-46.2
69.5, 133.75,  386,#4C5B30,26.3,-47.1
69.5, 135.20,  242,#505B33,26.8,-47.5
69.5, 136.60,  571,#746B4C,23.9,-41.0
69.5, 138.00,  496,#555A31,22.8,-40.8
69.5, 139.45,  367,#A5A080,23.2,-41.2
69.5, 140.85,  450,#6B6847,24.2,-42.8
69.5, 142.30,  342,#71613D,25.5,-43.4
69.5, 143.70,  133,#6D6745,26.5,-42.6
69.5, 145.15,  208,#58623D,26.4,-44.7
69.5, 146.55,   48,#575C34,27.9,-42.7
69.5, 148.00,   66,#565E39,27.7,-43.8
69.5, 149.40,  615,#5D5735,22.6,-44.1
69.5, 150.85,  127,#6F6444,24.7,-42.3
69.5, 152.25,   22,#60603A,26.1,-45.7
69.5, 153.70,   11,#18241A,25.5,-44.4
69.5, 155.10,   13,#625D40,24.9,-45.0
69.5, 156.50,   27,#60634E,24.6,-43.4
69.5, 157.95,   30,#475035,24.3,-43.4
69.5, 159.35,   13,#64624B,24.5,-44.4
69.5, 160.80,   11,#4A5537,23.4,-44.4
69.5, 162.20,   31,#5A5832,22.9,-43.6
69.5, 163.65,  300,#6E6C39,20.7,-40.9
69.5, 165.05,   44,#606734,22.7,-40.2
69.5, 166.50,    1,#505F4A,21.4,-37.9
69.5, 167.90,   36,#6A603D,22.8,-41.3
69.5, 169.35,   -7,#435441,14.9,-36.4
69.5, 170.75,   32,#5A6338,19.5,-39.6
69.5, 172.15,  408,#625B48,18.5,-39.5
69.5, 173.60,   94,#555B2F,21.0,-41.1
69.5, 175.00,  160,#60623D,20.6,-41.7
69.5, 176.45,  351,#6E6A4D,19.0,-36.7
69.5, 177.85,    1,#324736,18.1,-32.9
69.5, 179.30,  -44,#2F7581,18.9,-31.7
70.0,-179.25,  -43,#2E7480, 6.8,-32.6
70.0,-177.80,  -48,#2E7480, 6.3,-32.0
70.0,-176.35,  -55,#2E7480, 6.4,-31.2
70.0,-174.90,  -53,#2E7480, 6.8,-31.1
70.0,-173.45,  -53,#2E7480, 7.7,-31.0
70.0,-172.00,  -44,#2E7480, 7.4,-31.8
70.0,-170.55,  -39,#2E727F, 7.5,-31.5
70.0,-169.05,  -35,#2E7480, 8.2,-31.6
70.0,-167.60,  -46,#2E7480, 9.0,-32.1
70.0,-166.15,  -45,#2E7480, 9.8,-32.5
70.0,-164.70,  -36,#2E7480,11.0,-33.1
70.0,-163.25,  -20,#2F7581,12.8,-36.1
70.0,-161.80,   35,#67593F,24.6,-42.0
70.0,-160.30,   45,#70613A,24.6,-45.3
70.0,-158.85,   29,#605C36,24.8,-45.1
70.0,-157.40,   59,#67633E,25.5,-45.5
70.0,-155.95,   50,#59573E,26.1,-45.0
70.0,-154.50,   52,#686749,24.9,-45.4
70.0,-153.05,   49,#58563D,24.0,-44.5
70.0,-151.60,    7,#81785B,24.2,-44.0
70.0,-150.10,  122,#695F3C,22.8,-45.5
70.0,-148.65,   46,#867E67,23.3,-45.3
70.0,-147.20,   38,#766B4D,22.7,-43.6
70.0,-145.75,   13,#6F623F,19.4,-38.8
70.0,-144.30,   17,#625E43,16.8,-37.7
70.0,-142.85,   27,#636148,14.9,-36.6
70.0,-141.40,  -46,#2D737F,18.9,-33.5
70.0,-139.90,  -58,#2C727E,13.5,-30.7
70.0,-138.45, -249,#2D717E,11.9,-30.9
70.0,-137.00,  -39,#2D737F,13.3,-31.6
70.0,-135.55,  -33,#2E7480,14.0,-32.2
70.0,-134.10,  -16,#2E7480,16.0,-32.8
70.0,-132.65,  -20,#2E7480,16.8,-34.0
70.0,-131.15,   -3,#2A5237,26.1,-43.4
70.0,-129.70,    7,#4B5233,24.8,-43.2
70.0,-128.25,   31,#565D3C,30.2,-41.5
70.0,-126.80,  -43,#2F5A47,20.3,-39.6
70.0,-125.35,  -36,#2D7281,20.8,-33.3
70.0,-123.90,  -83,#2D717E,17.8,-34.1
70.0,-122.45, -285,#2C707D,22.8,-35.5
70.0,-120.95, -385,#2B6F7C,12.4,-31.7
70.0,-119.50, -439,#2A6E7B,12.0,-31.7
70.0,-118.05, -348,#2B6E7E,13.4,-32.9
70.0,-116.60,  270,#9E9882,26.7,-42.4
70.0,-115.15,  253,#8A7D6C,27.2,-42.6
70.0,-113.70,  258,#A99A87,27.6,-42.9
70.0,-112.25,  199,#94826E,28.3,-44.4
70.0,-110.75,   80,#8F806B,29.4,-47.7
70.0,-109.30,  112,#746D50,28.1,-48.0
70.0,-107.85,  147,#807362,26.8,-47.2
70.0,-106.40,   99,#63624D,26.6,-45.3
70.0,-104.95,  134,#7F7460,26.1,-43.5
70.0,-103.50,   32,#6F6A4D,27.3,-45.1
70.0,-102.00,   30,#7A6E56,26.2,-45.3
70.0,-100.55,  -35,#2F7380,13.8,-36.0
70.0, -99.10, -172,#2C707D,10.2,-32.7
70.0, -97.65,  -41,#2D737F,15.9,-33.7
70.0, -96.20,   28,#948D73,18.2,-36.7
70.0, -94.75,  158,#61523B,27.3,-41.1
70.0, -93.30,   72,#7B7360,26.6,-41.8
70.0, -91.80, -128,#307481,20.9,-39.6
70.0, -90.35, -132,#2D7281, 7.1,-31.8
70.0, -88.90, -108,#2D7281, 6.5,-33.1
70.0, -87.45, -157,#2C707D, 7.0,-35.1
70.0, -86.00, -129,#2B6F7C,21.5,-45.3
70.0, -84.55,   -9,#5F6C58,24.8,-46.4
70.0, -83.10,    1,#2E5457,23.3,-42.4
70.0, -81.60,  102,#60534D,21.7,-43.1
70.0, -80.15,    1,#043F47,23.1,-43.5
70.0, -78.70,   40,#7B6655,24.6,-43.6
70.0, -77.25,  192,#70655F,20.8,-38.1
70.0, -75.80,  306,#595951,22.2,-44.1
70.0, -74.35,  792,#FAF5F9,14.5,-39.3
70.0, -72.85,  906,#E9E2E9,10.9,-41.6
70.0, -71.40,  551,#807265,20.2,-45.0
70.0, -69.95,  417,#846E61,17.4,-40.4
70.0, -68.50,  200,#847065,17.8,-43.9
70.0, -67.05,  -49,#2D737F,13.7,-38.6
70.0, -65.60, -539,#296B79, 7.0,-34.1
70.0, -64.15,-2003,#1D5868, 6.1,-33.7
70.0, -62.65,-1979,#1D5868, 3.8,-31.9
70.0, -61.20,-1618,#22606D, 4.3,-30.8
70.0, -59.75, -439,#2D6F7D, 5.5,-29.7
70.0, -58.30, -313,#2C6E7C, 7.0,-28.2
70.0, -56.85, -179,#2D717E, 8.8,-25.9
70.0, -55.40, -100,#2D717E,NA,NA
70.0, -53.95,  380,#5E5045,NA,NA
70.0, -52.45, -490,#20606C,-1.0, -1.0
70.0, -51.00,   37,#455856,-1.0, -1.0
70.0, -49.55,  199,#EFE6EB,-1.0, -1.0
70.0, -48.10,  421,#FFFFFF,-1.0, -1.0
70.0, -46.65,  125,#FFFFFF,-1.0, -1.0
70.0, -45.20,   33,#FFFFFF,-1.0, -1.0
70.0, -43.70,  -33,#FFFFFF,-1.0, -1.0
70.0, -42.25,   34,#FFFFFF,-1.0, -1.0
70.0, -40.80,  -17,#FFFFFF,-1.0, -1.0
70.0, -39.35,   37,#FFFFFF,-1.0, -1.0
70.0, -37.90,   25,#FFFFFF,-1.0, -1.0
70.0, -36.45,  216,#FFFFFF,-1.0, -1.0
70.0, -35.00,  695,#FFFFFF,-1.0, -1.0
70.0, -33.50,  711,#FFFFFF,-1.0, -1.0
70.0, -32.05, 1333,#FFFFFF,-1.0, -1.0
70.0, -30.60, 1342,#FFFFFF,-1.0, -1.0
70.0, -29.15, 1645,#C9C4CB,-1.0, -1.0
70.0, -27.70, 1203,#B4B8BB,-1.0, -1.0
70.0, -26.25, 1477,#948F93,-1.0, -1.0
70.0, -24.80, 1600,#FDFBFF,-1.0, -1.0
70.0, -23.30,  749,#80766D,-1.0, -1.0
70.0, -21.85, -468,#2C6E7C,-1.0, -1.0
70.0, -20.40, -299,#2D717E, 4.5,-21.9
70.0, -18.95, -760,#245F6D, 5.9,-18.6
70.0, -17.50,-1571,#225D6D, 7.1,-13.7
70.0, -16.05,-1004,#276675, 7.8,-12.0
70.0, -14.55,-1153,#246372, 8.0,-11.3
70.0, -13.10,-1481,#236271, 8.5,-10.7
70.0, -11.65,-1724,#1F5967, 8.7,-10.3
70.0, -10.20,-1918,#1D5765, 9.0, -9.6
70.0,  -8.75, -713,#286A78, 9.3, -9.1
70.0,  -7.30,-1643,#225D6D, 9.7, -8.6
70.0,  -5.85,-2853,#174A5B,10.0, -7.6
70.0,  -4.35,-3132,#124556,10.5, -6.6
70.0,  -2.90,-2836,#174C5C,10.8, -6.0
70.0,  -1.45,-2859,#155362,10.9, -5.6
70.0,   0.00,-3232,#14475A,11.0, -5.2
70.0,   1.45,-3213,#14495B,11.5, -4.9
70.0,   2.90,-3242,#14495B,11.3, -4.5
70.0,   4.35,-3248,#14495B,11.5, -3.9
70.0,   5.85,-3191,#124759,11.9, -3.2
70.0,   7.30,-3100,#154A5C,11.9, -2.8
70.0,   8.75,-2897,#184D5D,12.4, -2.3
70.0,  10.20,-2878,#18505F,12.9, -2.1
70.0,  11.65,-2838,#18505F,13.3, -2.0
70.0,  13.10,-2731,#18505F,14.0, -1.9
70.0,  14.55,-2503,#1A5364,14.9, -2.5
70.0,  16.05,-2002,#1C596B,15.3, -3.7
70.0,  17.50,  -83,#2D737F,15.1, -5.3
70.0,  18.95,  204,#4A5034,22.0,-13.3
70.0,  20.40,  -46,#182F3F,23.2, -9.2
70.0,  21.85,   -1,#10454D,28.5,-20.5
70.0,  23.30,   -2,#132121,28.2,-21.6
70.0,  24.80,  301,#6A7054,26.4,-22.0
70.0,  26.25,  910,#8F8279,19.2,-24.6
70.0,  27.70,  290,#575143,27.0,-27.0
70.0,  29.15,  136,#3D4F41,27.8,-22.1
70.0,  30.60, -276,#2C6A77,22.9,-14.4
70.0,  32.05,  -44,#2D7281,24.6,-12.4
70.0,  33.50, -150,#2C707D,18.2, -8.7
70.0,  35.00, -230,#2D717E,17.9, -8.0
70.0,  36.45, -150,#2C727E,17.0, -6.7
70.0,  37.90, -158,#2C707D,16.6, -6.5
70.0,  39.35, -189,#2D717E,16.4, -7.2
70.0,  40.80, -109,#2E727F,16.1, -7.8
70.0,  42.25, -110,#2F7380,15.7, -8.5
70.0,  43.70, -104,#2E727F,15.0, -9.5
70.0,  45.20,  -92,#2E727F,15.3,-11.4
70.0,  46.65,  -92,#2E727F,15.6,-13.9
70.0,  48.10,  -61,#2E727F,15.1,-17.0
70.0,  49.55,  -63,#2D737F,15.4,-19.1
70.0,  51.00,  -87,#2D737F,15.7,-21.8
70.0,  52.45,  -87,#2E727F,15.5,-23.8
70.0,  53.95,  -78,#2E727F,15.9,-24.2
70.0,  55.40,  -77,#2E727F,16.0,-24.6
70.0,  56.85,  -50,#2E7480,16.0,-23.7
70.0,  58.30,  -36,#2F7581,15.5,-24.6
70.0,  59.75,   73,#545A34,19.9,-29.6
70.0,  61.20, -137,#2D7281,19.6,-29.1
70.0,  62.65, -154,#2C727E,16.1,-28.7
70.0,  64.15,  -88,#2D737F,16.0,-26.7
70.0,  65.60,  -42,#2E7480,15.7,-27.9
70.0,  67.05,   -2,#35553E,19.6,-34.3
70.0,  68.50,   29,#41452A,22.2,-36.2
70.0,  69.95,   50,#45482D,22.2,-35.2
70.0,  71.40,   12,#584D39,22.3,-34.7
70.0,  72.85,   -7,#2D3325,18.2,-32.3
70.0,  74.35,   52,#595731,23.9,-43.4
70.0,  75.80,   46,#4D522A,27.0,-43.8
70.0,  77.25,   61,#4C5128,27.6,-43.9
70.0,  78.70,   29,#534F2C,28.3,-43.9
70.0,  80.15,   50,#55562C,28.6,-43.8
70.0,  81.60,   25,#5D5E34,29.3,-44.4
70.0,  83.10,    3,#354926,29.4,-44.7
70.0,  84.55,   70,#6A683F,28.8,-43.8
70.0,  86.00,   23,#66643D,29.1,-43.9
70.0,  87.45,   39,#545A36,28.9,-42.3
70.0,  88.90,  157,#5C5C36,28.1,-37.7
70.0,  90.35,  630,#71653F,24.5,-34.1
70.0,  91.80,  853,#6D603E,23.1,-36.8
70.0,  93.30,  862,#61552B,23.0,-37.6
70.0,  94.75,  778,#695A33,24.0,-39.5
70.0,  96.20,  135,#3A502A,28.1,-39.6
70.0,  97.65,  311,#4E5931,27.3,-41.7
70.0,  99.10,  486,#665937,26.2,-47.4
70.0, 100.55,  430,#857657,25.9,-51.1
70.0, 102.00,  494,#7C7155,26.0,-50.7
70.0, 103.50,  312,#575830,26.7,-50.0
70.0, 104.95,  371,#5B5932,25.9,-48.6
70.0, 106.40,  377,#57532D,25.5,-48.3
70.0, 107.85,  506,#655D36,24.1,-48.4
70.0, 109.30,  810,#726038,23.1,-45.3
70.0, 110.75,  192,#5C5833,27.1,-49.9
70.0, 112.25,  156,#434E24,28.2,-51.5
70.0, 113.70,  173,#575731,28.6,-52.9
70.0, 115.15,  121,#455129,29.3,-52.9
70.0, 116.60,  172,#404F26,29.0,-52.9
70.0, 118.05,  151,#40441F,29.6,-52.2
70.0, 119.50,  203,#495225,29.7,-50.8
70.0, 120.95,  280,#475227,29.7,-48.0
70.0, 122.45,  215,#485329,29.9,-49.6
70.0, 123.90,  109,#565630,29.7,-50.2
70.0, 125.35,   17,#3E5131,29.0,-50.0
70.0, 126.80,  189,#66623C,27.4,-46.5
70.0, 128.25,  684,#6E6441,23.8,-40.7
70.0, 129.70,  954,#5F5C49,22.7,-40.1
70.0, 131.15,  396,#6C683B,26.8,-41.4
70.0, 132.65,   48,#384929,28.3,-45.8
70.0, 134.10,  332,#8F8967,26.3,-43.5
70.0, 135.55,   46,#59603F,28.2,-45.0
70.0, 137.00,  312,#5B5D36,25.5,-43.7
70.0, 138.45,  350,#5B543A,23.9,-42.5
70.0, 139.90,  564,#7D7B66,22.7,-40.7
70.0, 141.40,  238,#716E4D,25.2,-41.2
70.0, 142.85,   54,#5E6440,26.1,-42.4
70.0, 144.30,   54,#5C5C3A,26.5,-43.5
70.0, 145.75,   61,#676A3F,27.0,-43.4
70.0, 147.20,    6,#5B5E3F,27.1,-41.8
70.0, 148.65,  171,#5C6236,25.2,-42.1
70.0, 150.10,  235,#5C6138,22.8,-43.7
70.0, 151.60,   55,#5A5B31,24.5,-43.3
70.0, 153.05,   75,#65623F,25.1,-43.8
70.0, 154.50,   36,#4F5D3C,24.5,-44.4
70.0, 155.95,   34,#4C5A41,24.2,-43.7
70.0, 157.40,   21,#595C47,24.0,-43.3
70.0, 158.85,   10,#4D7157,23.9,-43.9
70.0, 160.30,   -5,#2B5348,17.0,-39.6
70.0, 161.80,  -11,#2F7581,11.9,-36.1
70.0, 163.25,  -15,#2F7581,11.4,-34.1
70.0, 164.70,  -20,#2D737F,10.8,-32.6
70.0, 166.15,  -23,#2D737F, 9.2,-32.0
70.0, 167.60,  -35,#2E7480,24.9,-43.5
70.0, 169.05,  -11,#395852,14.9,-36.4
70.0, 170.55,    3,#374B40,15.1,-34.4
70.0, 172.00,  -12,#264645,16.6,-34.0
70.0, 173.45,  -14,#1D4D51,19.4,-40.0
70.0, 174.90,  -22,#2E7480,24.2,-40.8
70.0, 176.35,  -32,#2E7480,13.9,-34.0
70.0, 177.80,  -49,#2D737F, 7.2,-30.0
70.0, 179.25,  -45,#2F7581, 6.4,-31.1
70.5,-179.25,  -38,#2F7581, 5.3,-31.1
70.5,-177.75,  -46,#2E7480, 4.7,-30.7
70.5,-176.25,  -60,#2E727F, 5.3,-30.0
70.5,-174.75,  -55,#2E7480, 6.3,-30.8
70.5,-173.30,  -41,#2E7480, 7.3,-31.1
70.5,-171.80,  -33,#2E7480, 7.0,-31.6
70.5,-170.30,  -28,#2E7480, 7.0,-31.4
70.5,-168.80,  -42,#2E727F, 7.1,-31.0
70.5,-167.30,  -48,#2E7480, 8.2,-32.0
70.5,-165.80,  -40,#2E7480, 8.6,-32.4
70.5,-164.30,  -44,#2C727E, 9.0,-32.6
70.5,-162.80,  -35,#2F7581, 9.3,-32.1
70.5,-161.35,  -20,#2F7581,18.8,-38.6
70.5,-159.85,   -3,#2E3F2D,22.7,-40.8
70.5,-158.35,   36,#605C43,24.4,-42.0
70.5,-156.85,   21,#565239,23.8,-42.9
70.5,-155.35,    6,#484323,23.8,-42.9
70.5,-153.85,    1,#3D5A46,22.7,-41.8
70.5,-152.35,   10,#5C4E34,22.2,-41.2
70.5,-150.85,   -1,#304D37,22.6,-42.6
70.5,-149.40,   -1,#3D5135,18.8,-39.4
70.5,-147.90,   -7,#4D696A,19.3,-40.9
70.5,-146.40,  -42,#2F7581,10.8,-35.0
70.5,-144.90,  -42,#2F7581, 7.6,-32.8
70.5,-143.40,  -59,#2F7581, 8.1,-30.8
70.5,-141.90, -160,#2B717D, 8.4,-30.6
70.5,-140.40, -539,#2A6E7B,10.3,-30.8
70.5,-138.90, -769,#286B7B,10.7,-31.0
70.5,-137.45, -830,#2B6D7B,10.0,-30.9
70.5,-135.95,  -61,#2E727F,10.5,-31.0
70.5,-134.45,  -62,#2E727F,12.4,-31.4
70.5,-132.95,  -45,#2E7480,14.4,-31.9
70.5,-131.45,  -38,#2F7581,15.0,-32.2
70.5,-129.95,  -18,#2F7581,15.3,-32.3
70.5,-128.45,   -7,#374F3F,19.5,-34.5
70.5,-126.95, -283,#2C707D,11.6,-32.2
70.5,-125.50, -167,#2C7180,10.8,-30.9
70.5,-124.00, -369,#2A6E7B,10.8,-30.4
70.5,-122.50, -465,#2A6E7B,10.9,-30.5
70.5,-121.00, -429,#2C6E7C,10.3,-31.2
70.5,-119.50, -315,#2C707D,10.2,-31.2
70.5,-118.00, -297,#2B6F7C,26.9,-37.1
70.5,-116.50,  -14,#232A34,28.8,-40.0
70.5,-115.00,  -89,#2C707D,25.1,-36.6
70.5,-113.55,  -65,#2E727F,23.5,-39.0
70.5,-112.05,   80,#CAB5A0,29.0,-48.3
70.5,-110.55,  215,#91826D,28.1,-47.9
70.5,-109.05,  188,#92816D,27.9,-48.2
70.5,-107.55,  138,#6E7758,27.9,-47.6
70.5,-106.05,  109,#938266,27.3,-45.6
70.5,-104.55,   61,#8F856C,27.7,-44.5
70.5,-103.05,    4,#978B73,22.8,-43.2
70.5,-101.60,  -26,#2E7480,22.8,-42.8
70.5,-100.10,  -16,#333855, 6.9,-32.1
70.5, -98.60, -205,#2D717E, 7.9,-31.7
70.5, -97.10,  -40,#2F7581,11.2,-30.7
70.5, -95.60,   47,#7E6F5A,27.6,-41.5
70.5, -94.10,  378,#736751,25.8,-39.4
70.5, -92.60,  146,#676453,22.0,-39.7
70.5, -91.10, -152,#2D737F, 7.8,-31.9
70.5, -89.65, -144,#2E7480, 6.0,-33.6
70.5, -88.15,   52,#96857B,19.4,-44.9
70.5, -86.65,  149,#69625A,22.8,-45.7
70.5, -85.15,  399,#706353,21.2,-42.8
70.5, -83.65,  185,#6A6359,23.6,-46.5
70.5, -82.15,  156,#685C4C,24.5,-45.1
70.5, -80.65,  104,#77705E,25.6,-44.7
70.5, -79.15,    1,#666261,26.6,-49.8
70.5, -77.70,  194,#524940,23.6,-47.5
70.5, -76.20,  552,#8B7867,20.7,-46.5
70.5, -74.70,  541,#867E71,19.1,-47.0
70.5, -73.20,  546,#73675B,15.5,-45.3
70.5, -71.70,  -35,#2D5648,20.1,-39.4
70.5, -70.20,  618,#AA9786, 9.9,-39.7
70.5, -68.70,  177,#786C60,14.7,-41.8
70.5, -67.20, -117,#2E7480, 7.9,-35.5
70.5, -65.75,-1171,#276675, 6.9,-34.7
70.5, -64.25,-2102,#1E5969, 5.3,-34.6
70.5, -62.75,-2053,#1E5969, 3.7,-31.9
70.5, -61.25,-1065,#256775, 5.5,-30.7
70.5, -59.75, -632,#296B79, 6.9,-29.4
70.5, -58.25, -495,#2B6D7B, 8.2,-28.1
70.5, -56.75, -324,#2D717E, 9.5,-26.0
70.5, -55.25, -183,#2D7281,NA,NA
70.5, -53.80,  607,#665B45,-1.0, -1.0
70.5, -52.30, 1510,#C6C1BE,-1.0, -1.0
70.5, -50.80,  460,#716B5D,-1.0, -1.0
70.5, -49.30,  383,#F7F5FA,-1.0, -1.0
70.5, -47.80,  306,#FFFFFF,-1.0, -1.0
70.5, -46.30,  166,#FFFFFF,-1.0, -1.0
70.5, -44.80,  -99,#FFFFFF,-1.0, -1.0
70.5, -43.30,   60,#FFFFFF,-1.0, -1.0
70.5, -41.85,   81,#FFFFFF,-1.0, -1.0
70.5, -40.35,   44,#FFFFFF,-1.0, -1.0
70.5, -38.85,  -25,#FFFFFF,-1.0, -1.0
70.5, -37.35,   31,#FFFFFF,-1.0, -1.0
70.5, -35.85,  314,#FFFFFF,-1.0, -1.0
70.5, -34.35,  507,#FFFFFF,-1.0, -1.0
70.5, -32.85,  763,#FFFFFF,-1.0, -1.0
70.5, -31.35, 1335,#FFFFFF,-1.0, -1.0
70.5, -29.90, 1562,#A4A4A4,-1.0, -1.0
70.5, -28.40, -372,#576977,-1.0, -1.0
70.5, -26.90, -596,#22484B,-1.0, -1.0
70.5, -25.40, -601,#1B3745,-1.0, -1.0
70.5, -23.90, -248,#275765, 9.7,-29.4
70.5, -22.40,   78,#5F5E5A,12.4,-28.0
70.5, -20.90, -278,#2C707D, 7.4,-24.2
70.5, -19.40, -375,#2C707D, 4.6,-21.8
70.5, -17.95,-1687,#235E6C, 6.1,-17.3
70.5, -16.45,-1154,#236774, 6.9,-13.6
70.5, -14.95,-1394,#205F71, 7.3,-12.5
70.5, -13.45,-1479,#246372, 7.5,-11.7
70.5, -11.95,-1287,#22505D, 8.0,-11.0
70.5, -10.45, -896,#215F6C, 8.6,-10.3
70.5,  -8.95, -378,#225B62, 8.7, -9.9
70.5,  -7.45,-1437,#205B69, 9.5, -9.4
70.5,  -6.00,-2566,#18505F, 9.8, -8.4
70.5,  -4.50,-1657,#12474F,10.1, -7.2
70.5,  -3.00,-3121,#154A5C,10.5, -6.5
70.5,  -1.50,-3070,#134858,10.8, -6.2
70.5,   0.00,-3221,#0C4453,11.1, -5.7
70.5,   1.50,-3153,#14495B,11.1, -5.2
70.5,   3.00,-3228,#14495B,11.2, -4.6
70.5,   4.50,-3191,#14495B,11.5, -3.9
70.5,   6.00,-3160,#154A5C,11.7, -3.3
70.5,   7.45,-3005,#174F5E,11.6, -3.1
70.5,   8.95,-2802,#17515F,12.1, -2.7
70.5,  10.45,-2760,#17515F,12.6, -2.5
70.5,  11.95,-2708,#18505F,12.9, -2.4
70.5,  13.45,-2561,#18505F,13.4, -2.5
70.5,  14.95,-2366,#1B5465,14.1, -2.9
70.5,  16.45,-1691,#205B6B,14.3, -3.7
70.5,  17.95, -141,#2F7380,14.2, -4.5
70.5,  19.40, -177,#2E727F,15.0, -4.9
70.5,  20.90, -226,#286A78,17.0, -5.6
70.5,  22.40,   26,#406055,23.0, -8.2
70.5,  23.90,    8,#2A3845,28.2,-15.8
70.5,  25.40,  -39,#192C32,30.1,-15.2
70.5,  26.90,  -33,#0D201C,28.3,-19.9
70.5,  28.40,   -1,#706C53,28.3,-22.0
70.5,  29.90,   80,#546344,25.3,-15.2
70.5,  31.35, -238,#2A6E7B,17.7, -8.1
70.5,  32.85, -242,#2C707D,17.6, -6.3
70.5,  34.35, -226,#2C707D,17.1, -5.9
70.5,  35.85, -172,#2D717E,16.5, -5.6
70.5,  37.35, -183,#2D717E,15.9, -6.4
70.5,  38.85, -193,#2D717E,15.6, -7.1
70.5,  40.35, -183,#2D717E,15.6, -7.7
70.5,  41.85,  -70,#2E727F,15.2, -8.7
70.5,  43.30,  -74,#2E727F,14.8, -9.6
70.5,  44.80,  -97,#2D717E,14.7,-10.7
70.5,  46.30,  -91,#2E727F,14.9,-12.2
70.5,  47.80, -102,#2D737F,14.7,-14.0
70.5,  49.30,  -76,#2E727F,14.2,-16.7
70.5,  50.80, -100,#2E727F,14.9,-20.4
70.5,  52.30, -151,#2D737F,15.3,-23.5
70.5,  53.80, -160,#2D737F,14.7,-26.8
70.5,  55.25,  -61,#25485B,21.6,-31.9
70.5,  56.75,  -15,#081F31,18.9,-31.0
70.5,  58.25,  -27,#2F7581,13.7,-28.0
70.5,  59.75, -138,#2D737F,18.2,-28.6
70.5,  61.25, -149,#2D717E,14.4,-29.7
70.5,  62.75, -147,#2D717E,14.2,-28.8
70.5,  64.25, -104,#2C707D,14.5,-27.3
70.5,  65.75,  -20,#2E7480,14.7,-28.3
70.5,  67.20,   -2,#4D6738,18.8,-33.6
70.5,  68.70,   26,#42462F,21.6,-37.3
70.5,  70.20,   49,#4E5132,21.8,-36.8
70.5,  71.70,    6,#625533,22.2,-35.5
70.5,  73.20,   -6,#263423,17.5,-35.8
70.5,  74.70,   69,#625E3B,23.8,-44.0
70.5,  76.20,   14,#5F5033,26.0,-44.0
70.5,  77.70,   37,#565134,26.9,-44.0
70.5,  79.15,   46,#605C36,27.7,-43.3
70.5,  80.65,   18,#55552F,28.4,-43.0
70.5,  82.15,    0,#48542C,28.8,-42.7
70.5,  83.65,   -1,#23261B,27.0,-42.8
70.5,  85.15,  236,#666137,27.3,-44.8
70.5,  86.65,   32,#282E24,28.7,-43.9
70.5,  88.15,   54,#565C38,28.2,-44.2
70.5,  89.65,   38,#535F37,28.1,-41.8
70.5,  91.10,  105,#52542F,27.4,-38.6
70.5,  92.60,  269,#5C6339,26.8,-42.3
70.5,  94.10,  383,#6E764F,26.4,-40.6
70.5,  95.60,   49,#5D5B32,28.5,-45.3
70.5,  97.10,  132,#585630,28.2,-42.7
