lat,long,altitude,pix,rain,snow
-39.5,  -8.10,-3123,#103A52,17249.4,    0.0
-39.5,  -7.45,-3170,#134657,17112.7,    0.0
-39.5,  -6.80, -127,#2E7885,16964.3,    0.0
-39.5,  -6.15, -260,#2C7681,16739.0,    0.7
-39.5,  -5.50,-3524,#134659,16397.9,    1.4
-39.5,  -4.85,-3816,#0C3F52,16345.6,    0.7
-39.5,  -4.20,-4590,#003042,16295.7,    0.7
-39.5,  -3.55,-3875,#0C4056,16206.0,    0.7
-39.5,  -2.90,-4546,#013648,15906.4,    1.4
-39.5,  -2.25,-4715,#02344B,15211.5,    0.0
-39.5,  -1.60,-4875,#003346,14532.6,    0.7
-39.5,  -0.95,-4786,#003346,14411.4,    3.5
-39.5,  -0.30,-5116,#003044,14046.5,    9.8
-39.5,   0.30,-5068,#013148,13836.7,    0.0
-39.5,   0.95,-5061,#013145,13630.6,    3.5
-39.5,   1.60,-4988,#003046,13320.7,    4.9
-39.5,   2.25,-5135,#013145,12914.2,    3.5
-39.5,   2.90,-4875,#023246,12850.8,    1.4
-39.5,   3.55,-5040,#003044,12846.7,    2.1
-39.5,   4.20,-4982,#013147,12655.9,    0.7
-39.5,   4.85,-5218,#023246,12333.2,    0.7
-39.5,   5.50,-5326,#002F43,11897.8,    7.7
-39.5,   6.15,-5129,#023040,11611.0,    1.4
-39.5,   6.80,-5509,#042A3F,11405.2,    0.0
-39.5,   7.45,-5334,#002F43,11095.4,    2.1
-39.5,   8.10,-5225,#002737,10777.6,    4.9
-39.5,   8.75,-5491,#002E42,10475.9,   23.1
-39.5,   9.40,-4924,#013145,10378.5,   35.0
-39.5,  10.05,-4791,#003344,10403.7,   14.7
-39.5,  10.70,-4736,#003547,10566.1,    6.3
-39.5,  11.35,-5002,#002E42,10630.0,    7.7
-39.5,  12.00,-4877,#013447,10669.7,    7.0
-39.5,  12.65,-4188,#053C50,10736.3,   11.2
-39.5,  13.25,-4633,#013948,10840.7,    8.4
-39.5,  13.90,-4884,#002C3E,11203.6,   32.9
-39.5,  14.55,-4647,#003547,11600.1,   46.2
-39.5,  15.20,-4671,#003346,12047.6,   51.8
-39.5,  15.85,-4701,#002C3A,12390.0,   34.3
-39.5,  16.50,-4749,#003346,12853.0,   26.6
-39.5,  17.15,-5228,#013145,13611.2,    9.8
-39.5,  17.80,-4642,#072D42,14126.4,    6.3
-39.5,  18.45,-5071,#002F43,15163.5,    2.1
-39.5,  19.10,-4935,#003044,15844.9,    1.4
-39.5,  19.75,-4989,#002E42,16117.4,    4.2
-39.5,  20.40,-5179,#002E42,16423.1,    0.7
-39.5,  21.05,-5263,#002F43,16598.6,    0.0
-39.5,  21.70,-5434,#002D3F,16491.1,    4.2
-39.5,  22.35,-5219,#003144,16181.7,    0.7
-39.5,  23.00,-4878,#002F45,15087.3,    0.0
-39.5,  23.65,-4994,#003044,13634.0,    0.0
-39.5,  24.30,-3715,#0D4254,12802.1,    0.0
-39.5,  24.95,-2894,#1A4F5F,11561.2,    0.0
-39.5,  25.60,-2550,#1F5766,11072.5,    0.0
-39.5,  26.20,-2582,#134657,10932.5,    0.0
-39.5,  26.85,-2627,#1A5364,10895.2,    0.0
-39.5,  27.50,-3108,#154A5C,11060.1,    0.0
-39.5,  28.15,-3486,#0E4152,12272.9,    0.0
-39.5,  28.80,-4155,#0B3A4E,13324.6,    0.0
-39.5,  29.45,-4118,#0D3D51,14497.8,    0.0
-39.5,  30.10,-4374,#023749,15150.2,    0.0
-39.5,  30.75,-4838,#00394F,15534.1,    0.0
-39.5,  31.40,-4031,#0D4254,15243.7,    0.0
-39.5,  32.05,-3815,#0F4454,15175.4,    0.0
-39.5,  32.70,-4243,#0D3A4D,14821.5,    0.0
-39.5,  33.35,-4267,#0C3F52,15132.5,    0.0
-39.5,  34.00,-4378,#003344,16310.3,    0.0
-39.5,  34.65,-5024,#002F43,17603.1,    0.0
-39.5,  35.30,-5541,#032435,18496.6,    0.0
-39.5,  35.95,-5152,#002E42,18894.8,    0.0
-39.5,  36.60,-5347,#002F43,18887.0,    0.0
-39.5,  37.25,-5428,#03283B,18943.8,    0.0
-39.5,  37.90,-4529,#003248,18912.9,    0.0
-39.5,  38.55,-5120,#052E42,18927.1,    0.0
-39.5,  39.15,-4924,#003043,19017.6,    0.0
-39.5,  39.80,-4225,#06394C,19228.8,    0.0
-39.5,  40.45,-3931,#093C4F,19457.9,    0.0
-39.5,  41.10,-3628,#0F4456,19735.7,    0.0
-39.5,  41.75,-3422,#154A5C,20308.9,    0.0
-39.5,  42.40,-2804,#185162,20356.8,    0.0
-39.5,  43.05,-2609,#0C3A4A,20267.3,    4.2
-39.5,  43.70,-3723,#164453,19854.3,   15.4
-39.5,  44.35,-2754,#133E4E,19714.3,    4.2
-39.5,  45.00,-3417,#15495E,19739.9,    0.0
-39.5,  45.65,-2701,#0F4758,20179.9,    0.7
-39.5,  46.30,-2655,#21596A,20178.0,    2.1
-39.5,  46.95,-2664,#195560,19423.3,    6.3
-39.5,  47.60,-1168,#1E6776,19161.9,   11.2
-39.5,  48.25,-3027,#154D5E,18734.3,   12.6
-39.5,  48.90,-3230,#144758,18422.4,   14.7
-39.5,  49.55,-3557,#0C3A4A,18350.5,   26.6
-39.5,  50.20,-3826,#07313F,18360.9,   20.3
-39.5,  50.85,-3630,#134359,18280.5,   10.5
-39.5,  51.45,-3972,#0E3F50,18234.5,    7.7
-39.5,  52.10,-3892,#0C3845,18394.3,    5.6
-39.5,  52.75,-4016,#093C51,18622.3,    4.2
-39.5,  53.40,-3395,#0E4154,18577.3,    2.8
-39.5,  54.05,-4128,#0D3348,18388.5,    7.0
-39.5,  54.70,-4177,#0F3E50,17937.6,    7.7
-39.5,  55.35,-4693,#003A48,17766.5,    4.9
-39.5,  56.00,-4611,#013447,17789.1,    2.1
-39.5,  56.65,-4812,#003245,17533.0,    2.8
-39.5,  57.30,-4972,#003044,17603.0,    2.1
-39.5,  57.95,-5035,#003046,17500.2,    2.1
-39.5,  58.60,-5236,#003044,17367.3,    0.7
-39.5,  59.25,-5331,#022C42,17106.8,    1.4
-39.5,  59.90,-5239,#002F43,16883.5,    6.3
-39.5,  60.55,-5314,#002C41,16553.4,    7.7
-39.5,  61.20,-5218,#003044,16328.3,    4.9
-39.5,  61.85,-5280,#013044,16337.8,    1.4
-39.5,  62.50,-5029,#022F42,16270.3,    2.1
-39.5,  63.15,-4801,#003044,16023.1,    1.4
-39.5,  63.80,-4688,#00364B,15754.6,    0.0
-39.5,  64.40,-5180,#063049,15613.0,    0.0
-39.5,  65.05,-4759,#003247,15721.4,    0.0
-39.5,  65.70,-4722,#023047,15676.7,    0.0
-39.5,  66.35,-4213,#0A3D50,15638.6,    0.0
-39.5,  67.00,-4751,#033445,15329.7,    0.0
-39.5,  67.65,-4237,#07374B,15064.6,    0.0
-39.5,  68.30,-4030,#0B3E51,14968.6,    0.0
-39.5,  68.95,-4042,#093C4F,14733.6,    0.7
-39.5,  69.60,-4224,#023548,14638.8,    0.7
-39.5,  70.25,-4193,#0B3E51,14500.0,    0.0
-39.5,  70.90,-4283,#073F50,14616.8,    0.0
-39.5,  71.55,-4275,#063F50,14470.6,    1.4
-39.5,  72.20,-4248,#083B4E,14416.8,    0.0
-39.5,  72.85,-3973,#0E4154,14416.2,    0.0
-39.5,  73.50,-4155,#084051,14284.9,    0.0
-39.5,  74.15,-4105,#07374B,14029.8,    0.0
-39.5,  74.80,-3618,#124759,14042.0,    0.0
-39.5,  75.45,-3690,#0C4556,14057.6,    0.0
-39.5,  76.10,-3337,#134B5C,13888.7,    0.0
-39.5,  76.75,-3393,#124C60,13635.7,    1.4
-39.5,  77.35,-2036,#154B57,13597.5,    1.4
-39.5,  78.00,-2264,#1B4F5D,13524.2,    0.7
-39.5,  78.65,-2683,#11414D,13486.7,    0.0
-39.5,  79.30,-2992,#104354,13396.4,    0.7
-39.5,  79.95,-3274,#14495B,13499.5,    0.0
-39.5,  80.60,-3456,#124558,13586.5,    0.0
-39.5,  81.25,-3287,#134657,13415.6,    0.0
-39.5,  81.90,-3269,#14475A,13235.8,    0.0
-39.5,  82.55,-3444,#104356,13076.0,    0.0
-39.5,  83.20,-3433,#144758,13025.5,    0.7
-39.5,  83.85,-3416,#114658,12786.5,    0.0
-39.5,  84.50,-3463,#124757,12505.1,    0.0
-39.5,  85.15,-3422,#104356,12254.7,    0.0
-39.5,  85.80,-3574,#104354,12370.6,    0.0
-39.5,  86.45,-3519,#0D4252,12365.5,    0.0
-39.5,  87.10,-4045,#002B32,12316.7,    0.0
-39.5,  87.75,-3440,#114455,12078.7,    0.0
-39.5,  88.40,-3484,#14495B,12121.3,    0.0
-39.5,  89.05,-3419,#114052,12132.3,    0.0
-39.5,  89.70,-3390,#124759,11889.6,    0.0
-39.5,  90.30,-3490,#13485A,11803.0,    0.0
-39.5,  90.95,-3358,#154458,11787.0,    0.0
-39.5,  91.60,-3269,#14475A,11731.8,    0.0
-39.5,  92.25,-3586,#134256,11725.6,    0.0
-39.5,  92.90,-3616,#124558,11518.9,    0.0
-39.5,  93.55,-3576,#114457,11503.0,    0.0
-39.5,  94.20,-3797,#104356,11367.4,    0.7
-39.5,  94.85,-3687,#093C4D,11222.2,    0.0
-39.5,  95.50,-3870,#0B3A4A,11269.0,    0.0
-39.5,  96.15,-3763,#104354,11315.1,    0.0
-39.5,  96.80,-4007,#0E394C,11407.5,    0.0
-39.5,  97.45,-3937,#0B3E51,11481.5,    0.0
-39.5,  98.10,-4003,#0C3E55,11484.9,    0.0
-39.5,  98.75,-4272,#06394C,11343.3,    0.0
-39.5,  99.40,-4342,#08374B,11140.0,    0.0
-39.5, 100.05,-4231,#003849,10943.9,    0.0
-39.5, 100.70,-4295,#043B4F,10991.1,    0.0
-39.5, 101.35,-4201,#023B4E,11001.1,    0.0
-39.5, 102.00,-4363,#033A4E,10974.2,    0.0
-39.5, 102.65,-4423,#003849,10872.1,    0.0
-39.5, 103.25,-4639,#00364A,10794.8,    0.0
-39.5, 103.90,-4358,#003547,10813.5,    0.0
-39.5, 104.55,-4547,#003748,10666.0,    0.0
-39.5, 105.20,-4382,#00364A,10562.0,    0.0
-39.5, 105.85,-4723,#013B51,10459.6,    0.0
-39.5, 106.50,-4442,#0B3A4E,10347.7,    0.0
-39.5, 107.15,-4568,#013648,10046.4,    0.0
-39.5, 107.80,-4351,#073A4F, 9786.3,    0.0
-39.5, 108.45,-4643,#003245, 9728.3,    0.0
-39.5, 109.10,-4667,#003144, 9894.7,    0.0
-39.5, 109.75,-4450,#033647, 9894.4,    0.0
-39.5, 110.40,-4591,#003446, 9995.1,    0.0
-39.5, 111.05,-4791,#003646, 9988.3,    0.0
-39.5, 111.70,-4571,#003345, 9863.6,    0.0
-39.5, 112.35,-4370,#00374B, 9823.7,    0.0
-39.5, 113.00,-4569,#003849, 9545.2,    0.0
-39.5, 113.65,-4697,#003849, 9512.8,    0.0
-39.5, 114.30,-4854,#003446, 9435.2,    0.0
-39.5, 114.95,-4703,#003346, 9561.4,    0.0
-39.5, 115.60,-5016,#002E42, 9312.7,    0.0
-39.5, 116.20,-4779,#002D3F, 8975.3,    0.0
-39.5, 116.85,-4778,#003346, 9135.9,    0.0
-39.5, 117.50,-4724,#023548, 9227.4,    0.0
-39.5, 118.15,-4939,#003148, 9226.7,    0.0
-39.5, 118.80,-4843,#02344B, 9329.1,    0.0
-39.5, 119.45,-4621,#033045, 9413.1,    0.0
-39.5, 120.10,-5041,#052E42, 9263.4,    0.0
-39.5, 120.75,-4943,#023246, 9169.2,    0.0
-39.5, 121.40,-4802,#003448, 9212.5,    0.0
-39.5, 122.05,-4776,#012E45, 9273.4,    0.0
-39.5, 122.70,-5067,#012A3E, 9289.6,    0.0
-39.5, 123.35,-5295,#012E43, 8993.7,    0.0
-39.5, 124.00,-5275,#003046, 8927.7,    0.0
-39.5, 124.65,-5068,#013145, 8955.2,    0.0
-39.5, 125.30,-4758,#003346, 8980.1,    0.0
-39.5, 125.95,-5261,#022C42, 8955.9,    0.0
-39.5, 126.60,-4837,#023048, 8944.9,    0.0
-39.5, 127.25,-5242,#002D41, 9047.0,    0.0
-39.5, 127.90,-5247,#002232, 9020.6,    0.0
-39.5, 128.55,-5429,#002336, 8969.2,    0.0
-39.5, 129.15,-5477,#002E44, 8900.8,    0.0
-39.5, 129.80,-4933,#002E45, 8758.2,    0.0
-39.5, 130.45,-5516,#002A3F, 8420.7,    0.0
-39.5, 131.10,-5479,#002F43, 8311.5,    0.0
-39.5, 131.75,-5610,#002739, 8263.2,    0.0
-39.5, 132.40,-5540,#002E42, 8260.3,    0.0
-39.5, 133.05,-5389,#003044, 8107.4,    0.0
-39.5, 133.70,-5538,#002E42, 7983.5,    0.0
-39.5, 134.35,-5443,#002F43, 7907.7,    0.0
-39.5, 135.00,-5384,#002F43, 7873.7,    0.0
-39.5, 135.65,-5062,#002F46, 7819.5,    0.0
-39.5, 136.30,-5494,#002F43, 7744.7,    0.0
-39.5, 136.95,-5404,#032D43, 7713.8,    0.0
-39.5, 137.60,-5388,#002E44, 7676.2,    0.0
-39.5, 138.25,-5471,#002D42, 7856.2,    0.0
-39.5, 138.90,-5206,#002A3E, 8085.1,    0.0
-39.5, 139.55,-4884,#002A3D, 8344.9,    0.0
-39.5, 140.20,-4820,#003144, 8435.1,    0.0
-39.5, 140.85,-3872,#0B3E51, 8605.2,    0.0
-39.5, 141.45,-3174,#124354, 9050.0,    0.0
-39.5, 142.10,-2794,#0C3040, 9547.8,    0.0
-39.5, 142.75,-1340,#2E636B,10400.0,    0.0
-39.5, 143.40, -171,#2E727F,10781.3,    0.0
-39.5, 144.05,  -42,#2E727F,10218.4,    0.0
-39.5, 144.70,  -44,#2F7380, 9798.3,    0.0
-39.5, 145.35,  -77,#2E727F,10109.3,    0.0
-39.5, 146.00,  -84,#2E727F, 9990.2,    0.0
-39.5, 146.65,   -3,#245D6E, 9590.4,    0.0
-39.5, 147.30,  -20,#384A4E, 9173.2,    0.0
-39.5, 147.95,  -40,#2D737F, 8641.8,    0.0
-39.5, 148.60,  -44,#2E727F, 8731.4,    0.0
-39.5, 149.25,-2501,#164755,10238.1,    0.0
-39.5, 149.90,-4231,#0B3B4F,11216.2,    0.0
-39.5, 150.55,-4700,#023749,12076.3,    0.0
-39.5, 151.20,-4676,#02364B,12848.0,    0.0
-39.5, 151.85,-4662,#02364B,13182.7,    0.0
-39.5, 152.50,-4745,#003245,13183.2,    0.0
-39.5, 153.15,-4479,#051C2A,13758.8,    0.0
-39.5, 153.80,-4426,#053750,14023.6,    0.0
-39.5, 154.40,-3091,#114455,14746.8,    0.0
-39.5, 155.05,-4640,#013648,15257.8,    0.0
-39.5, 155.70,-4631,#01354A,15869.0,    0.0
-39.5, 156.35,-4497,#003849,15661.2,    0.0
-39.5, 157.00,-4334,#07364A,15931.9,    0.0
-39.5, 157.65,-4955,#013447,16275.1,    0.0
-39.5, 158.30,-5091,#013145,16601.6,    0.0
-39.5, 158.95,-4479,#033A4F,16241.0,    0.0
-39.5, 159.60,-4370,#003748,16062.6,    0.0
-39.5, 160.25,-4834,#003144,15793.8,    0.0
-39.5, 160.90,-4806,#013147,16021.0,    0.0
-39.5, 161.55,-4584,#003849,16077.6,    0.0
-39.5, 162.20,-4603,#01354A,16118.5,    0.0
-39.5, 162.85,-4635,#003449,15933.5,    0.0
-39.5, 163.50,-2393,#1A5364,16320.0,    0.0
-39.5, 164.15,-2932,#134E5E,16402.4,    0.0
-39.5, 164.80,-1981,#205B6B,16352.4,    0.0
-39.5, 165.45,-2504,#0F3A43,16159.7,    0.0
-39.5, 166.10,-3182,#154A5C,15819.7,    0.0
-39.5, 166.75,-2377,#1C5566,15993.8,    0.0
-39.5, 167.35,-1059,#276675,16016.0,    0.0
-39.5, 168.00, -750,#276977,16213.3,    0.0
-39.5, 168.65, -628,#296B79,15894.2,    0.0
-39.5, 169.30, -620,#296B79,15779.9,    0.0
-39.5, 169.95, -682,#286A78,15819.5,    0.0
-39.5, 170.60, -842,#286776,15814.3,    0.0
-39.5, 171.25, -780,#286A78,15980.5,    0.0
-39.5, 171.90, -221,#2D717E,16507.0,    0.0
-39.5, 172.55, -124,#2D717E,16695.7,    7.7
-39.5, 173.20, -114,#2E7480,17935.3,    2.8
-39.5, 173.85,  -27,#144E42,18619.9,   14.7
-39.5, 174.50,  141,#39492F,17330.3,   39.9
-39.5, 175.15,  459,#293412,19748.5, 1099.0
-39.5, 175.80, 1002,#4C5520,23068.1, 9884.7
-39.5, 176.45,  262,#415317,15893.3,  350.7
-39.5, 177.10,  -32,#2B717D,11143.2,    2.1
-39.5, 177.75, -107,#2F7380,11954.2,    0.0
-39.5, 178.40,-1006,#1F6370,12955.6,    0.0
-39.5, 179.05,-3465,#104356,12687.1,    0.0
-39.5, 179.70,-3462,#11495A,12757.7,    0.0
-39.0,-179.70,-3598,#114457,13279.3,    0.0
-39.0,-179.05,-3428,#124558,13588.3,    0.0
-39.0,-178.40,-3510,#124757,13735.8,    0.0
-39.0,-177.75,-3937,#0C3F52,13802.9,    0.0
-39.0,-177.10,-4116,#0B3C4B,13735.4,    0.0
-39.0,-176.45,-4257,#0C3F52,13874.4,    0.0
-39.0,-175.80,-5087,#013447,14309.6,    0.0
-39.0,-175.20,-4749,#003245,14484.4,    0.0
-39.0,-174.55,-5202,#002E42,14552.9,    0.0
-39.0,-173.90,-5110,#002E42,14798.1,    0.0
-39.0,-173.25,-5015,#013147,14669.8,    0.0
-39.0,-172.60,-5025,#003245,14954.7,    0.0
-39.0,-171.95,-4790,#003449,14998.6,    0.0
-39.0,-171.30,-4618,#003849,15346.4,    0.0
-39.0,-170.70,-4704,#01394A,15534.5,    0.0
-39.0,-170.05,-4720,#003547,15567.7,    0.0
-39.0,-169.40,-4619,#013145,15699.5,    0.0
-39.0,-168.75,-4766,#013449,15772.6,    0.0
-39.0,-168.10,-3899,#0F4456,15818.1,    0.0
-39.0,-167.45,-1555,#144758,16124.1,    0.0
-39.0,-166.80,-2791,#134455,16185.3,    0.0
-39.0,-166.20,-5013,#002635,16213.7,    0.0
-39.0,-165.55,-4163,#0A4357,16584.9,    0.0
-39.0,-164.90,-4985,#013145,16504.3,    0.0
-39.0,-164.25,-5138,#002C41,16158.7,    0.0
-39.0,-163.60,-4193,#0C323F,15866.7,    0.0
-39.0,-162.95,-5153,#002D41,15816.7,    0.0
-39.0,-162.30,-5082,#013145,15614.8,    0.0
-39.0,-161.70,-5018,#013145,15723.1,    1.4
-39.0,-161.05,-5185,#013145,15696.2,    2.1
-39.0,-160.40,-4955,#003245,15603.3,    3.5
-39.0,-159.75,-4828,#002D40,15669.3,    3.5
-39.0,-159.10,-2497,#114958,15821.6,    2.8
-39.0,-158.45,-4440,#003442,16036.0,    4.2
-39.0,-157.80,-5006,#003245,16447.1,    0.0
-39.0,-157.20,-4865,#003446,16490.5,    0.0
-39.0,-156.55,-4862,#002F43,16600.3,    0.0
-39.0,-155.90,-4689,#013145,16547.1,    0.0
-39.0,-155.25,-4916,#002F44,16879.9,    0.0
-39.0,-154.60,-4864,#002F43,17213.6,    0.0
-39.0,-153.95,-5049,#023248,17328.4,    0.0
-39.0,-153.30,-4978,#013145,17092.5,    0.0
-39.0,-152.70,-5173,#002F43,17235.4,    0.0
-39.0,-152.05,-5076,#002E42,17199.2,    0.0
-39.0,-151.40,-5113,#003044,17236.4,    0.0
-39.0,-150.75,-5483,#002D41,17153.8,    0.0
-39.0,-150.10,-5528,#002C41,17074.0,    0.0
-39.0,-149.45,-5216,#002F43,17077.5,    0.0
-39.0,-148.80,-5102,#002F43,17131.3,    0.0
-39.0,-148.20,-5085,#002A40,17177.2,    0.0
-39.0,-147.55,-5805,#022D40,16986.2,    0.0
-39.0,-146.90,-5330,#002D41,16924.4,    0.0
-39.0,-146.25,-4834,#002B3C,16905.1,    0.0
-39.0,-145.60,-4789,#002F43,16793.3,    0.0
-39.0,-144.95,-5255,#002D3F,16618.0,    0.0
-39.0,-144.30,-5605,#012C3F,16378.6,    0.0
-39.0,-143.70,-5442,#04283E,16374.8,    0.0
-39.0,-143.05,-5079,#003046,16474.2,    0.0
-39.0,-142.40,-5009,#002F43,16399.5,    0.0
-39.0,-141.75,-5260,#002F43,16456.3,    0.0
-39.0,-141.10,-5091,#003046,16875.1,    0.0
-39.0,-140.45,-5058,#003044,16956.8,    0.0
-39.0,-139.80,-5171,#032C3E,16841.4,    0.0
-39.0,-139.20,-5273,#00283C,16752.7,    0.0
-39.0,-138.55,-5146,#002B3C,16942.0,    0.0
-39.0,-137.90,-5418,#002F43,17169.0,    0.0
-39.0,-137.25,-5154,#013145,17501.7,    0.0
-39.0,-136.60,-5242,#002F43,17695.0,    0.0
-39.0,-135.95,-5151,#003044,17620.2,    0.0
-39.0,-135.30,-4777,#063142,17891.7,    0.0
-39.0,-134.70,-4630,#02303F,18123.3,    0.0
-39.0,-134.05,-4869,#003348,18412.9,    0.0
-39.0,-133.40,-4898,#023246,18536.1,    0.0
-39.0,-132.75,-5361,#003046,18667.3,    0.0
-39.0,-132.10,-5269,#002F43,18829.9,    0.0
-39.0,-131.45,-4858,#003346,18683.7,    0.0
-39.0,-130.80,-4841,#003244,18352.2,    0.0
-39.0,-130.20,-5027,#022B3D,18200.7,    0.0
-39.0,-129.55,-4815,#013044,18067.5,    0.0
-39.0,-128.90,-4611,#003346,18147.6,    0.0
-39.0,-128.25,-4480,#003849,18064.1,    0.0
-39.0,-127.60,-4340,#00374B,17943.2,    0.0
-39.0,-126.95,-4039,#003449,18101.9,    0.0
-39.0,-126.30,-4229,#003245,18117.2,    0.0
-39.0,-125.70,-4318,#003346,18182.5,    0.0
-39.0,-125.05,-4447,#00374C,18255.0,    0.0
-39.0,-124.40,-4323,#033A4F,18371.5,    0.0
-39.0,-123.75,-4338,#003847,18335.2,    0.0
-39.0,-123.10,-4040,#043D50,18159.1,    0.0
-39.0,-122.45,-4218,#0B3B4F,17985.6,    0.0
-39.0,-121.80,-4232,#093C4F,17939.6,    0.0
-39.0,-121.20,-4425,#013648,18104.4,    0.0
-39.0,-120.55,-4313,#033B4C,18405.6,    1.4
-39.0,-119.90,-4112,#08374B,18505.9,    0.0
-39.0,-119.25,-3987,#0F4255,18438.7,    0.0
-39.0,-118.60,-4374,#043748,18698.3,    0.0
-39.0,-117.95,-4213,#0D3D51,18690.7,    0.0
-39.0,-117.30,-3779,#0F4255,18405.7,    0.0
-39.0,-116.70,-3566,#104356,18307.0,    0.0
-39.0,-116.05,-3535,#104356,18161.7,    0.0
-39.0,-115.40,-3409,#0F4255,18082.7,    0.0
-39.0,-114.75,-3398,#114457,18257.4,    0.0
-39.0,-114.10,-3342,#14475A,18329.7,    0.0
-39.0,-113.45,-3150,#174C5C,18283.9,    0.0
-39.0,-112.80,-3470,#14495B,18427.8,    0.0
-39.0,-112.20,-2922,#144C5B,18448.0,    0.0
-39.0,-111.55,-2665,#185260,18261.2,    0.0
-39.0,-110.90,-2839,#154D5C,18180.6,    0.0
-39.0,-110.25,-3018,#144959,18109.4,    0.0
-39.0,-109.60,-3222,#13485A,17716.8,    0.0
-39.0,-108.95,-3277,#134659,17598.7,    0.0
-39.0,-108.30,-3373,#114455,17414.1,    0.0
-39.0,-107.70,-3322,#114457,17166.4,    0.0
-39.0,-107.05,-3542,#0C3F50,17203.0,    0.0
-39.0,-106.40,-3865,#0C4151,17055.8,    0.0
-39.0,-105.75,-3948,#0C3F52,16904.0,    0.0
-39.0,-105.10,-3984,#093E50,16522.2,    0.0
-39.0,-104.45,-4096,#0A3D50,16272.2,    0.0
-39.0,-103.80,-3549,#0F3E4E,16120.4,    0.0
-39.0,-103.20,-3845,#0E4154,16065.2,    0.0
-39.0,-102.55,-3824,#0B3E51,16071.3,    0.0
