lat,long,altitude,pix,high,low
35.0,  90.60, 4820,#E2D4A7,17.8,-32.9
35.0,  91.20, 5221,#A78953,15.1,-37.6
35.0,  91.85, 4938,#BDA16F,16.3,-34.8
35.0,  92.45, 4851,#B89253,17.2,-28.4
35.0,  93.05, 4591,#C9A56B,19.4,-25.2
35.0,  93.65, 4820,#967C43,17.8,-26.3
35.0,  94.25, 4747,#837B3D,18.0,-26.3
35.0,  94.90, 4379,#C9AB77,20.5,-25.1
35.0,  95.50, 4455,#B69760,20.7,-32.4
35.0,  96.10, 4778,#B49869,18.8,-34.0
35.0,  96.70, 4322,#B0955E,21.4,-32.7
35.0,  97.30, 4290,#3A451D,20.0,-27.8
35.0,  97.95, 4256,#9A7C46,22.7,-31.2
35.0,  98.55, 4285,#AB965F,21.5,-29.4
35.0,  99.15, 4769,#837536,18.2,-31.4
35.0,  99.75, 4228,#776B23,20.7,-34.3
35.0, 100.35, 3820,#556302,23.0,-28.6
35.0, 101.00, 4006,#635D0F,21.1,-24.1
35.0, 101.60, 3628,#60670A,22.1,-22.2
35.0, 102.20, 3788,#354101,21.2,-20.3
35.0, 102.80, 3114,#374900,25.5,-16.7
35.0, 103.40, 3301,#354C00,24.6,-19.5
35.0, 104.05, 2600,#707B39,29.7,-19.7
35.0, 104.65, 1720,#9C8C6A,35.0,-15.7
35.0, 105.25, 1608,#84754A,34.0,-13.0
35.0, 105.85, 1640,#897B4C,32.9,-12.9
35.0, 106.45, 2534,#4E3F14,26.3,-17.8
35.0, 107.10, 1316,#465720,36.3,-10.7
35.0, 107.70, 1092,#666B35,37.2, -9.4
35.0, 108.30, 1106,#6C6934,36.4,-10.2
35.0, 108.90,  771,#555F2D,37.2, -8.3
35.0, 109.55,  505,#89734C,40.0, -7.4
35.0, 110.15,  483,#585F2B,39.2, -8.0
35.0, 110.75,  360,#5E6836,40.1, -7.5
35.0, 111.35, 1447,#303F1E,32.8,-14.9
35.0, 111.95,  675,#283D1C,37.5,-11.8
35.0, 112.60,  252,#716744,41.5, -7.3
35.0, 113.20,  100,#676141,42.4, -6.9
35.0, 113.80,   83,#445135,41.2, -6.2
35.0, 114.40,   73,#515534,40.3, -6.1
35.0, 115.00,   66,#5A5B3B,40.1, -6.1
35.0, 115.65,   48,#49532E,40.3, -6.3
35.0, 116.25,   40,#74704D,39.8, -6.7
35.0, 116.85,   32,#466641,39.3, -6.9
35.0, 117.45,  284,#59613A,36.3, -8.1
35.0, 118.05,   66,#6F7253,38.1, -6.5
35.0, 118.70,  105,#54653B,37.7, -7.2
35.0, 119.30,   -5,#306549,35.1, -4.7
35.0, 119.90,  -42,#2E7480,32.3, -2.8
35.0, 120.50,  -24,#2F7581,31.8, -2.3
35.0, 121.10,  -26,#2E7480,31.5, -1.5
35.0, 121.75,  -44,#2E727F,30.9, -1.0
35.0, 122.35,  -49,#2E727F,30.4, -0.8
35.0, 122.95,  -71,#2E727F,29.9, -0.1
35.0, 123.55,  -79,#2E727F,29.6,  0.3
35.0, 124.15,  -81,#2E727F,29.2,  0.3
35.0, 124.80,  -84,#2E727F,29.2,  0.3
35.0, 125.40,  -68,#2D717E,28.6, -0.3
35.0, 126.00,  -10,#657D6F,28.8, -1.9
35.0, 126.60,   64,#727950,33.5, -8.0
35.0, 127.20,  301,#274016,31.3,-10.4
35.0, 127.85,  318,#556538,31.0, -9.7
35.0, 128.45,  129,#434C2D,32.2, -6.8
35.0, 129.05,  -47,#245F63,30.6, -5.9
35.0, 129.65, -142,#2C727E,28.8, -1.8
35.0, 130.25, -125,#2B717D,28.9, -0.8
35.0, 130.90, -129,#2D737F,29.7,  0.3
35.0, 131.50, -124,#2E7480,30.7,  1.2
35.0, 132.10,  -97,#317781,33.1, -1.0
35.0, 132.70,  577,#3E5020,31.9, -7.8
35.0, 133.30,  659,#2F4215,31.0, -9.7
35.0, 133.95,  177,#53653D,34.3, -7.0
35.0, 134.55,   96,#71835B,32.9, -5.0
35.0, 135.15,  181,#3F562A,33.7, -6.4
35.0, 135.75,   34,#88886C,34.4, -5.1
35.0, 136.35,  573,#27420F,31.4, -7.1
35.0, 137.00,    9,#9B9477,35.4, -3.1
35.0, 137.60,  239,#12370E,34.9, -3.5
35.0, 138.20,  431,#022F08,33.5, -5.8
35.0, 138.80,  358,#1F6048,35.8, -5.8
35.0, 139.40,-1342,#1E636A,29.0,  4.6
35.0, 140.05,  -77,#2A6C7A,29.4,  2.8
35.0, 140.65,-1087,#265664,28.5,  4.6
35.0, 141.25,-2950,#0F3D4C,28.9,  5.6
35.0, 141.85,-5809,#003345,29.1,  5.7
35.0, 142.45,-6566,#01273E,29.0,  4.1
35.0, 143.10,-5625,#012F46,28.9,  2.9
35.0, 143.70,-5691,#002B3E,29.0,  5.0
35.0, 144.30,-5751,#002C41,29.3,  6.0
35.0, 144.90,-5811,#002C41,28.8,  4.5
35.0, 145.55,-5884,#002C41,28.6,  4.7
35.0, 146.15,-5906,#002D42,28.4,  4.7
35.0, 146.75,-5798,#002B40,28.6,  5.0
35.0, 147.35,-5827,#002C41,28.6,  5.0
35.0, 147.95,-5824,#00283E,28.6,  4.8
35.0, 148.60,-6068,#02283B,28.8,  5.0
35.0, 149.20,-6127,#02283F,29.0,  5.6
35.0, 149.80,-6034,#012A40,29.1,  5.5
35.0, 150.40,-6114,#002033,28.9,  5.9
35.0, 151.00,-6073,#00283C,28.8,  4.4
35.0, 151.65,-6145,#002437,28.9,  5.3
35.0, 152.25,-6124,#002941,28.9,  4.9
35.0, 152.85,-5889,#002A3C,28.8,  5.8
35.0, 153.45,-5852,#012C3F,28.6,  5.9
35.0, 154.05,-5825,#002C41,28.3,  4.9
35.0, 154.70,-5674,#002D42,28.1,  5.8
35.0, 155.30,-5506,#002436,28.1,  5.5
35.0, 155.90,-5468,#042D43,27.8,  6.6
35.0, 156.50,-5320,#002E42,27.7,  6.8
35.0, 157.10,-4968,#023143,27.5,  6.9
35.0, 157.75,-4853,#053247,27.5,  7.3
35.0, 158.35,-5077,#032E41,27.5,  6.9
35.0, 158.95,-4906,#00313F,27.5,  7.0
35.0, 159.55,-4717,#003346,27.5,  7.0
35.0, 160.15,-4470,#003546,27.3,  6.7
35.0, 160.80,-4115,#0B3E51,27.4,  6.4
35.0, 161.40,-4304,#003748,27.3,  7.1
35.0, 162.00,-4991,#002F43,27.1,  7.8
35.0, 162.60,-5508,#002C41,27.2,  7.6
35.0, 163.20,-5652,#022B3F,27.4,  7.2
35.0, 163.85,-5976,#002B40,27.4,  7.5
35.0, 164.45,-5927,#00293F,27.7,  6.8
35.0, 165.05,-5908,#002B40,27.5,  6.0
35.0, 165.65,-5903,#012A40,27.5,  6.9
35.0, 166.25,-5903,#002C41,27.4,  7.2
35.0, 166.90,-5861,#02283D,27.5,  7.0
35.0, 167.50,-5645,#012E43,27.4,  7.2
35.0, 168.10,-5680,#002D42,27.2,  7.2
35.0, 168.70,-5539,#002E42,26.8,  7.3
35.0, 169.30,-5481,#002E45,26.8,  7.4
35.0, 169.95,-5501,#002D41,27.1,  7.0
35.0, 170.55,-5131,#013145,27.0,  7.1
35.0, 171.15,-3874,#0D4051,27.0,  7.2
35.0, 171.75, -492,#285C67,26.9,  7.1
35.0, 172.35,-3346,#14404D,26.9,  7.1
35.0, 173.00,-4762,#003449,26.9,  6.8
35.0, 173.60,-3904,#0D4051,26.8,  7.5
35.0, 174.20,-4412,#003848,26.8,  7.7
35.0, 174.80,-4751,#003547,26.8,  8.2
35.0, 175.40,-4140,#094055,26.8,  8.5
35.0, 176.05,-4878,#003245,26.8,  8.6
35.0, 176.65,-4801,#003245,27.0,  8.3
35.0, 177.25,-3305,#14495B,27.0,  8.7
35.0, 177.85,-3653,#0E3F4E,26.9,  9.0
35.0, 178.45,-4044,#0B3B49,26.7,  9.1
35.0, 179.10,-4109,#04384D,26.8,  9.0
35.0, 179.70,-3591,#104356,26.7,  9.4
35.5,-179.70,-4250,#0A3D50,26.7,  9.4
35.5,-179.10,-4164,#023749,26.9,  9.5
35.5,-178.45,-4432,#033C4F,26.9,  9.8
35.5,-177.85,-4430,#073A4D,26.9,  9.5
35.5,-177.25,-3733,#0B3E51,26.8,  9.6
35.5,-176.65,-4080,#0C3F54,26.9,  9.6
35.5,-176.00,-3806,#0D4254,27.2,  9.7
35.5,-175.40,-3700,#124759,27.2,  9.6
35.5,-174.80,-4841,#012F47,26.9,  9.9
35.5,-174.15,-5378,#002D41,26.8,  9.8
35.5,-173.55,-5568,#002E42,26.8,  9.7
35.5,-172.95,-5474,#012E43,26.8,  9.4
35.5,-172.35,-5432,#022D40,26.3, 10.1
35.5,-171.70,-5782,#002A40,26.4,  9.9
35.5,-171.10,-5729,#012B41,26.4,  9.3
35.5,-170.50,-5879,#012639,26.3,  9.8
35.5,-169.90,-6025,#022C42,26.2,  9.9
35.5,-169.25,-5903,#012B41,25.9, 10.1
35.5,-168.65,-6028,#012B41,25.7,  9.8
35.5,-168.05,-6004,#002E42,25.4,  9.7
35.5,-167.45,-6019,#022B41,25.3,  9.4
35.5,-166.80,-5860,#002A42,25.4,  9.6
35.5,-166.20,-5937,#00283C,25.4,  9.3
35.5,-165.60,-5762,#002A42,25.5,  9.2
35.5,-164.95,-5819,#00273D,25.3,  9.2
35.5,-164.35,-5659,#002F40,25.2,  9.0
35.5,-163.75,-5353,#002F43,25.2,  8.9
35.5,-163.15,-5558,#022F44,25.2,  9.0
35.5,-162.50,-5928,#002A40,25.3,  9.2
35.5,-161.90,-5782,#002D42,25.2,  9.1
35.5,-161.30,-5769,#00293F,25.0,  8.9
35.5,-160.70,-5869,#002C41,24.8,  8.9
35.5,-160.05,-5721,#002B40,25.2,  9.0
35.5,-159.45,-5677,#002B40,25.1,  9.4
35.5,-158.85,-5596,#002D44,25.1,  9.7
35.5,-158.25,-5693,#002C41,25.2,  9.9
35.5,-157.60,-5424,#002D42,25.3, 10.0
35.5,-157.00,-5599,#002D42,25.3, 10.1
35.5,-156.40,-5661,#002C41,25.0, 10.1
35.5,-155.80,-5837,#002B40,24.9, 10.1
35.5,-155.15,-5754,#002D42,24.8, 10.2
35.5,-154.55,-5525,#002D42,24.7, 10.6
35.5,-153.95,-5770,#012A40,24.7, 11.0
35.5,-153.30,-5664,#00293D,24.5, 11.2
35.5,-152.70,-5703,#002D42,24.6, 11.2
35.5,-152.10,-5729,#002D42,24.5, 11.3
35.5,-151.50,-5619,#002D42,24.4, 11.4
35.5,-150.85,-5598,#002C40,24.2, 11.6
35.5,-150.25,-5753,#00293B,24.1, 11.9
35.5,-149.65,-5460,#002E45,24.1, 12.1
35.5,-149.05,-5349,#003044,24.1, 12.2
35.5,-148.40,-5527,#002C41,24.0, 12.1
35.5,-147.80,-5344,#002F43,23.9, 12.2
35.5,-147.20,-5352,#002C43,23.8, 12.3
35.5,-146.60,-5350,#002C41,23.8, 12.2
35.5,-145.95,-5491,#002F43,23.7, 12.2
35.5,-145.35,-5286,#002834,23.7, 12.1
35.5,-144.75,-5285,#033043,23.4, 11.8
35.5,-144.10,-5450,#002F43,23.3, 11.9
35.5,-143.50,-5401,#002D41,23.4, 11.9
35.5,-142.90,-5362,#042E44,23.6, 11.8
35.5,-142.30,-5327,#022F42,23.6, 11.7
35.5,-141.65,-5570,#002F43,23.6, 11.5
35.5,-141.05,-5329,#002D42,23.6, 11.5
35.5,-140.45,-5330,#002B3F,23.7, 11.6
35.5,-139.85,-5460,#032838,23.7, 11.5
35.5,-139.20,-5115,#002E42,23.5, 11.4
35.5,-138.60,-5296,#002E41,23.2, 11.1
35.5,-138.00,-5172,#023145,23.1, 10.8
35.5,-137.40,-5328,#002E42,22.9, 10.9
35.5,-136.75,-5229,#003044,22.9, 10.8
35.5,-136.15,-5002,#003041,23.0, 10.9
35.5,-135.55,-5305,#012E43,23.0, 11.1
35.5,-134.90,-5258,#002E42,22.9, 11.3
35.5,-134.30,-5247,#002F43,22.9, 11.2
35.5,-133.70,-5383,#022F44,23.0, 11.3
35.5,-133.10,-5185,#003044,22.8, 10.9
35.5,-132.45,-5037,#022F44,22.5, 10.7
35.5,-131.85,-5159,#013042,22.3, 10.6
35.5,-131.25,-5134,#002F43,22.1, 10.5
35.5,-130.65,-5021,#002F42,21.9, 10.4
35.5,-130.00,-4760,#002F43,21.7, 10.4
35.5,-129.40,-4713,#003245,21.5, 10.3
35.5,-128.80,-4729,#013145,21.1, 10.2
35.5,-128.20,-4608,#01384C,20.8, 10.0
35.5,-127.55,-4762,#002F42,20.6,  9.8
35.5,-126.95,-4765,#003449,20.5,  9.7
35.5,-126.35,-4720,#003044,20.2,  9.4
35.5,-125.70,-4651,#013648,20.2,  9.2
35.5,-125.10,-3991,#04384D,19.9,  8.8
35.5,-124.50,-4238,#053D4E,19.9,  8.3
35.5,-123.90,-3972,#063748,19.3,  8.3
35.5,-123.25,-3887,#0C3F50,18.8,  8.5
35.5,-122.65,-3366,#0A3B4A,18.7,  8.1
35.5,-122.05,-1734,#205A66,19.8,  7.7
35.5,-121.45, -737,#256775,31.5,  5.0
35.5,-120.80,  444,#68633D,36.9, -0.2
35.5,-120.20,  403,#9F865E,42.7, -0.7
35.5,-119.60,   75,#9D9A6D,46.8,  0.4
35.5,-119.00,  336,#B99774,44.1, -1.5
35.5,-118.35, 2264,#877545,31.6,-15.1
35.5,-117.75,  940,#BB9B75,40.4, -3.9
35.5,-117.15,  743,#CCB492,42.7, -1.4
35.5,-116.50, 1056,#DEC09C,40.6, -4.0
35.5,-115.90, 1142,#C3AA8C,39.4, -4.8
35.5,-115.30,  894,#D5B898,42.4, -4.3
35.5,-114.70,  271,#C4A68C,45.7, -1.8
35.5,-114.05,  930,#CCAB82,41.8, -5.5
35.5,-113.45, 1487,#B79973,37.3, -8.4
35.5,-112.85, 1779,#937144,34.8,-10.9
35.5,-112.25, 1815,#A9875A,34.5,-17.3
35.5,-111.60, 1966,#896C44,33.7,-11.9
35.5,-111.00, 1526,#DFBC96,37.9,-11.8
35.5,-110.40, 1764,#C09A6B,36.8,-15.3
35.5,-109.80, 1936,#CFAE85,35.1,-17.8
35.5,-109.15, 2086,#624B19,34.4,-20.6
35.5,-108.55, 2059,#AD885C,33.5,-18.9
35.5,-107.95, 2258,#AC9162,32.8,-18.7
35.5,-107.35, 2486,#695926,31.4,-21.0
35.5,-106.70, 1636,#CAAD83,37.2,-14.8
35.5,-106.10, 1898,#A98D5E,35.4,-16.9
35.5,-105.50, 2249,#483D0F,32.7,-22.3
35.5,-104.85, 1962,#836D3E,36.5,-25.0
35.5,-104.25, 1321,#8C7041,41.0,-15.7
35.5,-103.65, 1286,#AF8A5D,41.3,-15.7
35.5,-103.05, 1166,#9C7C53,40.9,-15.1
35.5,-102.40, 1038,#8D7247,41.2,-14.7
35.5,-101.80,  956,#8A794B,42.8,-17.5
35.5,-101.20,  998,#977E55,42.3,-15.9
35.5,-100.60,  883,#967D54,42.8,-15.9
35.5, -99.95,  731,#7E733D,43.1,-15.0
35.5, -99.35,  598,#8B7745,43.3,-14.6
35.5, -98.75,  541,#847443,43.0,-14.9
35.5, -98.15,  447,#656531,43.3,-14.7
35.5, -97.50,  369,#89845E,43.3,-14.5
35.5, -96.90,  272,#60652F,43.5,-14.0
35.5, -96.30,  258,#4E5B25,42.5,-14.2
35.5, -95.65,  178,#4F5622,40.7,-13.6
35.5, -95.05,  159,#4B5D2D,40.8,-14.1
35.5, -94.45,  152,#334619,40.8,-15.6
35.5, -93.85,  164,#394C1F,40.8,-16.1
35.5, -93.20,  218,#314319,40.5,-16.2
35.5, -92.60,  251,#475325,39.9,-16.2
35.5, -92.00,  123,#434F27,39.4,-14.8
35.5, -91.40,   92,#2A370B,38.6,-14.6
35.5, -90.75,   76,#5B6938,36.7,-14.8
35.5, -90.15,   70,#515D2D,36.3,-15.0
35.5, -89.55,  116,#4A5729,36.2,-15.5
35.5, -88.95,  150,#3B4B1E,36.6,-15.7
35.5, -88.30,  159,#3E4C1B,36.8,-15.8
35.5, -87.70,  248,#274715,36.7,-16.4
35.5, -87.10,  229,#364711,36.1,-15.3
35.5, -86.45,  239,#656F3D,35.9,-13.7
35.5, -85.85,  416,#556024,34.8,-15.2
35.5, -85.25,  291,#4D652B,35.6,-14.1
35.5, -84.65,  289,#465627,35.7,-13.9
35.5, -84.00,  353,#244413,34.3,-15.8
35.5, -83.40,  742,#203900,31.6,-19.3
35.5, -82.80,  892,#414C12,30.8,-18.2
35.5, -82.20,  750,#152F00,32.4,-16.5
35.5, -81.55,  277,#324317,36.9,-12.8
35.5, -80.95,  232,#354020,37.1,-12.1
35.5, -80.35,  240,#3F4C21,37.5,-11.9
35.5, -79.75,  170,#546136,37.8,-11.2
35.5, -79.10,   93,#2C4317,37.9,-10.3
35.5, -78.50,   69,#475227,37.7, -9.5
35.5, -77.90,   39,#55532C,36.2,-11.0
35.5, -77.25,   13,#57683C,35.5,-10.4
35.5, -76.65,    1,#2F441D,34.3, -6.1
35.5, -76.05,    1,#464A25,33.6, -5.7
35.5, -75.45,  -13,#345D4D,29.6, -3.1
35.5, -74.80, -381,#194A51,29.2,  0.2
35.5, -74.20,-2813,#154859,29.3,  2.6
35.5, -73.60,-3457,#0F4253,29.1,  5.0
35.5, -73.00,-4033,#0B3E51,28.8,  5.5
35.5, -72.35,-4219,#073C4E,28.6,  6.2
35.5, -71.75,-4279,#0B3B51,28.6,  6.6
35.5, -71.15,-4375,#00374B,28.7,  7.2
35.5, -70.55,-4496,#003849,28.7,  7.8
35.5, -69.90,-4729,#003245,28.7,  8.0
35.5, -69.30,-4967,#013145,28.5,  8.7
35.5, -68.70,-5028,#013044,28.4,  8.9
35.5, -68.05,-5078,#002F43,28.5,  9.2
35.5, -67.45,-5159,#003044,28.4,  9.3
35.5, -66.85,-5028,#002F43,28.2,  9.4
35.5, -66.25,-4931,#013145,28.2,  9.7
35.5, -65.60,-4823,#003245,28.0, 10.1
35.5, -65.00,-4903,#013145,28.0, 10.2
35.5, -64.40,-5012,#013145,28.1, 10.3
35.5, -63.80,-4601,#033347,28.3, 10.6
35.5, -63.15,-5164,#002F43,28.2, 10.8
35.5, -62.55,-4956,#003044,28.2, 10.9
35.5, -61.95,-4840,#013145,28.3, 11.3
35.5, -61.35,-4716,#013145,28.4, 11.3
35.5, -60.70,-4609,#013648,28.3, 11.6
35.5, -60.10,-4874,#003144,28.2, 11.9
35.5, -59.50,-4930,#003245,28.3, 12.0
35.5, -58.90,-5200,#003044,28.3, 12.0
35.5, -58.25,-4905,#013241,28.2, 12.3
35.5, -57.65,-5409,#002D42,28.1, 12.3
35.5, -57.05,-5480,#002C3F,28.1, 11.9
35.5, -56.40,-5039,#013145,28.0, 12.1
35.5, -55.80,-5453,#002F43,28.1, 12.0
35.5, -55.20,-5221,#002F43,28.1, 12.1
35.5, -54.60,-5423,#002D42,28.0, 12.0
35.5, -53.95,-5603,#022F46,28.0, 12.0
35.5, -53.35,-5345,#002F43,27.9, 12.2
35.5, -52.75,-5377,#012B41,27.6, 12.2
35.5, -52.15,-4774,#012C3F,27.9, 12.1
35.5, -51.50,-1149,#25656F,27.8, 12.1
35.5, -50.90,-5101,#002D40,27.7, 12.3
35.5, -50.30,-5134,#002E42,27.8, 12.4
35.5, -49.70,-4828,#002D43,27.7, 12.4
35.5, -49.05,-5231,#002D44,27.6, 12.4
35.5, -48.45,-5107,#003144,27.6, 12.3
35.5, -47.85,-4820,#063346,27.4, 12.3
35.5, -47.20,-5018,#002F43,27.3, 12.3
35.5, -46.60,-4836,#002D41,27.1, 12.3
35.5, -46.00,-4776,#003348,27.2, 11.7
35.5, -45.40,-4964,#002A40,26.9, 11.5
35.5, -44.75,-4422,#003449,26.9, 11.4
35.5, -44.15,-4743,#002F43,27.1, 11.7
35.5, -43.55,-3834,#0E475A,27.2, 11.4
35.5, -42.95,-3754,#023D4F,27.1, 11.3
35.5, -42.30,-3895,#0E4355,27.0, 11.2
35.5, -41.70,-4161,#093649,27.0, 11.0
35.5, -41.10,-3890,#0D4053,26.9, 11.2
35.5, -40.50,-4064,#0D4053,26.9, 12.0
35.5, -39.85,-3604,#0B3E51,27.0, 11.8
35.5, -39.25,-3706,#001E2E,26.8, 12.1
35.5, -38.65,-3878,#143E54,27.0, 12.0
35.5, -38.00,-3225,#0A3A46,26.9, 12.2
35.5, -37.40,-3491,#174658,26.8, 12.3
35.5, -36.80,-2885,#164B5D,27.1, 12.2
35.5, -36.20,-3089,#11464E,27.1, 12.1
35.5, -35.55,-2331,#1A4F5F,26.9, 11.7
35.5, -34.95,-2306,#1E5363,26.8, 11.7
35.5, -34.35,-1859,#1B5360,26.7, 11.9
35.5, -33.75,-2164,#154A58,26.6, 12.3
35.5, -33.10,-2687,#1E5162,26.4, 12.3
35.5, -32.50,-2850,#134754,26.3, 12.5
35.5, -31.90,-2765,#124757,26.3, 12.7
35.5, -31.30,-2770,#144D60,26.2, 12.9
35.5, -30.65,-3064,#0F4454,26.2, 13.1
35.5, -30.05,-3028,#1F5263,26.0, 13.2
35.5, -29.45,-2791,#164E5F,25.9, 13.4
35.5, -28.80,-3627,#114457,25.8, 12.9
35.5, -28.20,-3599,#0E4154,25.7, 12.8
35.5, -27.60,-3194,#124A5B,25.6, 12.6
35.5, -27.00,-3728,#093A4B,25.4, 12.8
35.5, -26.35,-3698,#022E3B,25.3, 13.4
35.5, -25.75,-3856,#0D3D51,25.3, 13.4
35.5, -25.15,-4516,#001B2A,25.1, 13.3
35.5, -24.55,-4466,#003343,24.9, 12.8
35.5, -23.90,-4923,#002F43,24.9, 12.8
35.5, -23.30,-4913,#002F43,24.6, 12.8
35.5, -22.70,-4665,#002C37,24.5, 12.8
35.5, -22.10,-4896,#002E3E,24.5, 12.6
35.5, -21.45,-5184,#013044,24.5, 12.8
35.5, -20.85,-5240,#013044,24.4, 12.4
35.5, -20.25,-5216,#00283B,24.4, 12.6
35.5, -19.65,-5263,#002C40,24.3, 12.0
35.5, -19.00,-5265,#002F43,24.3, 11.1
