lat,long,altitude,pix,high,low
19.5, -14.30,  107,#DBAB7B,47.6,13.3
19.5, -13.80,   86,#F9D49F,46.9,12.3
19.5, -13.25,   88,#FADBA4,46.5,14.0
19.5, -12.70,  175,#E9C48F,45.8,13.9
19.5, -12.20,  213,#EFC688,45.5,12.8
19.5, -11.65,  216,#FFE5AF,45.1,11.3
19.5, -11.15,  343,#FDE4AB,44.0, 9.7
19.5, -10.60,  390,#FEEDC1,43.5, 8.7
19.5, -10.05,  399,#FFE1AD,43.9, 8.0
19.5,  -9.55,  391,#FEDEA3,44.1, 7.8
19.5,  -9.00,  372,#FFDCA2,44.3, 7.7
19.5,  -8.50,  366,#FFDEA8,44.5, 6.4
19.5,  -7.95,  360,#FEDFA8,44.8, 6.3
19.5,  -7.40,  333,#FFDFAC,44.7, 6.6
19.5,  -6.90,  325,#FFE5B5,44.6, 7.2
19.5,  -6.35,  325,#FEE6B6,44.6, 7.5
19.5,  -5.85,  319,#FFE8B8,44.6, 7.8
19.5,  -5.30,  316,#FFEABB,44.8, 7.5
19.5,  -4.75,  300,#FFEBBC,44.7, 6.6
19.5,  -4.25,  285,#FFEBBE,44.9, 6.2
19.5,  -3.70,  280,#FFEEC8,45.3, 6.6
19.5,  -3.20,  272,#FFEFC7,45.8, 7.1
19.5,  -2.65,  281,#FDEBBB,45.9, 7.2
19.5,  -2.10,  289,#FFE3B1,45.8, 7.2
19.5,  -1.60,  333,#FEDC9F,45.3, 7.0
19.5,  -1.05,  310,#F8D699,44.7, 7.0
19.5,  -0.55,  506,#C4A07E,43.9, 6.7
19.5,   0.00,  434,#F3CB97,44.3, 7.0
19.5,   0.55,  386,#DEBE8B,44.9, 7.1
19.5,   1.05,  503,#D1AA83,44.0, 7.5
19.5,   1.60,  628,#E8C696,42.6, 6.2
19.5,   2.10,  666,#F0CEA0,42.5, 6.6
19.5,   2.65,  599,#E9C895,43.0, 7.3
19.5,   3.20,  526,#FBD79D,43.6, 6.6
19.5,   3.70,  460,#F1CE96,43.8, 6.8
19.5,   4.25,  454,#E8C08D,43.7, 7.1
19.5,   4.75,  428,#F9D29B,43.8, 7.3
19.5,   5.30,  435,#F9D8A5,43.6, 7.0
19.5,   5.85,  388,#FAD5A0,44.2, 7.1
19.5,   6.35,  412,#F6CF96,44.3, 6.6
19.5,   6.90,  445,#F1CA8F,44.1, 6.2
19.5,   7.40,  477,#E4C189,44.0, 6.6
19.5,   7.95,  651,#E0C08D,42.3, 4.8
19.5,   8.50,  759,#FBDCB0,41.1, 4.3
19.5,   9.00,  786,#FFECB1,39.8,-1.2
19.5,   9.55,  654,#FDE5A7,41.3,-0.5
19.5,  10.05,  533,#FFE8B0,41.8, 0.3
19.5,  10.60,  450,#FFE5AC,42.6, 1.2
19.5,  11.15,  410,#FBDEA6,43.3, 1.3
19.5,  11.65,  401,#FDDEA5,43.7, 1.8
19.5,  12.20,  420,#F9D79A,43.5, 1.5
19.5,  12.70,  414,#FFEABD,43.1, 1.3
19.5,  13.25,  459,#FFEBBC,43.2, 2.2
19.5,  13.80,  440,#FDDFAB,43.8, 1.5
19.5,  14.30,  440,#FBE0A9,43.8, 1.4
19.5,  14.85,  488,#FDE2AB,42.9, 0.7
19.5,  15.40,  528,#FEDA9C,42.1, 0.4
19.5,  15.90,  572,#FBDC9B,41.9, 1.2
19.5,  16.45,  617,#FAD79F,41.6, 2.1
19.5,  16.95,  639,#FEE3AE,41.6, 2.4
19.5,  17.50,  642,#C4A378,42.7, 3.9
19.5,  18.05,  642,#ECC58E,41.6, 4.3
19.5,  18.55,  798,#CDA778,40.7, 4.8
19.5,  19.10,  559,#D0985D,43.2, 4.6
19.5,  19.60,  428,#EDC28B,43.4, 3.0
19.5,  20.15,  505,#F3C287,42.2, 2.4
19.5,  20.70,  532,#EFC287,42.0, 0.4
19.5,  21.20,  495,#F3C47E,42.2, 2.0
19.5,  21.75,  677,#FFD998,41.2, 2.0
19.5,  22.25,  593,#F0B476,42.0, 2.3
19.5,  22.80,  804,#EC9E56,40.8, 0.7
19.5,  23.35,  709,#FED792,40.9, 0.0
19.5,  23.85,  696,#FCCB7C,40.6, 0.2
19.5,  24.40,  695,#FCD393,40.4, 0.3
19.5,  24.90,  635,#FFD89A,40.7, 0.1
19.5,  25.45,  579,#F9D29B,41.3,-0.1
19.5,  26.00,  558,#F9D69E,41.4, 0.1
19.5,  26.50,  563,#FBD49B,41.8, 0.7
19.5,  27.05,  641,#FDD798,41.2, 0.8
19.5,  27.55,  482,#FED698,42.3, 0.9
19.5,  28.10,  387,#FEDDAA,43.3, 1.7
19.5,  28.65,  346,#FFD79A,43.6, 2.2
19.5,  29.15,  314,#F3C480,44.2, 2.7
19.5,  29.70,  298,#FBDAA7,44.5, 3.3
19.5,  30.20,  227,#F6D5AA,45.8, 4.3
19.5,  30.75,  245,#ECC790,45.7, 4.3
19.5,  31.30,  361,#F5D69F,44.8, 3.8
19.5,  31.80,  388,#F9DAAB,44.6, 3.9
19.5,  32.35,  364,#F9D3A2,44.9, 4.7
19.5,  32.85,  335,#F7D097,45.3, 5.0
19.5,  33.40,  328,#F2C99B,45.6, 5.6
19.5,  33.95,  348,#EBC692,45.8, 6.4
19.5,  34.45,  400,#E1BF9A,45.2, 6.7
19.5,  35.00,  446,#D6B68F,44.7, 7.0
19.5,  35.50,  537,#E4C597,43.4, 6.1
19.5,  36.05,  711,#C1A178,42.8, 5.9
19.5,  36.60,  742,#A48A67,42.2, 6.4
19.5,  37.10,  166,#BBAA7C,45.0,12.3
19.5,  37.65, -491,#2C6E7C,35.5,21.2
19.5,  38.15, -548,#296D7A,35.2,21.5
19.5,  38.70,-1807,#174C5C,34.0,21.7
19.5,  39.25, -775,#256473,33.7,21.5
19.5,  39.75, -346,#2C707D,33.3,21.9
19.5,  40.30,  -31,#256571,34.4,22.8
19.5,  40.80,   -3,#55909E,39.4,18.2
19.5,  41.35,  288,#C8AC84,45.2,13.6
19.5,  41.90, 1911,#776034,34.5, 5.9
19.5,  42.40, 1724,#AF915D,37.0, 6.9
19.5,  42.95, 1468,#E9C89D,38.9, 5.8
19.5,  43.50, 1105,#D5B28A,41.3, 6.9
19.5,  44.00, 1282,#D2A77C,39.9, 5.6
19.5,  44.55,  937,#E9B77A,42.3, 4.8
19.5,  45.05,  812,#F8C983,43.0, 5.1
19.5,  45.60,  771,#F6C47F,43.2, 4.6
19.5,  46.15,  697,#FCD091,43.6, 5.4
19.5,  46.65,  618,#F9D59B,44.4, 5.6
19.5,  47.20,  540,#FAD69C,45.1, 5.7
19.5,  47.70,  465,#FAD398,45.5, 5.5
19.5,  48.25,  427,#FCDCA9,46.0, 5.3
19.5,  48.80,  385,#F9D49D,46.3, 5.3
19.5,  49.30,  335,#FBDBA2,46.4, 5.1
19.5,  49.85,  299,#F9D8A2,46.6, 5.3
19.5,  50.35,  270,#FCD59C,46.8, 5.5
19.5,  50.90,  251,#FAD39A,46.8, 5.8
19.5,  51.45,  246,#F8D39E,46.8, 6.0
19.5,  51.95,  203,#FAD39C,47.0, 5.8
19.5,  52.50,  152,#F5CA93,47.2, 5.9
19.5,  53.00,  182,#F8C995,46.8, 5.3
19.5,  53.55,  137,#F8C99B,46.5, 6.1
19.5,  54.10,  134,#FFEACB,46.1, 6.8
19.5,  54.60,  134,#F9DBB5,46.0, 8.2
19.5,  55.15,  136,#FDECD0,45.5, 8.2
19.5,  55.65,  171,#FEF2DC,45.1, 8.2
19.5,  56.20,  152,#FBE6CB,45.1, 8.8
19.5,  56.75,  149,#F4D3B4,44.9, 9.6
19.5,  57.25,  161,#F3D2A9,44.0, 9.7
19.5,  57.80,  -44,#386F83,39.3,13.8
19.5,  58.30, -700,#1F4B54,30.5,17.3
19.5,  58.85,-3009,#104459,30.3,18.3
19.5,  59.40,-3300,#134659,30.8,19.5
19.5,  59.90,-3431,#124558,30.6,20.3
19.5,  60.45,-3326,#174A5D,30.1,20.7
19.5,  60.95,-3526,#0C3F52,30.2,20.7
19.5,  61.50,-3589,#0F4456,30.2,20.6
19.5,  62.05,-3568,#124558,30.3,20.7
19.5,  62.55,-3517,#134659,30.6,20.6
19.5,  63.10,-3465,#134659,30.6,20.5
19.5,  63.60,-3397,#124757,30.4,20.5
19.5,  64.15,-3301,#13485A,30.4,20.4
19.5,  64.70,-3233,#14495B,30.4,20.3
19.5,  65.20,-3111,#154A5C,30.3,20.4
19.5,  65.75,-2753,#18505F,30.3,20.4
19.5,  66.25,-2930,#174A5B,30.3,20.4
19.5,  66.80,-3024,#144758,30.3,20.4
19.5,  67.35,-3140,#14495B,30.2,20.4
19.5,  67.85,-3147,#13485A,30.2,20.4
19.5,  68.40,-3193,#144758,30.2,20.4
19.5,  68.90,-2494,#1A5565,30.2,20.4
19.5,  69.45, -702,#256976,30.4,20.6
19.5,  70.00,  -74,#2D717E,30.1,20.6
19.5,  70.50,  -88,#2E727F,31.0,20.6
19.5,  71.05,  -77,#2E727F,31.4,20.6
19.5,  71.60,  -65,#2E727F,30.9,20.6
19.5,  72.10,  -38,#2B6D79,30.7,20.4
19.5,  72.65,  -10,#516D57,38.8,14.1
19.5,  73.15,   37,#977953,42.5,11.9
19.5,  73.70, 1105,#81693D,36.3, 6.9
19.5,  74.25,  608,#947B53,41.0, 9.7
19.5,  74.75,  494,#7E6B40,42.0, 9.9
19.5,  75.30,  460,#4A4E35,42.3,10.9
19.5,  75.80,  456,#867047,42.9,10.9
19.5,  76.35,  436,#6D6B3B,42.3,11.2
19.5,  76.90,  406,#857655,43.0,11.9
19.5,  77.40,  424,#7F7753,42.8,11.4
19.5,  77.95,  385,#7B734F,42.8,11.2
19.5,  78.45,  535,#6E6343,41.4, 9.8
19.5,  79.00,  364,#666141,42.2,11.1
19.5,  79.55,  193,#6E6642,43.0,11.8
19.5,  80.05,  167,#6F6B48,43.2,10.7
19.5,  80.60,  229,#777254,42.9,11.7
19.5,  81.10,  744,#545833,39.3, 8.9
19.5,  81.65,  579,#766E49,39.6, 8.0
19.5,  82.20,  615,#615F38,39.2, 9.1
19.5,  82.70,  305,#606642,41.4, 9.5
19.5,  83.25,  714,#394724,39.2,10.8
19.5,  83.75,  248,#5E6947,40.4, 9.5
19.5,  84.30,  556,#2E4018,37.6, 8.3
19.5,  84.85,   21,#6C694A,38.8,11.8
19.5,  85.35,  -31,#276A73,34.3,15.7
19.5,  85.90, -690,#1E5361,30.4,20.2
19.5,  86.40,-1319,#1F5766,30.2,20.9
19.5,  86.95,-1557,#205A68,30.5,20.8
19.5,  87.50,-1873,#1D5B68,30.4,20.9
19.5,  88.00,-1715,#205E6B,30.4,20.9
19.5,  88.55,-1700,#215C6A,30.5,20.8
19.5,  89.05,-1613,#1B5563,30.4,20.7
19.5,  89.60,-1670,#215C6A,30.4,20.6
19.5,  90.15,-1518,#205B6B,30.5,20.3
19.5,  90.65,-1576,#235E6E,30.5,20.2
19.5,  91.20,-1697,#215B69,30.7,20.1
19.5,  91.70,-1625,#225C6A,30.4,20.1
19.5,  92.25,-1507,#205867,30.3,20.2
19.5,  92.80, -169,#246271,30.8,20.8
19.5,  93.30,  -12,#1F434F,31.4,20.2
19.5,  93.85,   50,#70774D,35.3,13.5
19.5,  94.35,  660,#284318,35.4, 9.7
19.5,  94.90,  220,#485027,39.0,12.1
19.5,  95.45,  189,#7B683D,38.7,12.5
19.5,  95.95,  210,#55632E,39.8,12.5
19.5,  96.50,  823,#385223,34.5,10.0
19.5,  97.05, 1248,#4B4219,31.5, 9.8
19.5,  97.55,  905,#4B4F1D,33.5, 7.5
19.5,  98.10,  630,#414C21,36.0,11.3
19.5,  98.60, 1264,#4E5C29,31.6, 9.4
19.5,  99.15,  582,#49532E,35.6,10.6
19.5,  99.70,  550,#3C471F,35.3,10.9
19.5, 100.20,  369,#858058,37.5,12.4
19.5, 100.75,  894,#4E6338,32.6, 8.9
19.5, 101.25, 1126,#354018,31.3, 8.2
19.5, 101.80,  259,#606E4A,36.4,11.1
19.5, 102.35,  896,#425128,32.1, 6.9
19.5, 102.85, 1283,#414D25,29.2, 5.4
19.5, 103.40, 1068,#3C4E26,30.6, 4.2
19.5, 103.90, 1316,#494A22,29.9, 2.7
19.5, 104.45,  490,#42572E,34.4, 6.1
19.5, 105.00,  326,#314215,36.4, 6.1
19.5, 105.50,  161,#335427,38.1, 7.1
19.5, 106.05,  -20,#2E7480,41.2, 9.2
19.5, 106.55,  -33,#2E7480,32.0,12.8
19.5, 107.10,  -47,#2C727E,31.6,14.4
19.5, 107.65,  -53,#2E727F,31.0,14.6
19.5, 108.15,  -62,#2F7581,30.9,14.5
19.5, 108.70,  -35,#244952,35.0,13.1
19.5, 109.20,  111,#4C5F32,35.4,10.8
19.5, 109.75,  240,#435523,33.6, 8.3
19.5, 110.30,   51,#536237,34.2,10.8
19.5, 110.80,    2,#4A6240,33.9,13.3
19.5, 111.35,  -98,#2E727F,30.6,16.7
19.5, 111.85,  -99,#2E727F,30.6,17.1
19.5, 112.40, -131,#2D6F7D,30.8,17.6
19.5, 112.95, -218,#2D6F7D,30.7,17.9
19.5, 113.45, -296,#266874,30.5,18.3
19.5, 114.00, -570,#286673,30.4,18.6
19.5, 114.50,-1120,#26616F,30.6,19.1
19.5, 115.05,-1662,#1E5967,30.7,19.5
19.5, 115.60,-2289,#1A5261,30.6,19.9
19.5, 116.10,-1891,#1D515F,30.3,20.1
19.5, 116.65,-2610,#154655,30.4,20.1
19.5, 117.15,-3424,#114251,30.8,20.1
19.5, 117.70,-3462,#0F4253,30.5,20.5
19.5, 118.25,-3474,#12465B,30.9,21.0
19.5, 118.75,-3350,#154859,30.8,21.3
19.5, 119.30,-4008,#083646,30.8,21.4
19.5, 119.80,-3979,#053647,30.8,21.2
19.5, 120.35,-3330,#093848,30.7,21.0
19.5, 120.90,-2904,#0F3645,30.6,20.9
19.5, 121.40,-1285,#286A78,30.5,20.6
19.5, 121.95,  245,#213519,28.9,18.8
19.5, 122.45,-3040,#12444F,30.7,20.7
19.5, 123.00,-4790,#013145,30.6,20.5
19.5, 123.55,-5129,#002A40,30.6,20.4
19.5, 124.05,-5292,#002E42,30.6,20.4
19.5, 124.60,-5061,#00283A,30.5,20.4
19.5, 125.15,-5835,#00293F,30.2,20.7
19.5, 125.65,-4840,#002D43,30.1,20.7
19.5, 126.20,-5446,#00273C,30.0,20.9
19.5, 126.70,-5222,#013243,30.0,21.0
19.5, 127.25,-4619,#062C43,30.1,21.3
19.5, 127.80,-5247,#022C3C,30.1,21.4
19.5, 128.30,-5574,#002B3E,30.1,21.4
19.5, 128.85,-5768,#002230,30.0,21.4
19.5, 129.35,-5071,#002B3E,30.0,21.3
19.5, 129.90,-5744,#002D47,30.1,21.1
19.5, 130.45,-5637,#01273A,30.0,21.0
19.5, 130.95,-5943,#02283D,30.0,21.0
19.5, 131.50,-6151,#002B40,29.9,21.0
19.5, 132.00,-5966,#00293F,29.8,21.2
19.5, 132.55,-5989,#012A40,29.9,21.4
19.5, 133.10,-6003,#032940,29.9,21.5
19.5, 133.60,-5908,#002B40,29.9,21.4
19.5, 134.15,-5898,#002C41,30.1,21.4
19.5, 134.65,-5825,#002B40,30.2,21.6
19.5, 135.20,-5730,#002D42,30.0,21.7
19.5, 135.75,-4796,#00354A,30.0,21.7
19.5, 136.25,-4296,#023644,29.9,21.6
19.5, 136.80,-4647,#003547,29.9,21.5
19.5, 137.30,-4479,#003F57,29.9,21.5
19.5, 137.85,-5104,#08364D,29.9,21.5
19.5, 138.40,-4698,#013B4F,29.9,21.6
19.5, 138.90,-5146,#002B3B,29.9,21.5
19.5, 139.45,-5106,#061D25,29.9,21.7
19.5, 139.95,-5015,#042D3F,29.8,21.9
19.5, 140.50,-4670,#003144,29.8,21.9
19.5, 141.05,-4651,#013447,29.8,22.0
19.5, 141.55,-4460,#00374B,29.8,22.0
19.5, 142.10,-4150,#093C4D,29.8,22.2
19.5, 142.60,-2288,#184C5A,29.7,22.3
19.5, 143.15,-3427,#174054,29.8,22.2
19.5, 143.70,-4046,#0A4251,29.8,22.0
19.5, 144.20,-3448,#0B3E51,29.8,21.9
19.5, 144.75,-3570,#0C3F50,29.9,22.0
19.5, 145.25,-3262,#154657,29.7,22.0
19.5, 145.80,-1897,#1B5664,29.7,21.9
19.5, 146.35,-3761,#0B3C4D,29.7,21.9
19.5, 146.85,-4920,#003146,29.8,21.9
19.5, 147.40,-4805,#012533,29.6,22.0
19.5, 147.90,-3507,#00222E,29.6,21.9
19.5, 148.45,-5495,#00283E,29.6,21.9
19.5, 149.00,-3819,#154352,29.5,21.9
19.5, 149.50,-5435,#002134,29.4,22.0
19.5, 150.05,-5184,#03324C,29.4,22.0
19.5, 150.55,-2771,#1F4D5A,29.5,22.1
19.5, 151.10,-5535,#022E47,29.8,22.4
19.5, 151.65,-4215,#00131E,29.4,22.2
19.5, 152.15,-4939,#022938,29.4,22.0
19.5, 152.70,-5075,#002F43,29.4,22.0
19.5, 153.25,-4855,#023248,29.3,22.2
19.5, 153.75,-4623,#002631,29.4,22.2
19.5, 154.30,-5737,#002C41,29.4,22.2
19.5, 154.80,-5710,#002D42,29.3,22.2
19.5, 155.35,-5591,#002E42,29.3,22.1
19.5, 155.90,-5591,#002D42,29.3,22.2
19.5, 156.40,-5464,#002F43,29.4,22.3
19.5, 156.95,-4957,#012730,29.3,22.4
19.5, 157.45,-5415,#022D40,29.3,22.3
19.5, 158.00,-1694,#265C68,29.2,22.1
19.5, 158.55,-5620,#002C3F,29.4,22.1
19.5, 159.05,-5562,#002B40,29.4,22.1
19.5, 159.60,-4676,#002E42,29.4,22.1
19.5, 160.10,-4260,#002A38,29.4,22.1
19.5, 160.65,-4754,#0C3748,29.4,22.0
19.5, 161.20,-5225,#022B41,29.4,22.0
19.5, 161.70,-4989,#003245,29.3,22.0
19.5, 162.25,-2372,#204653,29.3,22.1
19.5, 162.75,-4859,#022F44,29.3,22.3
19.5, 163.30,-5011,#012B39,29.2,22.2
19.5, 163.85,-5414,#002F43,29.2,22.1
19.5, 164.35,-5283,#00293B,29.2,22.1
19.5, 164.90,-2482,#16545F,29.1,22.0
19.5, 165.40,-5451,#002F43,29.2,21.9
19.5, 165.95,-4376,#002F43,29.2,22.0
19.5, 166.50,-3988,#034053,29.2,22.0
19.5, 167.00,-2584,#0B2C3B,29.2,21.9
19.5, 167.55,-3069,#01232F,29.3,22.0
19.5, 168.05,-5151,#002F43,29.3,22.0
19.5, 168.60,-5238,#002F43,29.3,22.0
19.5, 169.15,-5332,#002F43,29.2,22.0
19.5, 169.65,-5445,#002F43,29.1,22.1
19.5, 170.20,-4959,#003245,29.2,22.3
19.5, 170.70,-5163,#012B41,29.1,22.3
19.5, 171.25,-4731,#00293E,29.0,22.1
19.5, 171.80,-2971,#103F4F,29.0,22.2
19.5, 172.30,-5271,#003044,28.9,22.4
19.5, 172.85,-4201,#043F51,28.9,22.3
19.5, 173.35,-4087,#0C3F52,28.9,22.2
19.5, 173.90,-3710,#0D3B48,28.9,22.4
19.5, 174.45,-4188,#093C4F,28.8,22.3
19.5, 174.95,-4057,#0A3D50,28.9,22.2
19.5, 175.50,-3840,#0E4154,29.0,22.2
19.5, 176.00,-3362,#114253,28.8,22.0
19.5, 176.55,-2990,#11495A,28.9,22.0
19.5, 177.10,-4693,#013648,28.9,22.2
19.5, 177.60,-3992,#023344,28.9,22.1
19.5, 178.15,-4997,#003346,28.8,21.9
19.5, 178.65,-4813,#013447,28.7,22.0
19.5, 179.20,-4787,#003449,28.7,22.4
19.5, 179.75,-4563,#013145,28.8,22.3
20.0,-179.75,-4185,#08384C,28.7,22.3
20.0,-179.20,-4222,#003547,28.6,22.2
20.0,-178.65,-4560,#023246,28.7,22.2
20.0,-178.15,-4976,#02283B,28.7,22.0
20.0,-177.60,-5166,#003545,28.6,22.0
20.0,-177.10,-4275,#00394A,28.5,22.0
20.0,-176.55,-5494,#003247,28.5,21.9
20.0,-176.00,-5455,#002F43,28.4,21.9
20.0,-175.50,-5217,#013145,28.4,22.1
20.0,-174.95,-5262,#002F43,28.3,22.1
20.0,-174.40,-4559,#073B49,28.3,21.5
20.0,-173.90,-4761,#003044,28.4,21.9
20.0,-173.35,-4818,#013145,28.4,21.4
20.0,-172.80,-2509,#145068,28.5,21.2
20.0,-172.30,-2958,#14495B,28.4,21.2
20.0,-171.75,-3804,#083F53,28.3,21.4
20.0,-171.25,-3470,#114052,28.2,21.4
20.0,-170.70,-1494,#1C5664,28.2,21.4
20.0,-170.15,-3344,#14465F,28.1,21.6
20.0,-169.65,-4928,#003045,28.0,21.5
20.0,-169.10,-2918,#021823,27.9,21.6
20.0,-168.55,-4973,#003044,27.7,21.6
20.0,-168.05,-4651,#023246,27.7,21.8
20.0,-167.50,-4525,#012C3F,27.6,21.8
20.0,-166.95,-4826,#0A374C,27.6,21.6
20.0,-166.45,-5187,#002E42,27.6,21.5
20.0,-165.90,-5140,#002F43,27.8,21.8
