lat,long,altitude,pix,high,low
-16.0,  82.60,-5350,#002F43,28.5, 20.3
-16.0,  83.10,-5066,#002E45,28.5, 20.2
-16.0,  83.65,-5343,#002D41,28.4, 20.2
-16.0,  84.15,-5380,#022D40,28.4, 20.3
-16.0,  84.70,-5147,#003245,28.3, 20.4
-16.0,  85.20,-5097,#003142,28.2, 20.6
-16.0,  85.70,-5013,#023145,28.2, 20.8
-16.0,  86.25,-5121,#013044,28.3, 20.9
-16.0,  86.75,-4425,#073A4F,28.1, 21.1
-16.0,  87.25,-3574,#0F3C4F,28.1, 21.3
-16.0,  87.80,-2685,#194E60,28.0, 21.3
-16.0,  88.30,-2403,#183C4C,28.1, 21.3
-16.0,  88.85,-4483,#012C3F,28.1, 21.3
-16.0,  89.35,-5975,#012C3F,28.0, 21.3
-16.0,  89.85,-4454,#00394D,28.0, 21.3
-16.0,  90.40,-5855,#00293F,27.9, 21.2
-16.0,  90.90,-5186,#002F46,27.9, 21.2
-16.0,  91.45,-5018,#02354A,27.9, 21.1
-16.0,  91.95,-4666,#003041,28.0, 21.0
-16.0,  92.45,-5051,#033045,28.1, 21.0
-16.0,  93.00,-4504,#053A4C,28.4, 21.0
-16.0,  93.50,-5368,#042A3D,28.4, 20.9
-16.0,  94.05,-5613,#012C3D,28.4, 21.0
-16.0,  94.55,-4824,#003245,28.5, 21.0
-16.0,  95.05,-5568,#00273B,28.5, 20.9
-16.0,  95.60,-6053,#002C41,28.5, 20.9
-16.0,  96.10,-5664,#002C41,28.4, 21.1
-16.0,  96.60,-5193,#003044,28.3, 21.1
-16.0,  97.15,-5587,#002D42,28.2, 21.1
-16.0,  97.65,-5254,#003044,28.2, 21.3
-16.0,  98.20,-5698,#002C41,28.2, 21.7
-16.0,  98.70,-5270,#00283B,28.3, 21.9
-16.0,  99.20,-5872,#00293F,28.2, 21.9
-16.0,  99.75,-5129,#02263C,28.2, 21.7
-16.0, 100.25,-6111,#00283E,28.3, 21.7
-16.0, 100.80,-6192,#02283D,28.4, 21.7
-16.0, 101.30,-7063,#001A2D,28.4, 21.9
-16.0, 101.80,-6159,#012A40,28.3, 22.1
-16.0, 102.35,-5649,#002C41,28.3, 22.0
-16.0, 102.85,-5774,#002F43,28.5, 21.8
-16.0, 103.40,-6004,#001C2A,28.6, 21.9
-16.0, 103.90,-5939,#002D42,28.7, 21.9
-16.0, 104.40,-5948,#002C40,28.7, 22.0
-16.0, 104.95,-6122,#002A3F,28.8, 21.3
-16.0, 105.45,-6049,#002B40,28.8, 21.5
-16.0, 105.95,-5854,#012A40,28.8, 21.7
-16.0, 106.50,-5833,#002B40,29.0, 21.5
-16.0, 107.00,-5839,#002A40,29.1, 21.4
-16.0, 107.55,-5742,#00293F,29.0, 21.7
-16.0, 108.05,-5592,#002D42,29.1, 22.3
-16.0, 108.55,-5424,#002D42,29.4, 22.1
-16.0, 109.10,-5613,#002C41,29.5, 22.2
-16.0, 109.60,-5601,#002235,29.5, 22.3
-16.0, 110.15,-5864,#002B40,29.7, 22.2
-16.0, 110.65,-5691,#002E42,29.9, 22.2
-16.0, 111.15,-5390,#003046,30.0, 22.1
-16.0, 111.70,-5018,#013145,30.1, 22.0
-16.0, 112.20,-3981,#003A45,30.2, 22.1
-16.0, 112.75,-3190,#11495A,30.3, 22.3
-16.0, 113.25,-3330,#0E4657,30.4, 22.4
-16.0, 113.75,-3754,#123B4D,30.5, 22.6
-16.0, 114.30,-5513,#002F43,30.7, 22.7
-16.0, 114.80,-5500,#002C39,30.8, 22.9
-16.0, 115.30,-5683,#002C41,30.9, 22.9
-16.0, 115.85,-5492,#003044,31.0, 22.8
-16.0, 116.35,-5235,#002F43,31.0, 22.7
-16.0, 116.90,-5134,#012E43,30.9, 22.9
-16.0, 117.40,-5662,#002D44,30.8, 23.0
-16.0, 117.90,-5738,#002D42,30.8, 23.3
-16.0, 118.45,-5136,#01354A,30.9, 23.6
-16.0, 118.95,-2037,#215C6E,31.2, 23.5
-16.0, 119.50,-1719,#205F6E,31.2, 23.4
-16.0, 120.00,-1300,#236573,31.3, 23.3
-16.0, 120.50, -527,#296D7A,31.2, 23.1
-16.0, 121.05,  -68,#2E727F,30.9, 22.8
-16.0, 121.55,  -68,#2E727F,31.0, 22.4
-16.0, 122.10,  -51,#2D717E,31.0, 22.0
-16.0, 122.60,  -39,#2D737F,30.9, 21.2
-16.0, 123.10,  -18,#205563,31.2, 20.5
-16.0, 123.65,   -4,#276A73,33.7, 17.2
-16.0, 124.15,  -23,#797D5C,36.6, 12.2
-16.0, 124.70,  215,#5E5D3F,40.1,  9.5
-16.0, 125.20,  233,#676147,40.8,  8.2
-16.0, 125.70,  510,#6D6040,41.2,  8.4
-16.0, 126.25,  475,#77653F,40.9, 10.2
-16.0, 126.75,  396,#8B6F47,39.7,  9.4
-16.0, 127.25,  301,#7E6C46,41.1,  9.6
-16.0, 127.80,  190,#87704E,41.2,  8.6
-16.0, 128.30,  129,#8D784B,43.0, 10.0
-16.0, 128.85,   75,#8B7647,41.1, 12.3
-16.0, 129.35,   96,#89764B,43.1, 10.4
-16.0, 129.85,   35,#706C3F,42.8,  9.8
-16.0, 130.40,  175,#897552,43.2,  9.2
-16.0, 130.90,  160,#705B30,43.2,  8.9
-16.0, 131.45,  115,#876B43,42.7,  9.8
-16.0, 131.95,  240,#826A3E,42.4, 10.0
-16.0, 132.45,  221,#8B6E46,43.2,  9.8
-16.0, 133.00,  200,#7F7142,43.1,  8.9
-16.0, 133.50,  195,#7C6B3F,42.7,  8.7
-16.0, 134.05,  181,#6D6F3D,42.5,  8.9
-16.0, 134.55,  211,#71693B,42.3,  9.5
-16.0, 135.05,  165,#76714B,42.1,  8.9
-16.0, 135.60,  132,#887555,42.1,  7.7
-16.0, 136.10,   37,#6B6744,41.2,  7.8
-16.0, 136.60,    5,#71633C,39.4,  7.3
-16.0, 137.15,    3,#7E8051,36.7, 11.4
-16.0, 137.65,   -2,#307584,34.5, 11.9
-16.0, 138.20,   -8,#2D737F,31.4, 17.2
-16.0, 138.70,  -11,#2F7581,31.3, 17.6
-16.0, 139.20,  -11,#2E727F,31.5, 17.9
-16.0, 139.75,  -13,#2E7480,31.6, 18.0
-16.0, 140.25,  -20,#2E7480,31.5, 17.9
-16.0, 140.80,  -20,#2E7480,31.6, 17.3
-16.0, 141.30,   -3,#317171,37.6, 13.1
-16.0, 141.80,   19,#696737,40.4, 12.2
-16.0, 142.35,   48,#6C6A39,40.7, 11.8
-16.0, 142.85,   81,#5E5F35,41.0, 11.1
-16.0, 143.40,  133,#525A29,40.1, 10.4
-16.0, 143.90,  197,#5E5A2B,39.0, 10.4
-16.0, 144.40,  424,#6E603B,38.7,  7.5
-16.0, 144.95,  414,#605D34,35.3,  9.4
-16.0, 145.45,   -1,#1E3C30,32.5, 15.1
-16.0, 145.95,-1098,#1D4956,31.3, 19.7
-16.0, 146.50,-1721,#205B6B,30.8, 20.3
-16.0, 147.00,-1411,#21606F,30.3, 20.5
-16.0, 147.55,-1165,#266574,29.8, 20.6
-16.0, 148.05,-1075,#236271,29.7, 20.5
-16.0, 148.55,-1048,#256775,29.8, 20.4
-16.0, 149.10, -928,#296F7B,29.7, 20.5
-16.0, 149.60,  -77,#26707B,29.7, 20.7
-16.0, 150.15, -908,#246372,29.8, 21.0
-16.0, 150.65, -720,#296B77,29.7, 21.2
-16.0, 151.15,-1081,#266672,29.5, 21.3
-16.0, 151.70,-1353,#1D5866,29.5, 21.4
-16.0, 152.20,-1406,#235D6B,29.6, 21.5
-16.0, 152.75,-3203,#124354,29.6, 21.4
-16.0, 153.25,-3922,#0C4153,29.6, 21.5
-16.0, 153.75,-3656,#0E4355,29.5, 21.6
-16.0, 154.30,-3350,#12495D,29.4, 21.8
-16.0, 154.80,-4203,#0C3C50,29.3, 22.1
-16.0, 155.30,-3914,#0B3E4F,29.2, 22.3
-16.0, 155.85,-3740,#093A49,29.2, 22.4
-16.0, 156.35,-3334,#0A3F51,29.4, 22.5
-16.0, 156.90,-2368,#124B5C,29.3, 22.7
-16.0, 157.40,-2635,#1A5462,29.4, 22.7
-16.0, 157.90,-2985,#164B5B,29.4, 22.6
-16.0, 158.45,-3381,#124759,29.4, 22.7
-16.0, 158.95,-3290,#194E60,29.6, 22.8
-16.0, 159.50,-3617,#073F50,29.7, 22.9
-16.0, 160.00,-4037,#0A3444,29.6, 23.1
-16.0, 160.50,-4259,#0B3A4E,29.6, 23.2
-16.0, 161.05,-4395,#00394C,29.4, 23.0
-16.0, 161.55,-4723,#003444,29.4, 23.3
-16.0, 162.10,-4958,#013145,29.8, 23.3
-16.0, 162.60,-4556,#003748,29.6, 23.1
-16.0, 163.10,-3773,#063F52,29.8, 22.9
-16.0, 163.65,-4744,#003449,29.7, 22.8
-16.0, 164.15,-4024,#003F51,29.5, 22.7
-16.0, 164.70,-2508,#1D5866,29.4, 23.0
-16.0, 165.20,-3878,#0A3F4D,29.6, 23.4
-16.0, 165.70,-3927,#042129,29.5, 23.8
-16.0, 166.25,-3950,#123A44,29.5, 24.1
-16.0, 166.75,-1750,#1C4A57,29.7, 24.3
-16.0, 167.25,  283,#23440D,29.8, 23.5
-16.0, 167.80,-1768,#225B6C,29.5, 24.1
-16.0, 168.30,-1137,#051D1D,28.7, 23.6
-16.0, 168.85,-2862,#154D5C,29.4, 24.6
-16.0, 169.35,-3040,#154A5C,29.3, 24.2
-16.0, 169.85,-3262,#14475A,29.3, 24.1
-16.0, 170.40,-3337,#13485A,29.3, 23.7
-16.0, 170.90,-3479,#0E374B,29.2, 23.9
-16.0, 171.45,-3440,#124352,29.6, 24.1
-16.0, 171.95,-3295,#144959,29.6, 23.7
-16.0, 172.45,-3439,#0E4152,29.6, 23.7
-16.0, 173.00,-2833,#1B5060,29.6, 23.4
-16.0, 173.50,-3373,#124654,29.3, 23.1
-16.0, 174.05,-2827,#0F3D4D,29.2, 23.0
-16.0, 174.55,-3036,#164454,29.3, 24.0
-16.0, 175.05,-2911,#154655,29.2, 24.3
-16.0, 175.60,-1483,#20596A,29.3, 23.9
-16.0, 176.10,-3152,#0B3A4A,29.2, 24.0
-16.0, 176.60,-2296,#1E5663,29.2, 24.1
-16.0, 177.15,-2685,#164851,29.4, 23.9
-16.0, 177.65,-3446,#00181F,29.5, 23.7
-16.0, 178.20,-3288,#114960,29.4, 23.7
-16.0, 178.70,-2068,#1F6072,29.1, 23.6
-16.0, 179.20,-1720,#236170,29.2, 23.8
-16.0, 179.75,-2252,#1F5A68,29.1, 24.0
-15.5,-179.75,-2858,#16465A,29.1, 24.2
-15.5,-179.20,-2038,#10424D,29.2, 23.9
-15.5,-178.70,-2016,#1E5967,29.1, 23.7
-15.5,-178.20,-1942,#1D535F,29.1, 23.5
-15.5,-177.65,-2204,#18525E,29.0, 23.4
-15.5,-177.15,-2330,#1E4F5D,29.0, 23.3
-15.5,-176.65,-2171,#225F71,29.1, 23.4
-15.5,-176.10,-1985,#1E5967,29.1, 23.0
-15.5,-175.60,-1315,#144855,29.2, 22.9
-15.5,-175.05,-2044,#174F60,29.3, 22.7
-15.5,-174.55,-1787,#165A67,29.2, 22.7
-15.5,-174.05,-2556,#1B5060,29.3, 22.7
-15.5,-173.50,-1497,#265F72,29.1, 22.7
-15.5,-173.00,-1642,#205E6D,28.9, 22.6
-15.5,-172.50,-6393,#062738,29.0, 22.8
-15.5,-171.95,-5858,#002235,29.2, 22.5
-15.5,-171.45,-4334,#06394A,29.2, 21.7
-15.5,-170.90,-4556,#003547,29.2, 21.5
-15.5,-170.40,-4951,#013145,29.3, 22.0
-15.5,-169.90,-5068,#003044,29.4, 22.0
-15.5,-169.35,-5147,#002E42,29.3, 22.0
-15.5,-168.85,-5356,#002F43,29.3, 21.8
-15.5,-168.35,-5106,#002E42,29.2, 21.1
-15.5,-167.80,-4901,#032A39,29.0, 20.7
-15.5,-167.30,-5524,#012E43,29.1, 20.6
-15.5,-166.75,-5336,#012E43,29.1, 20.6
-15.5,-166.25,-5231,#002E42,28.9, 20.5
-15.5,-165.75,-5382,#002E42,28.9, 19.7
-15.5,-165.20,-5647,#012E43,29.0, 19.6
-15.5,-164.70,-4944,#003346,28.6, 20.1
-15.5,-164.20,-5730,#022F44,28.6, 19.8
-15.5,-163.65,-5641,#032D46,28.6, 19.5
-15.5,-163.15,-5618,#002E42,28.6, 20.2
-15.5,-162.60,-5617,#04293C,28.7, 20.4
-15.5,-162.10,-5133,#012F3F,28.9, 20.3
-15.5,-161.60,-4931,#041C34,28.9, 21.2
-15.5,-161.05,-4916,#003044,28.9, 22.0
-15.5,-160.55,-4951,#002E40,28.9, 21.4
-15.5,-160.05,-5126,#00273A,28.7, 21.8
-15.5,-159.50,-5165,#002D42,28.7, 21.2
-15.5,-159.00,-5058,#033246,28.7, 21.2
-15.5,-158.45,-4919,#023246,28.8, 20.9
-15.5,-157.95,-4700,#033244,28.7, 21.1
-15.5,-157.45,-4398,#002733,28.8, 21.2
-15.5,-156.90,-3831,#164A60,28.8, 21.4
-15.5,-156.40,-4765,#01354B,28.8, 21.6
-15.5,-155.90,-4205,#053A4A,28.8, 21.8
-15.5,-155.35,-4484,#003647,28.7, 21.6
-15.5,-154.85,-4317,#0B4052,28.7, 22.2
-15.5,-154.30,-3635,#043544,28.6, 22.0
-15.5,-153.80,-2452,#06303C,28.6, 22.3
-15.5,-153.30,-4483,#00394D,28.6, 21.6
-15.5,-152.75,-4496,#003542,28.6, 21.9
-15.5,-152.25,-4606,#012E43,28.6, 22.2
-15.5,-151.75,-4544,#02394D,28.5, 22.6
-15.5,-151.20,-4461,#003849,28.5, 22.4
-15.5,-150.70,-4308,#073B50,28.5, 22.5
-15.5,-150.15,-4292,#04374A,28.3, 22.4
-15.5,-149.65,-4218,#083B4C,28.3, 22.2
-15.5,-149.15,-4312,#033C4F,28.2, 22.1
-15.5,-148.60,-3998,#0D3C4C,28.2, 22.1
-15.5,-148.10,-3234,#124250,28.2, 22.3
-15.5,-147.60,-2324,#184957,28.1, 22.6
-15.5,-147.05,-1238,#266878,28.1, 22.7
-15.5,-146.55,-1157,#226673,28.1, 22.6
-15.5,-146.00,-1929,#124755,28.1, 22.0
-15.5,-145.50,  -28,#00152A,28.1, 21.8
-15.5,-145.00,-1590,#236573,27.9, 21.7
-15.5,-144.45,-3228,#14495B,27.8, 21.8
-15.5,-143.95,-3462,#0E3F4E,27.8, 21.5
-15.5,-143.45,-3912,#0D4053,27.8, 21.6
-15.5,-142.90,-3743,#0B4052,27.7, 21.3
-15.5,-142.40,-2920,#164E5F,27.7, 21.2
-15.5,-141.85,-2343,#1A4D5E,27.7, 21.2
-15.5,-141.35,-2013,#1C5664,27.6, 21.2
-15.5,-140.85,-1767,#1D5868,27.6, 21.3
-15.5,-140.30,-2117,#1A5567,27.5, 21.1
-15.5,-139.80,-2623,#083741,27.5, 21.3
-15.5,-139.30,-3604,#134657,27.6, 21.3
-15.5,-138.75,-3703,#0E4152,27.5, 21.2
-15.5,-138.25,-3787,#0E4154,27.4, 20.9
-15.5,-137.70,-4184,#03384A,27.3, 20.7
-15.5,-137.20,-4083,#0A3D50,27.2, 20.6
-15.5,-136.70,-4498,#01394A,27.1, 21.0
-15.5,-136.15,-4507,#00364A,27.2, 20.7
-15.5,-135.65,-4511,#003849,27.1, 20.5
-15.5,-135.15,-4355,#03384A,27.1, 21.6
-15.5,-134.60,-4100,#073648,26.9, 22.3
-15.5,-134.10,-4219,#003743,27.0, 22.3
-15.5,-133.55,-4211,#002A39,27.1, 22.0
-15.5,-133.05,-3841,#04202B,27.0, 21.4
-15.5,-132.55,-4246,#0B3949,26.9, 21.5
-15.5,-132.00,-4227,#0D3D51,26.8, 21.7
-15.5,-131.50,-3522,#0A3847,26.8, 21.8
-15.5,-131.00,-4124,#0D3A4D,26.8, 22.1
-15.5,-130.45,-4032,#083C51,26.9, 22.1
-15.5,-129.95,-4013,#0B4052,26.9, 22.1
-15.5,-129.40,-3972,#023143,26.8, 21.7
-15.5,-128.90,-3976,#0B3E51,26.8, 21.7
-15.5,-128.40,-3965,#0A3D50,26.7, 22.0
-15.5,-127.85,-3872,#0C3F52,26.5, 22.0
-15.5,-127.35,-3597,#104152,26.4, 21.7
-15.5,-126.85,-3623,#104152,26.4, 21.7
-15.5,-126.30,-3874,#0C3F50,26.4, 21.8
-15.5,-125.80,-3718,#0C3F50,26.4, 21.7
-15.5,-125.25,-4008,#134357,26.3, 21.5
-15.5,-124.75,-3868,#104356,26.3, 21.5
-15.5,-124.25,-3789,#0C3B4F,26.2, 21.3
-15.5,-123.70,-3788,#0E4154,26.2, 21.2
-15.5,-123.20,-3833,#0F4253,26.2, 21.3
-15.5,-122.70,-3810,#0F4255,26.2, 21.3
-15.5,-122.15,-3707,#0D4556,26.3, 21.1
-15.5,-121.65,-3748,#0E4355,26.3, 21.0
-15.5,-121.10,-3773,#00323F,26.2, 21.1
-15.5,-120.60,-3613,#0E4856,26.0, 21.1
-15.5,-120.10,-3609,#104356,26.0, 21.0
-15.5,-119.55,-3673,#083D4F,26.0, 21.0
-15.5,-119.05,-3656,#0B3E51,26.0, 20.8
-15.5,-118.55,-3549,#0D4051,25.9, 20.7
-15.5,-118.00,-3328,#124759,25.7, 20.7
-15.5,-117.50,-3247,#001B27,25.6, 20.5
-15.5,-116.95,-3277,#0C3B4B,25.6, 20.6
-15.5,-116.45,-3346,#15485B,25.5, 20.6
-15.5,-115.95,-3407,#0F4756,25.4, 20.4
-15.5,-115.40,-3342,#144758,25.3, 20.6
-15.5,-114.90,-3184,#154A5C,25.3, 20.4
-15.5,-114.40,-3130,#134657,25.1, 20.4
-15.5,-113.85,-3130,#124556,25.0, 20.4
-15.5,-113.35,-3160,#184B5C,25.0, 20.1
-15.5,-112.80,-3024,#114553,24.9, 20.1
-15.5,-112.30,-3153,#124556,24.9, 19.9
-15.5,-111.80,-3387,#0D4051,24.9, 20.0
-15.5,-111.25,-3473,#114455,24.9, 20.1
-15.5,-110.75,-3536,#114455,24.8, 19.9
-15.5,-110.25,-3394,#134455,24.7, 20.0
-15.5,-109.70,-3589,#124155,24.7, 20.0
-15.5,-109.20,-3489,#0B3E4F,24.7, 19.8
-15.5,-108.65,-3735,#0B404E,24.7, 19.7
-15.5,-108.15,-3581,#0F4255,24.6, 19.6
-15.5,-107.65,-3654,#0F4253,24.5, 19.5
-15.5,-107.10,-3734,#114455,24.4, 19.6
-15.5,-106.60,-3887,#104354,24.3, 19.7
-15.5,-106.10,-4051,#0C3D4E,24.3, 19.6
-15.5,-105.55,-3915,#0F4253,24.3, 19.4
-15.5,-105.05,-4002,#0C3F50,24.3, 19.2
-15.5,-104.50,-4039,#0B3E51,24.3, 19.2
-15.5,-104.00,-4097,#0E3D51,24.2, 19.1
-15.5,-103.50,-4091,#093C4F,24.2, 19.0
-15.5,-102.95,-4098,#033445,24.1, 18.9
-15.5,-102.45,-3316,#154859,24.0, 18.9
-15.5,-101.95,-3681,#104557,23.9, 18.9
-15.5,-101.40,-3491,#0C4556,23.8, 18.7
-15.5,-100.90,-3828,#0E3F4E,23.8, 18.6
-15.5,-100.35,-3660,#0F4454,23.8, 18.6
-15.5, -99.85,-3420,#104150,23.8, 18.6
-15.5, -99.35,-3478,#0E4559,23.7, 18.4
-15.5, -98.80,-3549,#114457,23.7, 18.3
-15.5, -98.30,-3773,#0F4051,23.8, 18.2
-15.5, -97.80,-3458,#0E4152,23.6, 18.0
-15.5, -97.25,-3365,#104557,23.6, 18.0
-15.5, -96.75,-3471,#114155,23.6, 17.9
-15.5, -96.20,-3727,#0C3F52,23.6, 17.8
-15.5, -95.70,-3701,#0F4456,23.6, 17.8
-15.5, -95.20,-3728,#104356,23.6, 17.8
-15.5, -94.65,-3739,#0B3E4F,23.6, 17.8
-15.5, -94.15,-3177,#134657,23.5, 17.6
-15.5, -93.65,-3924,#0D4051,23.4, 17.3
-15.5, -93.10,-3979,#0B3A4C,23.4, 17.3
-15.5, -92.60,-4094,#0E4257,23.4, 17.1
-15.5, -92.05,-4422,#02394D,23.4, 16.9
-15.5, -91.55,-4155,#023546,23.4, 16.7
-15.5, -91.05,-3962,#0B3E4F,23.4, 16.7
-15.5, -90.50,-4242,#073849,23.3, 16.5
-15.5, -90.00,-4440,#01384C,23.2, 16.2
-15.5, -89.50,-4371,#003748,23.1, 15.9
-15.5, -88.95,-4523,#003346,23.0, 15.9
-15.5, -88.45,-4353,#053647,23.0, 15.8
-15.5, -87.95,-4468,#023A4B,23.2, 15.6
-15.5, -87.40,-4448,#00374B,23.2, 15.4
-15.5, -86.90,-4575,#003446,23.4, 15.3
-15.5, -86.35,-4631,#002E41,23.7, 15.1
-15.5, -85.85,-4620,#003547,23.4, 14.9
-15.5, -85.35,-4660,#003547,23.4, 14.8
-15.5, -84.80,-4875,#022C42,23.4, 14.6
-15.5, -84.30,-4733,#003547,23.5, 14.3
-15.5, -83.80,-4751,#003547,23.4, 14.2
-15.5, -83.25,-4761,#003547,23.3, 14.1
-15.5, -82.75,-4814,#003044,23.4, 14.0
-15.5, -82.20,-4848,#003245,23.8, 14.0
-15.5, -81.70,-4604,#023749,24.0, 13.8
-15.5, -81.20,-4550,#003547,23.6, 13.6
-15.5, -80.65,-4585,#003044,23.5, 13.5
-15.5, -80.15,-4699,#013447,23.6, 13.5
-15.5, -79.65,-4613,#00374B,23.7, 13.5
-15.5, -79.10,-4527,#00374A,23.8, 13.2
-15.5, -78.60,-4026,#063D51,23.6, 13.1
-15.5, -78.05,-3888,#084051,23.7, 13.0
-15.5, -77.55,-3121,#154E5F,23.5, 12.9
-15.5, -77.05,-2937,#164B5B,23.1, 13.0
-15.5, -76.50,-3387,#104354,23.2, 13.4
-15.5, -76.00,-5221,#002737,23.0, 14.0
-15.5, -75.50,-1516,#184C5A,26.9, 12.3
-15.5, -74.95,    3,#2C3C3C,25.5, 11.7
-15.5, -74.45,  315,#A48A79,26.9, 12.2
-15.5, -73.90, 3530,#4A3000,18.4,  0.7
-15.5, -73.40, 3680,#816331,18.9, -2.4
-15.5, -72.90, 4123,#2C1800,18.8, -3.9
-15.5, -72.35, 3526,#61451D,22.1, -2.5
-15.5, -71.85, 4581,#BEA668,17.1, -6.9
-15.5, -71.35, 4616,#9D7A42,17.0, -7.9
-15.5, -70.80, 4711,#906932,17.0, -7.9
-15.5, -70.30, 3843,#B38D5C,23.4, -6.2
-15.5, -69.75, 3815,#000000,-6.8,-21.5
-15.5, -69.25, 3885,#845F28,17.1, -4.0
-15.5, -68.75, 2949,#2C200A,18.8, -0.6
-15.5, -68.20, 1447,#223404,27.8,  6.8
-15.5, -67.70,  690,#47572A,33.2,  9.3
-15.5, -67.20,  572,#4A5930,34.5,  8.9
-15.5, -66.65,  287,#2D441A,38.2,  9.8
-15.5, -66.15,  222,#2D461F,38.5, 10.6
-15.5, -65.60,  170,#49562B,38.0,  9.0
-15.5, -65.10,  165,#435932,37.2,  9.8
-15.5, -64.60,  163,#434F29,36.8, 11.5
-15.5, -64.05,  183,#67643B,36.6, 10.5
-15.5, -63.55,  183,#5F683D,36.6, 10.1
-15.5, -63.05,  206,#344922,37.1, 10.1
-15.5, -62.50,  351,#30441F,36.4,  9.6
-15.5, -62.00,  409,#394A26,36.6,  9.5
-15.5, -61.45,  263,#415029,37.6, 11.2
-15.5, -60.95,  216,#364621,38.5, 11.2
-15.5, -60.45,  205,#49512C,38.3, 11.6
-15.5, -59.90,  225,#58542F,37.8,  9.1
-15.5, -59.40,  272,#585022,36.9, 10.1
-15.5, -58.90,  345,#575324,36.3,  9.8
-15.5, -58.35,  211,#5B5D2C,38.5, 10.2
-15.5, -57.85,  147,#434B24,38.9, 10.4
-15.5, -57.30,  296,#4A4A26,37.7,  9.1
-15.5, -56.80,  287,#525027,37.4,  8.9
-15.5, -56.30,  194,#5C542F,38.2, 10.3
-15.5, -55.75,  298,#444823,37.1,  8.6
-15.5, -55.25,  707,#81693B,35.5,  7.8
-15.5, -54.75,  630,#46441D,37.1,  7.3
-15.5, -54.20,  644,#5C5527,37.2,  8.3
-15.5, -53.70,  594,#716034,37.2,  9.7
-15.5, -53.15,  470,#575326,38.6,  9.0
-15.5, -52.65,  391,#4E4C25,39.7,  7.9
-15.5, -52.15,  314,#716639,39.6, 12.7
-15.5, -51.60,  325,#645327,38.8, 12.5
-15.5, -51.10,  281,#6F6333,38.8, 12.6
-15.5, -50.60,  380,#70693F,38.1, 12.0
-15.5, -50.05,  725,#6B6332,35.5,  9.3
-15.5, -49.55,  595,#68612D,36.2,  9.6
-15.5, -49.00,  771,#646033,35.3,  9.4
-15.5, -48.50,  696,#5E552C,35.5,  8.1
-15.5, -48.00,  805,#656131,34.8,  7.8
-15.5, -47.45, 1128,#4C5624,32.1,  7.9
-15.5, -46.95,  879,#72652E,33.9,  9.2
-15.5, -46.45,  942,#70683A,33.0,  8.4
-15.5, -45.90,  763,#716336,35.1,  8.5
-15.5, -45.40,  626,#65622D,36.2,  9.5
-15.5, -44.85,  624,#6D612F,36.3,  9.6
-15.5, -44.35,  464,#978D58,37.6, 12.2
-15.5, -43.85,  594,#584B1F,36.8, 12.1
-15.5, -43.30,  489,#978754,37.8, 11.5
-15.5, -42.80, 1013,#635D29,33.4,  8.7
-15.5, -42.30,  875,#6E592A,33.3, 10.3
-15.5, -41.75,  706,#746E3C,33.4, 11.2
-15.5, -41.25,  731,#6E6431,33.0, 10.2
-15.5, -40.70,  778,#5D5F30,32.2, 10.3
-15.5, -40.20,  360,#616032,34.2, 13.2
-15.5, -39.70,  265,#74663F,33.5, 13.4
-15.5, -39.15,   74,#465431,31.3, 15.2
-15.5, -38.65, -318,#24525F,30.8, 17.1
-15.5, -38.15,-2871,#124354,28.2, 21.6
-15.5, -37.60,-3666,#0C3F50,28.2, 21.1
-15.5, -37.10,-4129,#0B3E51,28.2, 21.3
-15.5, -36.55,-4111,#0D3D51,28.0, 21.8
-15.5, -36.05,-4240,#0B3B4F,28.1, 21.9
-15.5, -35.55,-4425,#00384C,28.2, 21.8
-15.5, -35.00,-4419,#00384B,28.1, 22.0
-15.5, -34.50,-4469,#003849,28.1, 21.6
-15.5, -34.00,-4501,#00374B,28.0, 21.4
-15.5, -33.45,-4582,#00374B,28.0, 21.2
-15.5, -32.95,-4593,#00364A,27.9, 21.1
-15.5, -32.40,-4661,#00364A,28.0, 21.3
-15.5, -31.90,-4725,#013648,28.2, 21.3
-15.5, -31.40,-4835,#003547,28.0, 21.3
-15.5, -30.85,-4784,#003346,27.6, 21.4
-15.5, -30.35,-4881,#003245,27.6, 21.2
-15.5, -29.85,-5013,#003044,27.5, 21.3
-15.5, -29.30,-5213,#002F43,27.5, 21.1
-15.5, -28.80,-5291,#002F43,27.4, 21.0
-15.5, -28.25,-5408,#012E43,27.5, 21.0
-15.5, -27.75,-5040,#002F43,27.5, 20.8
-15.5, -27.25,-5215,#03273F,27.5, 20.5
-15.5, -26.70,-4987,#002E40,27.4, 20.9
-15.5, -26.20,-5689,#012A40,27.2, 21.2
-15.5, -25.70,-5776,#002737,27.1, 21.1
-15.5, -25.15,-5671,#002C41,27.1, 21.0
-15.5, -24.65,-5275,#003045,27.1, 21.1
-15.5, -24.10,-5352,#00263A,27.0, 20.9
-15.5, -23.60,-5002,#013044,26.9, 20.9
-15.5, -23.10,-5023,#003245,26.9, 20.8
-15.5, -22.55,-4629,#013445,26.8, 20.7
-15.5, -22.05,-5124,#002F41,26.7, 20.4
-15.5, -21.55,-5073,#002C3F,26.7, 20.2
-15.5, -21.00,-4783,#023248,26.6, 20.3
-15.5, -20.50,-4817,#023548,26.6, 20.3
-15.5, -19.95,-4544,#003345,26.6, 20.4
-15.5, -19.45,-4464,#013447,26.6, 20.3
