lat,long,altitude,pix,rain,snow
-49.0,-179.60,-1253,#1D5765, 9057.1,   220.5
-49.0,-178.85,-3452,#0A3546, 9239.6,   280.7
-49.0,-178.10,-4973,#013145, 9717.4,   341.6
-49.0,-177.35,-4661,#01354A,10504.6,   366.8
-49.0,-176.60,-4667,#002B3A,11313.1,   321.3
-49.0,-175.80,-5123,#012C3F,12098.6,   350.0
-49.0,-175.05,-5483,#002E42,12986.1,   319.2
-49.0,-174.30,-5262,#002F43,13482.1,   249.9
-49.0,-173.55,-5387,#002F43,13800.6,   217.7
-49.0,-172.75,-5322,#002D41,14391.9,   332.5
-49.0,-172.00,-5477,#002F43,14802.3,   373.8
-49.0,-171.25,-5203,#002F43,14873.2,   324.8
-49.0,-170.50,-5342,#002D41,14165.2,   253.4
-49.0,-169.75,-5211,#003044,13975.6,   254.8
-49.0,-168.95,-5283,#002F43,14075.5,   261.8
-49.0,-168.20,-5218,#003046,14332.5,   254.1
-49.0,-167.45,-5220,#003146,14406.3,   235.2
-49.0,-166.70,-5213,#013044,14405.9,   321.3
-49.0,-165.90,-5309,#002F43,14204.0,   335.3
-49.0,-165.15,-5392,#003044,14095.2,   340.9
-49.0,-164.40,-5027,#013145,13920.8,   396.2
-49.0,-163.65,-5069,#003044,13923.3,   439.6
-49.0,-162.90,-4919,#033244,13721.5,   373.8
-49.0,-162.10,-4714,#022F44,13636.9,   358.4
-49.0,-161.35,-4831,#013145,13965.7,   317.1
-49.0,-160.60,-4936,#013145,14149.5,   362.6
-49.0,-159.85,-5185,#002F43,14200.8,   434.7
-49.0,-159.05,-5110,#013044,14111.1,   567.7
-49.0,-158.30,-5074,#003044,14139.5,   489.3
-49.0,-157.55,-5064,#002C41,14139.5,   409.5
-49.0,-156.80,-5112,#003044,13901.8,   448.7
-49.0,-156.05,-5017,#002F43,13668.1,   437.5
-49.0,-155.25,-5008,#002B40,13530.8,   466.2
-49.0,-154.50,-4741,#003044,13569.3,   441.0
-49.0,-153.75,-4678,#01354A,13538.3,   473.2
-49.0,-153.00,-4529,#00374B,13469.3,   462.7
-49.0,-152.20,-4557,#003849,13285.2,   371.7
-49.0,-151.45,-4560,#003748,13141.4,   364.7
-49.0,-150.70,-4017,#0C3F52,13113.6,   492.1
-49.0,-149.95,-5094,#023143,13230.9,   565.6
-49.0,-149.20,-4865,#003547,13370.7,   516.6
-49.0,-148.40,-4486,#01384C,13333.4,   526.4
-49.0,-147.65,-4426,#023A51,13350.2,   538.3
-49.0,-146.90,-4189,#083D4F,13488.2,   522.9
-49.0,-146.15,-5061,#003245,13492.8,   559.3
-49.0,-145.35,-4758,#023548,13279.5,   602.7
-49.0,-144.60,-4861,#013447,13437.0,   655.2
-49.0,-143.85,-4380,#003647,13382.6,   660.8
-49.0,-143.10,-4625,#003449,13451.4,   662.9
-49.0,-142.35,-4778,#013447,13433.9,   637.0
-49.0,-141.55,-4693,#023246,13254.9,   631.4
-49.0,-140.80,-4594,#01384C,13447.0,   593.6
-49.0,-140.05,-4377,#003748,13528.5,   652.4
-49.0,-139.30,-4952,#023145,13366.5,   639.8
-49.0,-138.50,-4684,#003345,13460.2,   660.8
-49.0,-137.75,-4688,#033649,13538.1,   667.8
-49.0,-137.00,-4743,#003348,13668.9,   669.9
-49.0,-136.25,-4431,#003546,13687.2,   639.1
-49.0,-135.50,-4925,#013145,13483.4,   686.0
-49.0,-134.70,-4686,#003449,13386.6,   714.7
-49.0,-133.95,-5004,#003245,13302.4,   716.8
-49.0,-133.20,-4740,#053446,13211.3,   667.1
-49.0,-132.45,-4265,#002A3B,13088.3,   711.2
-49.0,-131.65,-4644,#013447,13024.9,   710.5
-49.0,-130.90,-4468,#01394A,12918.7,   781.9
-49.0,-130.15,-4282,#00384B,12955.9,   779.1
-49.0,-129.40,-4121,#013648,13170.7,   788.2
-49.0,-128.65,-4190,#053A4C,13246.3,   865.2
-49.0,-127.85,-4231,#0A3F51,13161.3,   750.4
-49.0,-127.10,-3850,#0D4254,13085.3,   783.3
-49.0,-126.35,-3842,#0E4154,13103.4,   786.8
-49.0,-125.60,-3732,#0E4154,13175.2,   711.2
-49.0,-124.80,-3658,#0E4355,13089.1,   708.4
-49.0,-124.05,-3563,#114457,13120.3,   711.2
-49.0,-123.30,-3346,#124759,13106.0,   641.2
-49.0,-122.55,-3297,#13485A,13117.3,   669.9
-49.0,-121.80,-3358,#124558,12958.5,   672.0
-49.0,-121.00,-3682,#0E4758,12792.3,   722.4
-49.0,-120.25,-3044,#174656,12869.3,   697.2
-49.0,-119.50,-3126,#154859,13040.1,   626.5
-49.0,-118.75,-2675,#174C5E,13280.3,   693.0
-49.0,-117.95,-3707,#03333D,13377.8,   600.6
-49.0,-117.20,-3073,#134351,13421.4,   565.6
-49.0,-116.45,-3192,#154A5C,13267.4,   543.9
-49.0,-115.70,-2921,#174C5E,13459.1,   451.5
-49.0,-114.95,-3045,#144758,13751.0,   432.6
-49.0,-114.15,-2758,#194E5E,13908.8,   478.8
-49.0,-113.40,-2512,#144855,13660.0,   350.7
-49.0,-112.65,-2826,#114455,13633.0,   322.0
-49.0,-111.90,-2951,#1C4F60,13649.0,   339.5
-49.0,-111.10,-3196,#124757,13621.1,   427.7
-49.0,-110.35,-3214,#13485A,13694.8,   365.4
-49.0,-109.60,-3242,#16495C,13921.5,   332.5
-49.0,-108.85,-3272,#104356,14025.9,   305.2
-49.0,-108.10,-3630,#0E4154,13897.7,   290.5
-49.0,-107.30,-3777,#0D4053,13883.3,   245.7
-49.0,-106.55,-4045,#0A3D4E,14086.9,   281.4
-49.0,-105.80,-2765,#053645,13940.6,   262.5
-49.0,-105.05,-4194,#002A3B,14000.4,   303.8
-49.0,-104.25,-4078,#003040,14027.1,   313.6
-49.0,-103.50,-3866,#0A3B4C,13983.9,   304.5
-49.0,-102.75,-4170,#093C4D,14028.1,   353.5
-49.0,-102.00,-4205,#083B4E,13999.9,   415.1
-49.0,-101.25,-4343,#003849,13944.6,   373.1
-49.0,-100.45,-4512,#023546,14088.6,   252.7
-49.0, -99.70,-4359,#023749,13769.1,   252.7
-49.0, -98.95,-4193,#0C3C50,13589.0,   252.7
-49.0, -98.20,-4126,#093C4F,13663.1,   338.8
-49.0, -97.40,-3874,#0B3B4F,13695.8,   345.1
-49.0, -96.65,-4583,#003849,13586.8,   285.6
-49.0, -95.90,-4651,#003547,13469.8,   225.4
-49.0, -95.15,-4762,#003547,13405.7,   239.4
-49.0, -94.40,-4878,#003245,13173.4,   283.5
-49.0, -93.60,-4774,#003245,13167.7,   205.8
-49.0, -92.85,-4774,#003446,13141.1,   194.6
-49.0, -92.10,-4457,#023342,13212.6,   235.9
-49.0, -91.35,-4741,#02364C,13123.0,   228.9
-49.0, -90.55,-4437,#00374C,13130.8,   186.2
-49.0, -89.80,-3865,#0C3C50,13235.4,   189.7
-49.0, -89.05,-3815,#012C3C,13258.8,   254.8
-49.0, -88.30,-4529,#06364A,13394.1,   284.2
-49.0, -87.55,-4378,#023749,13359.8,   195.3
-49.0, -86.75,-4054,#093E50,13239.6,   221.2
-49.0, -86.00,-4592,#002D3D,13191.8,   177.8
-49.0, -85.25,-3920,#0E4353,13232.4,   142.8
-49.0, -84.50,-4655,#002935,13279.3,   126.0
-49.0, -83.70,-4605,#04394B,13095.0,    99.4
-49.0, -82.95,-4160,#0B3E51,13163.2,    92.4
-49.0, -82.20,-3865,#0C3F52,13304.7,    88.2
-49.0, -81.45,-3971,#0C3F52,13709.9,   143.5
-49.0, -80.70,-3811,#104557,14225.6,   156.1
-49.0, -79.90,-3852,#0C4153,14962.6,   210.7
-49.0, -79.15,-4010,#0D4254,15982.5,   215.6
-49.0, -78.40,-3906,#0B4052,17269.1,   244.3
-49.0, -77.65,-3948,#0D4053,19336.4,   245.0
-49.0, -76.85,-2954,#164758,26479.7,   261.1
-49.0, -76.10, -691,#2A707C,42134.9,   503.3
-49.0, -75.35,  149,#555136,58572.8,  6757.8
-49.0, -74.60,  957,#838570,54927.6,120593.2
-49.0, -73.85,  149,#C6C8BB,34576.5,327898.2
-49.0, -73.05,  400,#6A6B5D, 8780.3,461925.1
-49.0, -72.30, 1160,#979268,11010.2, 45300.5
-49.0, -71.55,  682,#8E7355, 3617.8, 15323.7
-49.0, -70.80,  750,#876D52, 2313.9,  7309.4
-49.0, -70.00,  571,#756740, 2286.6,  6300.7
-49.0, -69.25,  269,#B09373, 2303.6,  3511.9
-49.0, -68.50,  221,#AA8D6F, 2511.0,  2319.8
-49.0, -67.75,   64,#A4896B, 2929.7,  1185.1
-49.0, -67.00,  -68,#2E727F, 2845.4,   619.5
-49.0, -66.20,  -99,#2E727F, 3691.0,   336.7
-49.0, -65.45, -103,#2E727F, 3886.4,   276.5
-49.0, -64.70, -116,#2E727F, 4036.3,   229.6
-49.0, -63.95, -114,#2F7380, 4174.6,   266.0
-49.0, -63.15, -184,#2D717E, 4518.1,   321.3
-49.0, -62.40, -161,#2D717E, 4775.6,   380.1
-49.0, -61.65, -155,#2E727F, 4983.7,   477.4
-49.0, -60.90, -215,#2D717E, 5266.1,   546.7
-49.0, -60.15, -392,#2C6E7C, 5486.8,   543.9
-49.0, -59.35, -506,#2A6C7A, 5670.3,   659.4
-49.0, -58.60, -551,#2B6D7B, 5994.3,   711.9
-49.0, -57.85, -453,#2A6E7B, 6199.0,   864.5
-49.0, -57.10, -564,#2A6C7A, 6341.8,  1031.8
-49.0, -56.30, -813,#286874, 6647.6,  1178.1
-49.0, -55.55,-1069,#2B6A79, 6983.6,  1180.2
-49.0, -54.80,-1516,#225D6D, 7353.3,  1250.2
-49.0, -54.05,-2089,#1B5060, 7671.5,  1156.4
-49.0, -53.30,-4794,#033445, 8206.8,  1061.2
-49.0, -52.50,-5682,#002C41, 8982.4,  1219.4
-49.0, -51.75,-5924,#022B41, 9698.1,  1410.5
-49.0, -51.00,-5760,#002D42,10437.7,  1542.1
-49.0, -50.25,-5867,#002D44,11093.2,  1813.0
-49.0, -49.45,-6175,#002B40,11689.3,  2061.5
-49.0, -48.70,-5981,#002C41,12329.4,  2308.6
-49.0, -47.95,-5934,#022B41,12259.8,  2438.8
-49.0, -47.20,-6530,#00253A,12197.1,  2751.0
-49.0, -46.45,-6295,#012639,12357.4,  3129.7
-49.0, -45.65,-5715,#022F46,12743.6,  3350.2
-49.0, -44.90,-6029,#00293F,12946.2,  3549.0
-49.0, -44.15,-6029,#00293A,12429.8,  3644.9
-49.0, -43.40,-5501,#002A43,12006.8,  3734.5
-49.0, -42.60,-5399,#002C43,11998.7,  4278.4
-49.0, -41.85,-5207,#002F43,11918.3,  4682.3
-49.0, -41.10,-5417,#002B40,12069.0,  5247.2
-49.0, -40.35,-5118,#002A3A,12334.9,  5806.5
-49.0, -39.60,-5081,#002E42,12509.9,  6199.2
-49.0, -38.80,-5259,#012136,12578.4,  6554.1
-49.0, -38.05,-4200,#002D3D,12831.3,  6944.0
-49.0, -37.30,-4720,#002539,13030.2,  7709.8
-49.0, -36.55,-5364,#013044,13151.2,  8199.8
-49.0, -35.75,-5006,#033246,13194.4,  8633.8
-49.0, -35.00,-4456,#0F3D4A,13326.1,  9283.4
-49.0, -34.25,-4934,#081B2C,13441.6,  9402.4
-49.0, -33.50,-5023,#011627,13579.9,  9522.8
-49.0, -32.75,-5686,#002434,13556.8,  9886.8
-49.0, -31.95,-5523,#012F46,13499.1, 10316.6
-49.0, -31.20,-5427,#002F43,13502.5, 10554.6
-49.0, -30.45,-5355,#002F43,13209.5, 10717.7
-49.0, -29.70,-5394,#002F43,13166.6, 11059.3
-49.0, -28.90,-5024,#002F41,13196.4, 11008.2
-49.0, -28.15,-3961,#063745,13305.7, 11317.6
-49.0, -27.40,-4688,#01354A,13263.0, 11727.8
-49.0, -26.65,-4544,#01384C,13365.7, 11898.6
-49.0, -25.90,-4579,#003549,13299.8, 12120.5
-49.0, -25.10,-4475,#00374B,13309.1, 12481.7
-49.0, -24.35,-4405,#00394C,13206.7, 13083.7
-49.0, -23.60,-4475,#00394C,13047.7, 13431.6
-49.0, -22.85,-4426,#003949,13090.7, 13605.9
-49.0, -22.05,-3824,#0D4254,13184.2, 13918.1
-49.0, -21.30,-3936,#0D4053,13306.0, 14352.8
-49.0, -20.55,-3854,#073F50,13261.0, 13993.0
-49.0, -19.80,-3955,#0B3E51,13191.4, 13423.9
-49.0, -19.05,-4178,#03384A,13134.1, 13445.6
-49.0, -18.25,-4021,#0C3A4A,13158.8, 13489.0
-49.0, -17.50,-3963,#0B4052,13239.5, 13265.7
-49.0, -16.75,-3970,#0C3F52,13156.1, 13049.4
-49.0, -16.00,-3984,#0A3D50,13166.8, 12836.6
-49.0, -15.20,-3605,#0E4154,13197.2, 12598.6
-49.0, -14.45,-3710,#104555,13270.2, 12719.0
-49.0, -13.70,-3959,#0F3D4D,13295.1, 13073.2
-49.0, -12.95,-3566,#114658,13218.8, 14000.7
-49.0, -12.20,-3417,#134659,13109.5, 14705.6
-49.0, -11.40,-3187,#124352,12935.3, 15219.4
-49.0, -10.65,-2517,#1C5566,12660.7, 15582.0
-49.0,  -9.90,-3333,#0E4353,12544.3, 15910.3
-49.0,  -9.15,-1455,#1F6171,12296.9, 16300.9
-49.0,  -8.35,-4436,#063545,12029.5, 16864.4
-49.0,  -7.60,-2163,#1D5566,12104.2, 17082.8
-49.0,  -6.85,-3139,#16495A,12287.9, 17383.8
-49.0,  -6.10,-3681,#0D4053,12623.5, 17735.2
-49.0,  -5.35,-3810,#0F4255,13132.1, 18204.2
-49.0,  -4.55,-3825,#134455,13455.8, 18654.3
-49.0,  -3.80,-3505,#114155,13665.1, 18523.4
-49.0,  -3.05,-4255,#04384D,13602.3, 18146.8
-49.0,  -2.30,-3160,#14495B,13559.3, 17535.7
-49.0,  -1.50,-3794,#093746,13625.1, 17333.4
-49.0,  -0.75,-3631,#104557,13736.8, 17105.2
-49.0,   0.00,-3691,#0F4051,13778.4, 16843.4
-49.0,   0.75,-3861,#0D4053,13704.0, 16608.2
-49.0,   1.50,-3979,#0C3F52,13498.5, 16347.1
-49.0,   2.30,-3873,#0D4053,13335.5, 16023.0
-49.0,   3.05,-3981,#0C3F52,13422.6, 15687.0
-49.0,   3.80,-3652,#0E4154,13444.2, 15212.4
-49.0,   4.55,-2993,#0D3541,13221.1, 14972.3
-49.0,   5.35,-3115,#0F4456,12987.1, 14960.4
-49.0,   6.10,-3884,#0B3E51,12861.1, 14793.1
-49.0,   6.85,-3462,#0E4355,12811.4, 14735.7
-49.0,   7.60,-1125,#24606B,12919.9, 14676.2
-49.0,   8.35,-3714,#0B3948,12912.3, 14682.5
-49.0,   9.15,-4316,#013447,13190.4, 15080.8
-49.0,   9.90,-3412,#124558,13517.9, 15529.5
-49.0,  10.65,-4007,#08374B,13414.6, 15759.8
-49.0,  11.40,-3641,#114658,13157.3, 15495.9
-49.0,  12.20,-4523,#003947,12992.8, 15619.1
-49.0,  12.95,-4127,#083B4C,13087.2, 15774.5
-49.0,  13.70,-4907,#023145,13315.4, 15988.0
-49.0,  14.45,-4172,#023749,13624.8, 16656.5
-49.0,  15.20,-3334,#0F465A,13504.8, 16279.2
-49.0,  16.00,-4606,#023548,13252.8, 16377.9
-49.0,  16.75,-4074,#074053,12920.7, 16067.1
-49.0,  17.50,-4312,#033C4F,12610.5, 15409.1
-49.0,  18.25,-4964,#012B41,12446.1, 15265.6
-49.0,  19.05,-3954,#073E53,12426.1, 15258.6
-49.0,  19.80,-4458,#002E3D,12440.2, 15182.3
-49.0,  20.55,-4640,#002B3E,12433.2, 15138.9
-49.0,  21.30,-4473,#002E3E,12399.2, 15262.1
-49.0,  22.05,-4498,#023749,12250.6, 15031.8
-49.0,  22.85,-4465,#002638,12259.2, 15023.4
-49.0,  23.60,-4782,#013145,12394.8, 15040.2
-49.0,  24.35,-4042,#0A3F51,12633.7, 14800.1
-49.0,  25.10,-5155,#003449,12707.1, 14553.0
-49.0,  25.90,-4721,#003349,12654.8, 14256.9
-49.0,  26.65,-4656,#002839,12781.4, 14149.8
-49.0,  27.40,-5212,#033246,13005.3, 14153.3
-49.0,  28.15,-5267,#013044,13287.6, 14019.6
-49.0,  28.90,-4391,#013A4D,13795.1, 13874.0
-49.0,  29.70,-4092,#03435E,14436.7, 13749.4
-49.0,  30.45,-4240,#053C51,14954.8, 13612.2
-49.0,  31.20,-4363,#00152A,15000.4, 13054.3
-49.0,  31.95,-3504,#124F61,14570.1, 12304.6
-49.0,  32.75,-4603,#002830,14243.8, 11876.9
-49.0,  33.50,-4677,#002636,13981.3, 11745.3
-49.0,  34.25,-4699,#003849,13687.6, 11979.8
-49.0,  35.00,-4358,#093E50,13686.5, 12069.4
-49.0,  35.75,-4514,#00394C,13795.4, 12373.9
-49.0,  36.55,-4111,#054254,13994.2, 12852.7
-49.0,  37.30,-4636,#013042,14178.3, 12835.2
-49.0,  38.05,-4998,#00364A,14250.1, 12875.1
-49.0,  38.80,-3965,#0C3C50,14490.3, 12933.2
-49.0,  39.60,-4838,#003345,14467.9, 13078.1
-49.0,  40.35,-4447,#033649,14548.1, 13194.3
-49.0,  41.10,-3572,#0F3E52,14584.1, 13222.3
-49.0,  41.85,-4231,#0D3C50,14516.8, 12763.8
-49.0,  42.60,-4060,#0D4254,14550.0, 12648.3
-49.0,  43.40,-4279,#09394D,14591.9, 12798.8
-49.0,  44.15,-5031,#003449,14649.3, 12919.9
-49.0,  44.90,-4276,#09394D,14614.2, 13003.2
-49.0,  45.65,-4223,#0C3C52,14334.1, 13055.0
-49.0,  46.45,-4171,#023D4D,14129.4, 12929.0
-49.0,  47.20,-4240,#0A3D50,14139.3, 12772.9
-49.0,  47.95,-4292,#093C4F,14122.6, 12749.1
-49.0,  48.70,-4218,#0A3D50,14102.0, 12468.4
-49.0,  49.45,-4175,#0A3D50,13989.4, 12228.3
-49.0,  50.25,-4241,#093C4F,13913.0, 12123.3
-49.0,  51.00,-4221,#063E4F,13954.7, 12054.0
-49.0,  51.75,-4153,#0A3D50,14041.1, 12096.7
-49.0,  52.50,-4194,#0C3F52,14116.6, 12121.2
-49.0,  53.30,-4210,#093C4F,14006.4, 12231.8
-49.0,  54.05,-4270,#0B3E51,13965.0, 12288.5
-49.0,  54.80,-4301,#093C4F,13904.3, 12269.6
-49.0,  55.55,-4306,#0B3B4F,14038.9, 12401.2
-49.0,  56.30,-4304,#0B3A4E,14049.7, 12107.9
-49.0,  57.10,-4331,#01394A,14039.0, 11865.0
-49.0,  57.85,-4443,#023B4E,14140.3, 11870.6
-49.0,  58.60,-4452,#003849,14241.4, 12160.4
-49.0,  59.35,-4497,#01384C,14295.3, 12103.0
-49.0,  60.15,-4459,#00374A,14361.1, 12359.2
-49.0,  60.90,-4497,#013648,14300.8, 12517.4
-49.0,  61.65,-3137,#164B5D,14027.4, 12844.3
-49.0,  62.40,-2312,#1D5260,13817.4, 12837.3
-49.0,  63.15,-1121,#205A66,13780.6, 13000.4
-49.0,  63.95,-2300,#1B5465,13787.1, 13064.8
-49.0,  64.70,-2214,#205B6B,13816.9, 13106.1
-49.0,  65.45,-1642,#266171,14014.6, 13262.2
-49.0,  66.20,-1547,#245F6F,14234.9, 13708.1
-49.0,  67.00,-1250,#1F5D6A,14419.7, 14242.9
-49.0,  67.75, -168,#2C707D,15499.0, 14856.8
-49.0,  68.50, -116,#2E7480,27038.9, 29919.4
-49.0,  69.25,  508,#735940,20392.5, 40808.6
-49.0,  70.00,  -72,#2F7581,10889.0, 16822.4
-49.0,  70.80, -145,#2D717E,10797.8, 10948.7
-49.0,  71.55, -798,#296472,10545.7, 13083.7
-49.0,  72.30,-1896,#1C5463,11143.5, 14769.3
-49.0,  73.05,-2341,#1B5465,11781.6, 15732.5
-49.0,  73.85,-2450,#225769,12264.4, 16244.2
-49.0,  74.60,-2691,#1A5261,12753.1, 16806.3
-49.0,  75.35,-2877,#154D5C,13147.2, 17258.5
-49.0,  76.10,-2983,#184B5C,13460.0, 17384.5
-49.0,  76.85,-3111,#13485A,13627.4, 17005.1
-49.0,  77.65,-3392,#134659,14103.1, 16823.8
-49.0,  78.40,-3558,#104557,14339.3, 16478.0
-49.0,  79.15,-3596,#0E4152,14370.2, 15785.0
-49.0,  79.90,-3781,#0D4053,14315.1, 15285.9
-49.0,  80.70,-3968,#0D4156,14223.1, 14865.9
-49.0,  81.45,-3568,#104356,14349.4, 14859.6
-49.0,  82.20,-3752,#0E4355,14735.5, 14686.0
-49.0,  82.95,-3877,#0D4053,15282.4, 14592.2
-49.0,  83.70,-3942,#0C3F52,15927.4, 14977.2
-49.0,  84.50,-3953,#0C3F52,16302.3, 14896.7
-49.0,  85.25,-4137,#0B3E51,16118.1, 14312.9
-49.0,  86.00,-4114,#0B3E51,16132.7, 13344.8
-49.0,  86.75,-4050,#0A3D50,16456.0, 13071.1
-49.0,  87.55,-3971,#0B4052,16511.7, 12107.9
-49.0,  88.30,-4000,#0D4053,17046.0, 11250.4
-49.0,  89.05,-4219,#093848,17582.2, 10425.8
-49.0,  89.80,-3917,#0A3D50,17918.2,  9893.8
-49.0,  90.55,-3968,#0E4154,18236.5,  9671.9
-49.0,  91.35,-3942,#0C3F52,18017.9,  9327.5
-49.0,  92.10,-3730,#0D4156,17477.6,  8820.0
-49.0,  92.85,-3578,#124759,16808.0,  8246.0
-49.0,  93.60,-3408,#11455A,16322.5,  7548.8
-49.0,  94.40,-3432,#114457,15968.5,  7215.6
-49.0,  95.15,-3552,#114455,15766.9,  7154.0
-49.0,  95.90,-3249,#14475A,15675.9,  7207.2
-49.0,  96.65,-3413,#124354,15531.5,  7323.4
-49.0,  97.40,-3113,#14495B,15387.3,  7548.1
-49.0,  98.20,-3177,#134659,15152.0,  7730.8
-49.0,  98.95,-2757,#124A5B,14936.1,  7816.9
-49.0,  99.70,-3021,#13485A,14804.4,  7865.2
-49.0, 100.45,-3151,#154A5A,14659.3,  7803.6
-49.0, 101.25,-3161,#124A5B,14646.3,  7741.3
-49.0, 102.00,-3079,#134659,14423.5,  7383.6
-49.0, 102.75,-2985,#13485A,14276.0,  7069.3
-49.0, 103.50,-3212,#124558,14209.1,  6953.1
-49.0, 104.25,-3178,#124A5B,14308.7,  7070.7
-49.0, 105.05,-3490,#002832,14426.1,  7305.2
-49.0, 105.80,-2990,#16495A,14397.1,  6531.7
-49.0, 106.55,-3321,#124151,14459.0,  6293.0
-49.0, 107.30,-3209,#124556,14526.1,  6244.0
-49.0, 108.10,-3039,#104356,14389.7,  5999.7
-49.0, 108.85,-3153,#093C4D,14383.9,  5909.4
-49.0, 109.60,-3316,#124759,14417.8,  5772.2
-49.0, 110.35,-3267,#13485A,14570.1,  5838.0
-49.0, 111.10,-3429,#124759,14857.1,  5752.6
-49.0, 111.90,-3714,#114658,15079.7,  5780.6
-49.0, 112.65,-3512,#124759,15314.5,  5565.0
-49.0, 113.40,-3709,#104356,15583.6,  5619.6
-49.0, 114.15,-3961,#0F4255,15892.6,  5563.6
-49.0, 114.95,-4015,#0B3C4D,16059.9,  5307.4
-49.0, 115.70,-3819,#0C3D4C,16162.4,  4795.0
-49.0, 116.45,-3823,#13485A,16448.0,  4242.0
-49.0, 117.20,-3226,#093341,16498.8,  4016.6
-49.0, 117.95,-3996,#104356,16353.1,  3660.3
-49.0, 118.75,-3746,#0E3F50,16120.4,  3587.5
-49.0, 119.50,-3690,#0F4255,15855.7,  3311.0
-49.0, 120.25,-3753,#0C4455,15592.7,  2832.9
-49.0, 121.00,-3436,#104857,15458.4,  2595.6
-49.0, 121.80,-3754,#0F4255,15458.8,  2394.7
-49.0, 122.55,-3754,#0F4253,15640.6,  2257.5
-49.0, 123.30,-3688,#0D4556,15665.9,  2080.4
-49.0, 124.05,-3001,#164654,15902.5,  2045.4
-49.0, 124.80,-4365,#02343F,16126.3,  1934.1
-49.0, 125.60,-3857,#103547,16304.0,  1772.4
-49.0, 126.35,-3693,#124352,16597.3,  1750.0
-49.0, 127.10,-3640,#0F4051,16689.9,  1685.6
-49.0, 127.85,-3689,#06394A,16471.3,  1544.9
-49.0, 128.65,-3890,#0B4352,16239.2,  1261.4
-49.0, 129.40,-3879,#06394C,15974.5,  1118.6
-49.0, 130.15,-4124,#0E3F50,15765.5,   959.7
-49.0, 130.90,-4313,#104356,15595.1,   810.6
-49.0, 131.65,-3818,#0F4255,15369.8,   725.9
-49.0, 132.45,-3734,#0E3F50,15227.6,   672.0
-49.0, 133.20,-3506,#0B4052,14915.4,   666.4
-49.0, 133.95,-3604,#063547,14569.5,   650.3
-49.0, 134.70,-3507,#124759,14160.7,   651.0
-49.0, 135.50,-3546,#124558,13958.6,   606.9
-49.0, 136.25,-3416,#14495B,13775.4,   495.6
-49.0, 137.00,-3525,#104354,13588.0,   453.6
-49.0, 137.75,-3252,#14495B,13385.4,   445.9
-49.0, 138.50,-3373,#124759,13058.3,   414.4
-49.0, 139.30,-3212,#124759,12821.8,   439.6
-49.0, 140.05,-4089,#0B3B4F,13066.9,   370.3
-49.0, 140.80,-3998,#154657,13433.0,   313.6
