lat,long,altitude,pix,high,low
27.0, -14.85,-2727,#195160,24.4, 14.8
27.0, -14.30,-1555,#1F5E6D,24.9, 14.3
27.0, -13.75, -286,#2E7382,40.2,  8.7
27.0, -13.20,   75,#F1CEA4,40.3,  6.1
27.0, -12.60,  175,#EECDAC,45.8,  5.9
27.0, -12.05,  365,#EBC7A5,45.3,  5.4
27.0, -11.50,  165,#CBAF88,47.9,  6.6
27.0, -10.95,  236,#C9B092,47.4,  6.2
27.0, -10.35,  291,#C6A88C,47.0,  6.7
27.0,  -9.80,  495,#BF9C74,45.4,  5.2
27.0,  -9.25,  472,#C69F76,45.3,  4.8
27.0,  -8.70,  453,#ECC292,45.3,  3.9
27.0,  -8.15,  424,#EAC495,45.4,  3.9
27.0,  -7.55,  379,#EBC294,45.6,  3.8
27.0,  -7.00,  316,#E5BF90,46.2,  3.0
27.0,  -6.45,  365,#DEB587,46.5,  2.4
27.0,  -5.90,  373,#F5CE93,46.1,  2.4
27.0,  -5.35,  402,#EBBC8E,46.1,  2.2
27.0,  -4.75,  415,#D4AD86,45.8,  2.9
27.0,  -4.20,  490,#E9BD96,44.9,  2.3
27.0,  -3.65,  476,#D4A881,44.9,  2.6
27.0,  -3.10,  412,#E3BB97,45.0,  0.5
27.0,  -2.50,  345,#F8CF97,45.2, -1.8
27.0,  -1.95,  328,#FED79E,45.6, -2.0
27.0,  -1.40,  288,#FBDCAD,46.1, -1.8
27.0,  -0.85,  257,#F9DDAE,46.9, -1.2
27.0,  -0.30,  151,#F4CE9D,48.3,  0.0
27.0,   0.30,  296,#F8CF97,47.5,  2.0
27.0,   0.85,  302,#F2C58E,47.7,  1.6
27.0,   1.40,  316,#EFC18D,47.6,  1.7
27.0,   1.95,  226,#F7CD9B,47.7,  0.3
27.0,   2.50,  297,#F6D2A2,47.2, -0.8
27.0,   3.10,  298,#F4CAA0,47.3, -1.5
27.0,   3.65,  332,#DDB790,47.0, -0.6
27.0,   4.20,  480,#E3C297,45.9,  1.1
27.0,   4.75,  499,#EECB93,45.3,  0.6
27.0,   5.35,  580,#A47A4A,44.8, -1.1
27.0,   5.90,  636,#DDB88C,44.4, -1.0
27.0,   6.45,  580,#FACB85,44.4, -2.7
27.0,   7.00,  471,#CFA97A,45.1, -0.6
27.0,   7.55,  465,#F5C074,45.3, -1.7
27.0,   8.15,  524,#ECBC7A,45.0, -3.0
27.0,   8.70,  508,#ECBF88,45.3, -1.8
27.0,   9.25,  523,#E6B87C,43.6, -0.6
27.0,   9.80,  579,#DBB07B,43.0, -0.7
27.0,  10.35,  513,#F5C891,43.1, -0.9
27.0,  10.95,  561,#EFBC83,42.6, -0.7
27.0,  11.50,  576,#F6B86F,42.3, -1.4
27.0,  12.05,  499,#FBC070,42.2, -1.5
27.0,  12.60,  519,#FFC677,42.1, -1.9
27.0,  13.20,  471,#FED384,42.1, -1.8
27.0,  13.75,  456,#FFDC9A,42.2, -1.3
27.0,  14.30,  427,#FBDA8D,42.1, -0.2
27.0,  14.85,  445,#FED699,41.8, -0.6
27.0,  15.40,  469,#F9D9A6,41.2, -1.3
27.0,  16.00,  531,#F8D2A5,41.0, -1.2
27.0,  16.55,  617,#DFB48A,41.0, -1.2
27.0,  17.10,  765,#BC9973,40.3, -1.1
27.0,  17.65,  696,#AF8C64,40.7, -0.3
27.0,  18.20,  415,#B69572,42.8,  1.3
27.0,  18.80,  311,#ECC395,42.8,  1.2
27.0,  19.35,  242,#FFEAC1,42.4,  1.2
27.0,  19.90,  233,#FFEAC3,42.2,  0.8
27.0,  20.45,  218,#FADDB5,42.2,  1.0
27.0,  21.05,  190,#F3D3AC,42.7,  2.5
27.0,  21.60,  157,#F3D3AC,42.5,  2.3
27.0,  22.15,  150,#FADEAF,42.0,  1.4
27.0,  22.70,  181,#FFEAC8,41.3,  0.8
27.0,  23.25,  189,#FFE8BC,41.2,  0.2
27.0,  23.85,  227,#FBDEB4,41.3,  1.4
27.0,  24.40,  226,#F5D3A3,41.6,  1.2
27.0,  24.95,  206,#FAD4A5,41.1, -0.1
27.0,  25.50,  218,#FFE9BF,41.2, -1.7
27.0,  26.05,  244,#FFE8BC,41.1, -0.7
27.0,  26.65,  200,#FFE5B2,41.6, -0.1
27.0,  27.20,  194,#FCDFA5,41.9,  0.2
27.0,  27.75,  340,#FCDDAE,41.3, -1.3
27.0,  28.30,   86,#F3D8A1,42.9, -0.4
27.0,  28.90,  285,#FAE0BD,41.7, -1.3
27.0,  29.45,  322,#F5D8AE,41.6, -0.5
27.0,  30.00,  200,#FEE8B6,42.0, -0.5
27.0,  30.55,  207,#FADFB4,41.9,  0.7
27.0,  31.10,  261,#F2D5AD,42.0,  0.2
27.0,  31.70,  360,#F0D2AC,41.3,  0.0
27.0,  32.25,  518,#F4D3B2,40.9, -0.1
27.0,  32.80,  285,#E6BF96,42.9, -0.8
27.0,  33.35,  905,#D1AB84,38.0,  0.6
27.0,  33.95, -283,#2E6172,36.4, 10.4
27.0,  34.50, -916,#21616D,31.7, 14.0
27.0,  35.05,-1008,#20606C,32.6, 15.0
27.0,  35.60, -809,#2B6976,38.6, 11.7
27.0,  36.15,  105,#DDBF99,44.3,  5.3
27.0,  36.75,  420,#D9AF7F,44.8,  1.4
27.0,  37.30, 1134,#CA9664,40.9, -3.2
27.0,  37.85,  921,#EEC692,41.9, -4.0
27.0,  38.40, 1108,#F7D8AC,39.8, -4.2
27.0,  38.95, 1031,#FFE4B7,40.8, -4.2
27.0,  39.55, 1265,#FFE1AD,40.0, -5.2
27.0,  40.10, 1067,#EAAC7B,42.4, -5.0
27.0,  40.65, 1160,#DFAF7E,42.0, -4.2
27.0,  41.20, 1168,#E2B98D,42.2, -3.2
27.0,  41.80, 1085,#D9B895,42.6, -3.2
27.0,  42.35, 1014,#C39C73,43.5, -3.5
27.0,  42.90,  797,#F5CF9E,44.3, -3.1
27.0,  43.45,  712,#F0CA9B,45.0, -2.2
27.0,  44.00,  625,#EFCA96,45.6, -1.7
27.0,  44.60,  540,#F8BF7C,46.1, -1.6
27.0,  45.15,  575,#F9C27F,45.9, -1.2
27.0,  45.70,  506,#F8BF7A,46.6, -2.1
27.0,  46.25,  445,#FEDFB0,47.4, -3.1
27.0,  46.80,  393,#F8D8A9,47.9, -2.2
27.0,  47.40,  353,#F8DEBB,48.0, -1.6
27.0,  47.95,  244,#FDEAC9,48.2, -0.2
27.0,  48.50,   73,#FBE3BF,49.1,  0.6
27.0,  49.05,   31,#F9DDB5,48.3,  2.9
27.0,  49.65,    8,#BFA58C,45.3,  6.9
27.0,  50.20,  -27,#2F7380,37.0, 13.0
27.0,  50.75,  -41,#2D717E,36.9, 13.8
27.0,  51.30,  -71,#2E727F,36.0, 14.0
27.0,  51.85,  -62,#2E727F,36.3, 14.1
27.0,  52.45,  -81,#2E727F,36.2, 14.2
27.0,  53.00,  -84,#2E727F,42.4, 10.0
27.0,  53.55, 1076,#BFAB86,42.2, -0.1
27.0,  54.10,  331,#CFBBA2,43.7,  6.7
27.0,  54.65,  532,#DCCBAF,43.7,  4.8
27.0,  55.25,  125,#DFC7AB,44.4,  9.0
27.0,  55.80,    4,#A7BEA4,44.9,  6.2
27.0,  56.35,  -17,#1C434A,39.4, 12.4
27.0,  56.90,   -1,#6D8E7D,41.5,  8.2
27.0,  57.50,  441,#C4B193,44.1,  4.8
27.0,  58.05,  863,#B79D7A,44.1,  2.4
27.0,  58.60,  569,#D3BFA4,46.1,  3.2
27.0,  59.15,  429,#BEA98E,47.0,  3.5
27.0,  59.70,  505,#C2AD90,46.2,  2.4
27.0,  60.30,  681,#C2AD90,45.0,  1.4
27.0,  60.85, 1042,#BAA68B,42.6,  0.0
27.0,  61.40, 1494,#C1A889,40.6, -2.0
27.0,  61.95, 1240,#CAB192,42.0, -3.4
27.0,  62.50, 1096,#C4AB8C,42.5, -1.8
27.0,  63.10,  988,#C0A788,43.3, -3.4
27.0,  63.65,  866,#E2CAA8,42.9, -0.4
27.0,  64.20, 1019,#D0B695,41.8, -0.7
27.0,  64.75, 1286,#B79D78,40.2, -2.4
27.0,  65.35, 1223,#C6AE8C,40.8, -1.1
27.0,  65.90,  884,#B09F85,42.2,  0.4
27.0,  66.45, 1111,#BFA67E,41.7, -1.2
27.0,  67.00,  715,#CFB795,44.2,  2.3
27.0,  67.55,   44,#ECD1B3,48.1,  5.3
27.0,  68.15,   43,#898B63,47.6,  5.6
27.0,  68.70,   40,#CAB389,47.0,  5.6
27.0,  69.25,   63,#D9C299,47.8,  5.0
27.0,  69.80,   71,#D2B684,47.8,  5.6
27.0,  70.35,  171,#D8BD92,46.4,  5.1
27.0,  70.95,  222,#E4CBA3,45.6,  5.8
27.0,  71.50,  203,#E2C59D,45.6,  5.3
27.0,  72.05,  236,#DFBF99,45.3,  5.0
27.0,  72.60,  296,#CEB187,45.1,  4.4
27.0,  73.20,  300,#C7AA80,45.2,  4.5
27.0,  73.75,  316,#C09E79,45.0,  4.2
27.0,  74.30,  350,#BA9D75,44.5,  3.4
27.0,  74.85,  452,#9B825A,43.6,  3.5
27.0,  75.40,  400,#A68E60,43.9,  3.0
27.0,  76.00,  403,#8D7748,44.1,  4.2
27.0,  76.55,  282,#967E50,45.1,  4.0
27.0,  77.10,  249,#948358,44.8,  4.1
27.0,  77.65,  170,#8F8059,45.4,  4.4
27.0,  78.20,  161,#92845F,44.2,  4.7
27.0,  78.80,  157,#8B835C,43.3,  4.7
27.0,  79.35,  148,#97926A,43.0,  5.0
27.0,  79.90,  142,#A28C67,42.8,  5.8
27.0,  80.45,  134,#62643D,44.2,  5.6
27.0,  81.05,  121,#807D5C,43.5,  5.7
27.0,  81.60,  107,#6D6D49,42.9,  6.6
27.0,  82.15,  101,#5D653C,42.7,  7.3
27.0,  82.70,   86,#59633E,41.5,  6.9
27.0,  83.25,   83,#636742,40.6,  7.7
27.0,  83.85,   89,#545B32,40.2,  7.4
27.0,  84.40,   82,#666A45,40.3,  7.6
27.0,  84.95,   90,#4A4F2F,39.9,  7.5
27.0,  85.50,  104,#455A31,39.4,  8.2
27.0,  86.05,  297,#344922,37.1,  6.5
27.0,  86.65,  822,#35391E,32.8,  4.9
27.0,  87.20,  213,#6C7644,34.9,  7.6
27.0,  87.75, 1414,#1F2607,28.7, -1.8
27.0,  88.30, 2051,#1B2800,23.8, -4.4
27.0,  88.90,  480,#3B4A1F,31.3,  2.8
27.0,  89.45, 1208,#455C28,27.8,  1.7
27.0,  90.00, 2073,#192010,24.1, -7.7
27.0,  90.55, 1159,#445624,29.3,  0.9
27.0,  91.10, 1195,#26341A,28.7,  0.1
27.0,  91.70, 1335,#2B360B,28.4,  0.9
27.0,  92.25, 1100,#0E1908,30.0,  2.5
27.0,  92.80,  125,#3A4A26,35.1,  5.5
27.0,  93.35,  824,#2F341D,33.0,  6.4
27.0,  93.95,   84,#827C58,36.3,  9.3
27.0,  94.50,   87,#747758,36.5,  9.3
27.0,  95.05,  113,#57663D,35.9,  7.6
27.0,  95.60, 1720,#405220,28.2,  0.3
27.0,  96.15,  450,#475732,34.3,  3.7
27.0,  96.75, 1249,#1D220B,29.1,  2.6
27.0,  97.30, 2220,#121A00,26.4, -2.1
27.0,  97.85,  988,#485619,30.9,  2.8
27.0,  98.40, 1500,#2E2C00,29.5, -6.3
27.0,  98.95, 3692,#45360D,17.3,-21.1
27.0,  99.55, 3299,#4C4010,21.0,-14.8
27.0, 100.10, 3180,#686727,22.0, -8.3
27.0, 100.65, 2363,#332F14,25.7, -4.5
27.0, 101.20, 2875,#494015,23.3, -8.8
27.0, 101.80, 2027,#6B7433,28.5, -3.7
27.0, 102.35, 1689,#656527,31.8, -2.2
27.0, 102.90, 1057,#8F7D4F,37.1, -1.3
27.0, 103.45, 1747,#777042,31.7, -4.7
27.0, 104.00, 2232,#6E632B,28.5, -5.8
27.0, 104.60, 2199,#786C38,27.1, -7.3
27.0, 105.15, 1401,#666632,32.0, -1.7
27.0, 105.70, 1171,#7C6F42,33.0, -2.7
27.0, 106.25, 1284,#61612F,32.3, -6.4
27.0, 106.80, 1362,#4A5628,32.0, -5.9
27.0, 107.40, 1387,#48511C,32.4, -5.4
27.0, 107.95,  894,#525E30,35.4, -3.9
27.0, 108.50,  849,#3B4721,34.2, -4.7
27.0, 109.05,  500,#3A4824,34.7, -2.6
27.0, 109.65,  485,#3E5028,35.7, -2.9
27.0, 110.20, 1093,#2B3713,32.9, -4.6
27.0, 110.75,  300,#686C49,36.7, -1.7
27.0, 111.30,  289,#5C643F,37.3, -1.4
27.0, 111.85,  319,#4F6033,38.0, -2.8
27.0, 112.45,   98,#5C5C36,39.5, -1.9
27.0, 113.00,  155,#42512A,38.6, -2.0
27.0, 113.55,  368,#1E2D04,37.3, -2.9
27.0, 114.10,  132,#69794C,38.8, -0.3
27.0, 114.65,   99,#4C592E,39.3, -0.9
27.0, 115.25,  250,#374B28,38.4, -3.1
27.0, 115.80,  583,#4B562E,37.6, -4.3
27.0, 116.35,  131,#4C6136,40.4, -2.9
27.0, 116.90,  701,#4D5933,37.2, -4.7
27.0, 117.50,  837,#47522A,36.2, -4.5
27.0, 118.05,  635,#3F4C20,37.7, -3.8
27.0, 118.60,  505,#354217,37.7, -1.9
27.0, 119.15,  475,#313C1C,39.7, -0.9
27.0, 119.70,   70,#616B49,40.9,  1.1
27.0, 120.30,   -2,#748269,37.2,  4.4
27.0, 120.85,  -25,#304F49,29.7,  4.9
27.0, 121.40,  -62,#2E727F,29.8,  5.8
27.0, 121.95,  -97,#2E727F,30.1,  6.7
27.0, 122.50,  -98,#2E727F,30.4,  7.5
27.0, 123.10, -118,#2D717E,30.4,  8.5
27.0, 123.65, -119,#2D717E,30.6,  9.6
27.0, 124.20, -111,#2E727F,30.5, 10.0
27.0, 124.75, -111,#2E727F,30.5, 10.5
27.0, 125.35, -138,#2D717E,30.5, 11.0
27.0, 125.90, -924,#1F5361,30.6, 12.3
27.0, 126.45,-1754,#1E5969,30.6, 12.7
27.0, 127.00,-1513,#205F6E,30.4, 12.9
27.0, 127.55, -603,#20606C,30.5, 13.2
27.0, 128.15, -709,#286675,30.2, 13.5
27.0, 128.70, -912,#20606C,30.3, 13.7
27.0, 129.25,-2496,#124351,30.3, 14.0
27.0, 129.80,-3181,#002B38,30.3, 14.0
27.0, 130.35,-5130,#012636,30.3, 13.7
27.0, 130.95,-5132,#00374A,30.2, 13.6
27.0, 131.50,-5117,#002137,30.2, 13.6
27.0, 132.05,-5115,#053040,30.1, 13.7
27.0, 132.60,-5496,#002C40,30.1, 13.7
27.0, 133.20,-5108,#002437,30.1, 13.9
27.0, 133.75,-4640,#053448,30.1, 13.9
27.0, 134.30,-4600,#00252E,30.1, 13.9
27.0, 134.85,-4474,#013950,30.0, 13.8
27.0, 135.40,-3106,#174C5E,30.0, 13.7
27.0, 136.00,-4954,#002F43,29.8, 14.0
27.0, 136.55,-5296,#012E41,29.7, 14.1
27.0, 137.10,-4786,#003044,29.8, 14.3
27.0, 137.65,-4905,#002537,29.8, 14.4
27.0, 138.20,-4518,#002F43,29.7, 14.6
27.0, 138.80,-4625,#033141,29.6, 14.7
27.0, 139.35,-3690,#134151,29.6, 14.6
27.0, 139.90,-3819,#0D4053,29.8, 14.7
27.0, 140.45,-3154,#0F3F4B,29.8, 14.8
27.0, 141.05,-2698,#00272F,29.8, 15.0
27.0, 141.60,-3915,#0E4154,29.5, 15.1
27.0, 142.15, -179,#2E727B,29.4, 14.8
27.0, 142.70,-2623,#124352,29.6, 14.9
27.0, 143.25,-8084,#001122,29.6, 15.0
27.0, 143.85,-5857,#002D44,29.6, 15.0
27.0, 144.40,-5104,#013447,29.7, 15.0
27.0, 144.95,-3608,#114C5E,29.6, 15.0
27.0, 145.50,-5282,#022F44,29.6, 15.0
27.0, 146.05,-5459,#002F43,29.7, 14.9
27.0, 146.65,-5535,#002F43,29.5, 14.9
27.0, 147.20,-5622,#002D42,29.5, 15.0
27.0, 147.75,-5811,#002C41,29.5, 15.1
27.0, 148.30,-5664,#002D42,29.6, 15.1
27.0, 148.90,-5337,#002434,29.4, 15.3
27.0, 149.45,-5827,#00293F,29.4, 15.2
27.0, 150.00,-5821,#002C41,29.4, 15.0
27.0, 150.55,-5850,#002C41,29.4, 15.0
27.0, 151.10,-5921,#002C41,29.5, 14.9
27.0, 151.70,-5687,#002E40,29.5, 14.9
27.0, 152.25,-5489,#002336,29.4, 14.9
27.0, 152.80,-6115,#012A40,29.5, 15.1
27.0, 153.35,-6085,#012A40,29.4, 15.2
27.0, 153.95,-6049,#00293D,29.5, 15.2
27.0, 154.50,-5943,#06263B,29.5, 15.4
27.0, 155.05,-5978,#00273D,29.5, 15.2
27.0, 155.60,-5823,#02263C,29.5, 15.2
27.0, 156.15,-6071,#00293F,29.3, 14.9
27.0, 156.75,-6012,#012A40,29.3, 14.8
27.0, 157.30,-6085,#00293E,29.2, 14.7
27.0, 157.85,-5962,#002A40,29.3, 14.7
27.0, 158.40,-5754,#002B40,29.4, 14.7
27.0, 158.95,-5517,#002D44,29.4, 14.9
27.0, 159.55,-5945,#002C41,29.4, 15.0
27.0, 160.10,-5918,#00293F,29.4, 15.0
27.0, 160.65,-5837,#002B40,29.4, 14.9
27.0, 161.20,-5912,#012A3E,29.3, 14.7
27.0, 161.80,-5836,#00293E,29.1, 14.6
27.0, 162.35,-5788,#002C41,29.1, 14.9
27.0, 162.90,-5669,#002C41,29.1, 14.7
27.0, 163.45,-5697,#002B40,29.1, 14.6
27.0, 164.00,-6258,#042A3F,29.0, 14.7
27.0, 164.60,-6011,#002739,28.9, 15.0
27.0, 165.15,-5770,#002C41,28.7, 15.3
27.0, 165.70,-5999,#012A40,28.6, 15.0
27.0, 166.25,-5910,#002A40,28.6, 15.3
27.0, 166.80,-5916,#012B41,28.5, 15.4
27.0, 167.40,-5820,#002B40,28.3, 15.3
27.0, 167.95,-5975,#002336,28.5, 14.9
27.0, 168.50,-5796,#002A40,28.6, 15.1
27.0, 169.05,-6166,#002336,28.7, 15.3
27.0, 169.65,-5584,#002A3D,28.5, 14.8
27.0, 170.20,-5952,#012A40,28.4, 14.7
27.0, 170.75,-6070,#002235,28.2, 15.2
27.0, 171.30,-5920,#002B40,28.3, 14.9
27.0, 171.85,-6006,#022B41,28.3, 14.6
27.0, 172.45,-6061,#00293F,28.3, 14.5
27.0, 173.00,-6071,#002A40,28.2, 15.2
27.0, 173.55,-5993,#002C41,28.4, 15.1
27.0, 174.10,-5888,#002A3F,28.4, 15.0
27.0, 174.65,-5867,#002D42,28.3, 15.5
27.0, 175.25,-5790,#002C41,28.3, 15.8
27.0, 175.80,-5670,#002D42,28.3, 15.6
27.0, 176.35,-5715,#002E42,28.2, 16.1
27.0, 176.90,-5486,#013145,28.2, 16.4
27.0, 177.50,-5421,#022D3E,28.1, 16.2
27.0, 178.05,-5164,#003249,28.3, 16.9
27.0, 178.60,-5401,#002A3E,28.2, 17.2
27.0, 179.15,-5424,#002F43,28.2, 17.2
27.0, 179.70,-5380,#002F43,28.3, 17.1
27.5,-179.70,-5318,#002F43,28.0, 16.5
27.5,-179.15,-5275,#002F43,28.2, 16.5
27.5,-178.60,-5145,#013145,28.2, 16.3
27.5,-178.05,-4575,#053549,28.2, 16.5
27.5,-177.45,-4785,#003144,28.1, 16.6
27.5,-176.90,-5000,#002F43,28.1, 16.9
27.5,-176.35,-4890,#033347,27.7, 17.2
27.5,-175.75,-4976,#002C3F,27.5, 17.2
27.5,-175.20,-5170,#012E41,27.5, 17.4
27.5,-174.65,-5302,#002F43,27.5, 17.4
27.5,-174.10,-5332,#002F43,27.5, 17.3
27.5,-173.50,-5253,#003046,27.3, 17.3
27.5,-172.95,-5123,#013145,27.4, 17.3
27.5,-172.40,-5004,#013145,27.6, 17.3
27.5,-171.85,-4945,#003245,27.5, 17.4
27.5,-171.25,-4865,#003247,27.4, 17.3
27.5,-170.70,-4687,#003547,27.4, 17.2
27.5,-170.15,-4614,#00374B,27.4, 17.2
27.5,-169.60,-4478,#00374B,27.4, 16.3
27.5,-169.00,-4470,#00374B,27.3, 16.0
27.5,-168.45,-4418,#02364B,27.3, 16.2
27.5,-167.90,-4372,#033A4E,27.4, 16.0
27.5,-167.30,-4569,#003849,27.4, 15.1
27.5,-166.75,-4875,#002736,27.3, 14.9
27.5,-166.20,-4624,#003041,27.3, 15.0
27.5,-165.65,-4975,#002B3E,27.3, 15.3
27.5,-165.05,-4876,#013449,27.3, 15.5
27.5,-164.50,-4711,#03293C,27.3, 15.7
27.5,-163.95,-5233,#002E42,27.3, 16.3
27.5,-163.40,-5076,#002E40,27.4, 16.6
27.5,-162.80,-5020,#003044,27.4, 16.5
27.5,-162.25,-5176,#002E42,27.3, 16.3
27.5,-161.70,-4561,#023A4B,27.2, 15.9
27.5,-161.15,-4816,#003346,27.1, 14.9
27.5,-160.55,-5011,#003245,27.0, 16.1
27.5,-160.00,-5057,#013147,27.0, 15.9
27.5,-159.45,-5415,#002B40,26.9, 16.3
27.5,-158.85,-3724,#00344A,26.8, 16.8
27.5,-158.30,-5405,#012E43,26.9, 17.3
27.5,-157.75,-5453,#00293E,26.9, 17.2
27.5,-157.20,-5519,#022C42,27.0, 17.2
27.5,-156.60,-5608,#002C3F,26.9, 17.1
27.5,-156.05,-5622,#002C41,26.9, 17.1
27.5,-155.50,-5601,#002B40,26.7, 17.6
27.5,-154.95,-5485,#012E43,26.6, 17.5
27.5,-154.35,-5487,#002D42,26.4, 17.5
27.5,-153.80,-5601,#002D42,26.2, 17.5
27.5,-153.25,-5536,#002C3F,26.4, 17.6
27.5,-152.70,-5296,#002E42,26.2, 17.5
27.5,-152.10,-5504,#012E41,26.3, 16.9
27.5,-151.55,-5649,#002E42,26.3, 16.9
27.5,-151.00,-5506,#00273A,26.1, 16.6
27.5,-150.40,-5084,#002F43,26.3, 16.6
27.5,-149.85,-5503,#022F42,26.2, 16.1
27.5,-149.30,-5476,#002C3F,26.1, 15.7
27.5,-148.75,-5489,#002D42,25.9, 16.1
27.5,-148.15,-5116,#002A3B,25.9, 16.5
27.5,-147.60,-5054,#002E42,25.7, 16.8
27.5,-147.05,-5171,#002E42,25.7, 17.1
27.5,-146.50,-5021,#002F43,25.6, 17.2
27.5,-145.90,-5225,#002F42,25.6, 17.9
27.5,-145.35,-4532,#003745,25.5, 17.8
27.5,-144.80,-4944,#003043,25.5, 17.7
27.5,-144.25,-4359,#023B4F,25.3, 17.5
27.5,-143.65,-4802,#003140,25.2, 17.2
27.5,-143.10,-4614,#073646,25.2, 17.0
27.5,-142.55,-4865,#003043,25.2, 17.1
27.5,-141.95,-4996,#023246,25.0, 16.9
27.5,-141.40,-4848,#003148,24.8, 17.0
27.5,-140.85,-5141,#003144,24.8, 16.7
27.5,-140.30,-5112,#002F43,24.6, 16.5
27.5,-139.70,-4572,#0A4458,24.4, 16.1
27.5,-139.15,-4662,#04273A,24.4, 15.7
27.5,-138.60,-4968,#013243,24.5, 15.7
27.5,-138.05,-4910,#003344,24.3, 15.7
27.5,-137.45,-4767,#023246,24.2, 15.6
27.5,-136.90,-5008,#003446,24.1, 15.6
27.5,-136.35,-4568,#013147,24.4, 15.7
27.5,-135.75,-4624,#013648,23.9, 15.6
27.5,-135.20,-4421,#04374A,23.7, 15.5
27.5,-134.65,-4373,#01394A,23.4, 15.2
27.5,-134.10,-4622,#003438,23.5, 14.9
27.5,-133.50,-4475,#01384C,23.2, 14.7
27.5,-132.95,-4521,#003244,23.2, 14.7
27.5,-132.40,-4421,#023548,23.3, 14.6
27.5,-131.85,-4754,#002F45,23.0, 14.6
27.5,-131.25,-4496,#002E3C,22.9, 14.6
27.5,-130.70,-4299,#023A4B,23.0, 14.4
27.5,-130.15,-4613,#003244,22.9, 14.3
27.5,-129.60,-4528,#002934,22.7, 14.1
27.5,-129.00,-4725,#01354A,22.6, 14.0
27.5,-128.45,-4083,#084355,22.5, 13.9
27.5,-127.90,-4545,#003245,22.5, 13.9
27.5,-127.30,-4570,#003144,22.6, 13.6
27.5,-126.75,-4376,#003A50,22.4, 13.5
27.5,-126.20,-4430,#043343,22.4, 13.4
27.5,-125.65,-4410,#053C50,22.5, 13.3
27.5,-125.05,-4335,#013A4B,22.6, 13.3
27.5,-124.50,-4459,#003B4B,22.7, 13.4
27.5,-123.95,-4404,#02303F,22.6, 13.5
27.5,-123.40,-4419,#003A50,22.8, 13.5
27.5,-122.80,-2835,#17515F,23.0, 13.5
27.5,-122.25,-4298,#023A4B,23.3, 13.5
27.5,-121.70,-4144,#0B3B4F,23.5, 13.5
27.5,-121.15,-4245,#093C4F,23.5, 13.4
27.5,-120.55,-4056,#0B4052,23.4, 13.4
27.5,-120.00,-4204,#0F3F53,23.4, 13.5
27.5,-119.45,-4089,#093A4B,23.0, 13.2
