lat,long,altitude,pix,high,low
-49.0,-168.20,-5218,#003046,15.2,  0.7
-49.0,-167.45,-5220,#003146,14.9,  0.5
-49.0,-166.70,-5213,#013044,14.9,  1.4
-49.0,-165.90,-5309,#002F43,14.7,  1.5
-49.0,-165.15,-5392,#003044,14.6,  1.2
-49.0,-164.40,-5027,#013145,14.8,  1.1
-49.0,-163.65,-5069,#003044,14.9,  1.1
-49.0,-162.90,-4919,#033244,14.9,  1.2
-49.0,-162.10,-4714,#022F44,15.2,  1.5
-49.0,-161.35,-4831,#013145,15.4,  1.9
-49.0,-160.60,-4936,#013145,15.4,  2.2
-49.0,-159.85,-5185,#002F43,15.2,  2.2
-49.0,-159.05,-5110,#013044,15.0,  2.2
-49.0,-158.30,-5074,#003044,14.9,  2.3
-49.0,-157.55,-5064,#002C41,14.9,  2.3
-49.0,-156.80,-5112,#003044,14.9,  2.4
-49.0,-156.05,-5017,#002F43,14.7,  2.4
-49.0,-155.25,-5008,#002B40,14.4,  2.2
-49.0,-154.50,-4741,#003044,14.4,  2.1
-49.0,-153.75,-4678,#01354A,14.3,  2.0
-49.0,-153.00,-4529,#00374B,14.4,  2.0
-49.0,-152.20,-4557,#003849,14.6,  2.0
-49.0,-151.45,-4560,#003748,14.6,  2.0
-49.0,-150.70,-4017,#0C3F52,14.5,  1.8
-49.0,-149.95,-5094,#023143,14.4,  1.7
-49.0,-149.20,-4865,#003547,14.3,  2.1
-49.0,-148.40,-4486,#01384C,14.3,  2.0
-49.0,-147.65,-4426,#023A51,14.5,  2.0
-49.0,-146.90,-4189,#083D4F,14.6,  2.2
-49.0,-146.15,-5061,#003245,14.5,  2.2
-49.0,-145.35,-4758,#023548,14.2,  2.1
-49.0,-144.60,-4861,#013447,14.1,  2.2
-49.0,-143.85,-4380,#003647,14.1,  2.3
-49.0,-143.10,-4625,#003449,14.0,  2.2
-49.0,-142.35,-4778,#013447,14.0,  2.1
-49.0,-141.55,-4693,#023246,14.8,  1.9
-49.0,-140.80,-4594,#01384C,14.9,  1.7
-49.0,-140.05,-4377,#003748,14.6,  1.3
-49.0,-139.30,-4952,#023145,14.4,  1.3
-49.0,-138.50,-4684,#003345,14.1,  1.5
-49.0,-137.75,-4688,#033649,13.9,  1.5
-49.0,-137.00,-4743,#003348,13.6,  1.6
-49.0,-136.25,-4431,#003546,13.6,  1.3
-49.0,-135.50,-4925,#013145,13.6,  1.6
-49.0,-134.70,-4686,#003449,13.4,  1.9
-49.0,-133.95,-5004,#003245,13.3,  1.9
-49.0,-133.20,-4740,#053446,13.3,  1.9
-49.0,-132.45,-4265,#002A3B,13.2,  1.5
-49.0,-131.65,-4644,#013447,13.2,  2.0
-49.0,-130.90,-4468,#01394A,13.2,  2.1
-49.0,-130.15,-4282,#00384B,13.3,  1.8
-49.0,-129.40,-4121,#013648,13.3,  1.7
-49.0,-128.65,-4190,#053A4C,13.3,  2.1
-49.0,-127.85,-4231,#0A3F51,13.5,  1.7
-49.0,-127.10,-3850,#0D4254,13.3,  1.8
-49.0,-126.35,-3842,#0E4154,13.3,  1.8
-49.0,-125.60,-3732,#0E4154,13.5,  1.5
-49.0,-124.80,-3658,#0E4355,13.6,  1.4
-49.0,-124.05,-3563,#114457,13.7,  1.2
-49.0,-123.30,-3346,#124759,13.6,  1.3
-49.0,-122.55,-3297,#13485A,13.4,  1.1
-49.0,-121.80,-3358,#124558,13.3,  0.9
-49.0,-121.00,-3682,#0E4758,13.4,  0.7
-49.0,-120.25,-3044,#174656,13.4,  0.2
-49.0,-119.50,-3126,#154859,13.2,  0.1
-49.0,-118.75,-2675,#174C5E,13.0, -0.3
-49.0,-117.95,-3707,#03333D,13.2, -0.5
-49.0,-117.20,-3073,#134351,13.5, -0.3
-49.0,-116.45,-3192,#154A5C,13.4, -0.6
-49.0,-115.70,-2921,#174C5E,13.3, -0.4
-49.0,-114.95,-3045,#144758,13.2, -0.2
-49.0,-114.15,-2758,#194E5E,13.4, -0.4
-49.0,-113.40,-2512,#144855,13.5, -0.7
-49.0,-112.65,-2826,#114455,13.2, -0.1
-49.0,-111.90,-2951,#1C4F60,13.1,  0.3
-49.0,-111.10,-3196,#124757,13.3,  0.1
-49.0,-110.35,-3214,#13485A,13.5, -0.4
-49.0,-109.60,-3242,#16495C,13.8,  0.2
-49.0,-108.85,-3272,#104356,13.9,  0.3
-49.0,-108.10,-3630,#0E4154,14.2,  0.0
-49.0,-107.30,-3777,#0D4053,14.4,  0.2
-49.0,-106.55,-4045,#0A3D4E,14.4,  0.4
-49.0,-105.80,-2765,#053645,14.6,  0.4
-49.0,-105.05,-4194,#002A3B,14.5,  0.5
-49.0,-104.25,-4078,#003040,14.5,  1.2
-49.0,-103.50,-3866,#0A3B4C,14.3,  1.6
-49.0,-102.75,-4170,#093C4D,14.3,  1.7
-49.0,-102.00,-4205,#083B4E,14.1,  1.6
-49.0,-101.25,-4343,#003849,14.0,  1.7
-49.0,-100.45,-4512,#023546,14.0,  2.2
-49.0, -99.70,-4359,#023749,13.9,  2.5
-49.0, -98.95,-4193,#0C3C50,13.8,  2.4
-49.0, -98.20,-4126,#093C4F,13.7,  2.0
-49.0, -97.40,-3874,#0B3B4F,13.6,  2.1
-49.0, -96.65,-4583,#003849,13.2,  1.9
-49.0, -95.90,-4651,#003547,13.2,  1.9
-49.0, -95.15,-4762,#003547,13.4,  2.0
-49.0, -94.40,-4878,#003245,13.4,  2.3
-49.0, -93.60,-4774,#003245,13.3,  2.4
-49.0, -92.85,-4774,#003446,13.1,  2.1
-49.0, -92.10,-4457,#023342,12.9,  2.4
-49.0, -91.35,-4741,#02364C,12.8,  2.4
-49.0, -90.55,-4437,#00374C,12.9,  2.2
-49.0, -89.80,-3865,#0C3C50,12.9,  2.4
-49.0, -89.05,-3815,#012C3C,12.8,  2.4
-49.0, -88.30,-4529,#06364A,12.9,  1.9
-49.0, -87.55,-4378,#023749,12.8,  1.9
-49.0, -86.75,-4054,#093E50,12.8,  1.8
-49.0, -86.00,-4592,#002D3D,12.8,  1.9
-49.0, -85.25,-3920,#0E4353,13.0,  2.2
-49.0, -84.50,-4655,#002935,13.2,  2.2
-49.0, -83.70,-4605,#04394B,13.2,  2.2
-49.0, -82.95,-4160,#0B3E51,13.4,  2.1
-49.0, -82.20,-3865,#0C3F52,13.6,  2.1
-49.0, -81.45,-3971,#0C3F52,13.9,  2.4
-49.0, -80.70,-3811,#104557,13.8,  2.6
-49.0, -79.90,-3852,#0C4153,13.9,  2.5
-49.0, -79.15,-4010,#0D4254,13.8,  2.5
-49.0, -78.40,-3906,#0B4052,13.8,  2.8
-49.0, -77.65,-3948,#0D4053,13.7,  2.4
-49.0, -76.85,-2954,#164758,13.7,  2.5
-49.0, -76.10, -691,#2A707C,14.2,  2.0
-49.0, -75.35,  149,#555136,19.7, -8.3
-49.0, -74.60,  957,#838570,21.0, -9.7
-49.0, -73.85,  149,#C6C8BB,12.4,-10.9
-49.0, -73.05,  400,#6A6B5D,13.8,-14.4
-49.0, -72.30, 1160,#979268,24.6,-10.5
-49.0, -71.55,  682,#8E7355,24.3,-19.6
-49.0, -70.80,  750,#876D52,28.7,-15.9
-49.0, -70.00,  571,#756740,32.0,-11.9
-49.0, -69.25,  269,#B09373,36.5, -6.6
-49.0, -68.50,  221,#AA8D6F,36.9, -7.2
-49.0, -67.75,   64,#A4896B,34.0, -4.0
-49.0, -67.00,  -68,#2E727F,35.1, -5.9
-49.0, -66.20,  -99,#2E727F,20.5,  1.9
-49.0, -65.45, -103,#2E727F,18.7,  2.9
-49.0, -64.70, -116,#2E727F,17.6,  2.4
-49.0, -63.95, -114,#2F7380,16.9,  1.9
-49.0, -63.15, -184,#2D717E,16.4,  1.7
-49.0, -62.40, -161,#2D717E,16.4,  2.0
-49.0, -61.65, -155,#2E727F,16.1,  2.5
-49.0, -60.90, -215,#2D717E,15.4,  2.2
-49.0, -60.15, -392,#2C6E7C,15.1,  2.2
-49.0, -59.35, -506,#2A6C7A,14.9,  2.0
-49.0, -58.60, -551,#2B6D7B,14.4,  1.5
-49.0, -57.85, -453,#2A6E7B,13.8,  1.6
-49.0, -57.10, -564,#2A6C7A,13.5,  1.6
-49.0, -56.30, -813,#286874,13.5,  1.1
-49.0, -55.55,-1069,#2B6A79,13.1,  0.9
-49.0, -54.80,-1516,#225D6D,13.2,  1.0
-49.0, -54.05,-2089,#1B5060,13.7,  1.2
-49.0, -53.30,-4794,#033445,14.1,  1.2
-49.0, -52.50,-5682,#002C41,14.9,  1.1
-49.0, -51.75,-5924,#022B41,15.0,  1.3
-49.0, -51.00,-5760,#002D42,14.9,  1.4
-49.0, -50.25,-5867,#002D44,15.4,  1.2
-49.0, -49.45,-6175,#002B40,15.6,  0.7
-49.0, -48.70,-5981,#002C41,15.6,  0.7
-49.0, -47.95,-5934,#022B41,15.3,  0.9
-49.0, -47.20,-6530,#00253A,14.9,  1.2
-49.0, -46.45,-6295,#012639,15.3,  0.8
-49.0, -45.65,-5715,#022F46,15.4,  0.5
-49.0, -44.90,-6029,#00293F,14.8,  0.4
-49.0, -44.15,-6029,#00293A,14.1,  0.2
-49.0, -43.40,-5501,#002A43,13.2,  0.1
-49.0, -42.60,-5399,#002C43,13.9, -0.1
-49.0, -41.85,-5207,#002F43,13.7, -0.4
-49.0, -41.10,-5417,#002B40,12.7, -0.7
-49.0, -40.35,-5118,#002A3A,13.2, -0.7
-49.0, -39.60,-5081,#002E42,13.4, -0.7
-49.0, -38.80,-5259,#012136,13.0, -0.6
-49.0, -38.05,-4200,#002D3D,12.8, -0.7
-49.0, -37.30,-4720,#002539,12.3, -0.7
-49.0, -36.55,-5364,#013044,12.2, -0.9
-49.0, -35.75,-5006,#033246,12.8, -1.1
-49.0, -35.00,-4456,#0F3D4A,12.2, -1.1
-49.0, -34.25,-4934,#081B2C,12.5, -1.2
-49.0, -33.50,-5023,#011627,12.7, -1.1
-49.0, -32.75,-5686,#002434,12.8, -1.2
-49.0, -31.95,-5523,#012F46,12.8, -1.2
-49.0, -31.20,-5427,#002F43,12.4, -1.2
-49.0, -30.45,-5355,#002F43,11.4, -1.2
-49.0, -29.70,-5394,#002F43,11.2, -1.4
-49.0, -28.90,-5024,#002F41,11.2, -1.4
-49.0, -28.15,-3961,#063745,11.5, -1.0
-49.0, -27.40,-4688,#01354A,11.6, -1.0
-49.0, -26.65,-4544,#01384C,11.2, -1.2
-49.0, -25.90,-4579,#003549,10.9, -1.1
-49.0, -25.10,-4475,#00374B,10.8, -0.7
-49.0, -24.35,-4405,#00394C,10.8, -0.6
-49.0, -23.60,-4475,#00394C,10.8, -1.1
-49.0, -22.85,-4426,#003949,10.7, -1.2
-49.0, -22.05,-3824,#0D4254,10.5, -1.3
-49.0, -21.30,-3936,#0D4053,10.7, -1.4
-49.0, -20.55,-3854,#073F50,10.8, -1.6
-49.0, -19.80,-3955,#0B3E51,10.6, -1.8
-49.0, -19.05,-4178,#03384A,10.3, -2.0
-49.0, -18.25,-4021,#0C3A4A,11.2, -2.1
-49.0, -17.50,-3963,#0B4052,11.3, -2.1
-49.0, -16.75,-3970,#0C3F52,11.3, -2.5
-49.0, -16.00,-3984,#0A3D50,11.0, -2.6
-49.0, -15.20,-3605,#0E4154,10.8, -2.7
-49.0, -14.45,-3710,#104555,10.8, -2.3
-49.0, -13.70,-3959,#0F3D4D,10.9, -2.3
-49.0, -12.95,-3566,#114658,10.9, -2.1
-49.0, -12.20,-3417,#134659,10.4, -2.0
-49.0, -11.40,-3187,#124352,10.3, -2.0
-49.0, -10.65,-2517,#1C5566,10.0, -1.9
-49.0,  -9.90,-3333,#0E4353, 9.9, -1.8
-49.0,  -9.15,-1455,#1F6171, 9.7, -1.9
-49.0,  -8.35,-4436,#063545, 9.2, -1.9
-49.0,  -7.60,-2163,#1D5566, 9.3, -1.9
-49.0,  -6.85,-3139,#16495A, 9.3, -1.9
-49.0,  -6.10,-3681,#0D4053, 9.5, -2.0
-49.0,  -5.35,-3810,#0F4255,10.1, -2.0
-49.0,  -4.55,-3825,#134455,10.4, -1.8
-49.0,  -3.80,-3505,#114155,10.6, -1.7
-49.0,  -3.05,-4255,#04384D,10.6, -1.5
-49.0,  -2.30,-3160,#14495B,10.6, -1.6
-49.0,  -1.50,-3794,#093746,10.5, -1.6
-49.0,  -0.75,-3631,#104557,10.3, -1.6
-49.0,   0.00,-3691,#0F4051,10.0, -1.8
-49.0,   0.75,-3861,#0D4053,10.1, -1.8
-49.0,   1.50,-3979,#0C3F52,10.4, -1.8
-49.0,   2.30,-3873,#0D4053,10.5, -1.8
-49.0,   3.05,-3981,#0C3F52,10.7, -1.8
-49.0,   3.80,-3652,#0E4154,10.7, -1.8
-49.0,   4.55,-2993,#0D3541,10.7, -1.8
-49.0,   5.35,-3115,#0F4456,10.4, -1.6
-49.0,   6.10,-3884,#0B3E51,10.4, -1.7
-49.0,   6.85,-3462,#0E4355,10.4, -1.7
-49.0,   7.60,-1125,#24606B,10.1, -1.6
-49.0,   8.35,-3714,#0B3948, 9.7, -1.6
-49.0,   9.15,-4316,#013447, 9.6, -1.4
-49.0,   9.90,-3412,#124558, 9.8, -1.3
-49.0,  10.65,-4007,#08374B, 9.7, -1.3
-49.0,  11.40,-3641,#114658, 9.4, -1.5
-49.0,  12.20,-4523,#003947, 9.2, -1.5
-49.0,  12.95,-4127,#083B4C, 9.3, -1.5
-49.0,  13.70,-4907,#023145, 9.7, -1.3
-49.0,  14.45,-4172,#023749, 9.6, -1.2
-49.0,  15.20,-3334,#0F465A, 9.5, -1.4
-49.0,  16.00,-4606,#023548, 9.6, -1.5
-49.0,  16.75,-4074,#074053, 9.7, -1.4
-49.0,  17.50,-4312,#033C4F, 9.4, -1.5
-49.0,  18.25,-4964,#012B41, 9.4, -1.5
-49.0,  19.05,-3954,#073E53, 9.4, -1.6
-49.0,  19.80,-4458,#002E3D, 9.7, -1.6
-49.0,  20.55,-4640,#002B3E, 9.7, -1.7
-49.0,  21.30,-4473,#002E3E, 9.7, -1.9
-49.0,  22.05,-4498,#023749, 9.8, -2.0
-49.0,  22.85,-4465,#002638, 9.9, -1.8
-49.0,  23.60,-4782,#013145, 9.7, -1.6
-49.0,  24.35,-4042,#0A3F51,10.1, -1.4
-49.0,  25.10,-5155,#003449, 9.8, -1.5
-49.0,  25.90,-4721,#003349, 9.8, -2.1
-49.0,  26.65,-4656,#002839,11.0, -2.2
-49.0,  27.40,-5212,#033246,10.9, -2.0
-49.0,  28.15,-5267,#013044,10.5, -2.1
-49.0,  28.90,-4391,#013A4D,10.3, -2.1
-49.0,  29.70,-4092,#03435E,10.5, -1.7
-49.0,  30.45,-4240,#053C51,11.0, -1.8
-49.0,  31.20,-4363,#00152A,11.9, -2.0
-49.0,  31.95,-3504,#124F61,11.7, -2.3
-49.0,  32.75,-4603,#002830,11.6, -2.2
-49.0,  33.50,-4677,#002636,11.8, -2.2
-49.0,  34.25,-4699,#003849,11.3, -2.0
-49.0,  35.00,-4358,#093E50,11.1, -2.0
-49.0,  35.75,-4514,#00394C,10.9, -1.8
-49.0,  36.55,-4111,#054254,10.7, -1.8
-49.0,  37.30,-4636,#013042,11.0, -1.9
-49.0,  38.05,-4998,#00364A,11.1, -1.5
-49.0,  38.80,-3965,#0C3C50,10.5, -1.5
-49.0,  39.60,-4838,#003345,10.1, -1.4
-49.0,  40.35,-4447,#033649, 9.8, -1.3
-49.0,  41.10,-3572,#0F3E52,10.0, -1.1
-49.0,  41.85,-4231,#0D3C50,10.1, -1.3
-49.0,  42.60,-4060,#0D4254,10.2, -1.3
-49.0,  43.40,-4279,#09394D,10.2, -1.1
-49.0,  44.15,-5031,#003449,10.7, -1.2
-49.0,  44.90,-4276,#09394D,10.8, -1.7
-49.0,  45.65,-4223,#0C3C52,10.7, -1.6
-49.0,  46.45,-4171,#023D4D,10.6, -1.5
-49.0,  47.20,-4240,#0A3D50,10.4, -1.2
-49.0,  47.95,-4292,#093C4F,10.1, -1.4
-49.0,  48.70,-4218,#0A3D50,10.0, -1.4
-49.0,  49.45,-4175,#0A3D50, 9.8, -1.4
-49.0,  50.25,-4241,#093C4F, 9.8, -1.3
-49.0,  51.00,-4221,#063E4F, 9.8, -1.3
-49.0,  51.75,-4153,#0A3D50,10.2, -1.3
-49.0,  52.50,-4194,#0C3F52,10.4, -1.3
-49.0,  53.30,-4210,#093C4F,10.3, -1.2
-49.0,  54.05,-4270,#0B3E51,10.0, -1.1
-49.0,  54.80,-4301,#093C4F, 9.8, -1.0
-49.0,  55.55,-4306,#0B3B4F, 9.8, -1.0
-49.0,  56.30,-4304,#0B3A4E, 9.9, -1.1
-49.0,  57.10,-4331,#01394A,10.0, -1.0
-49.0,  57.85,-4443,#023B4E, 9.9, -1.0
-49.0,  58.60,-4452,#003849,10.2, -1.4
-49.0,  59.35,-4497,#01384C,10.1, -1.7
-49.0,  60.15,-4459,#00374A,10.4, -1.7
-49.0,  60.90,-4497,#013648,10.4, -1.9
-49.0,  61.65,-3137,#164B5D,10.3, -1.8
-49.0,  62.40,-2312,#1D5260,10.0, -1.9
-49.0,  63.15,-1121,#205A66, 9.8, -1.7
-49.0,  63.95,-2300,#1B5465,10.0, -1.2
-49.0,  64.70,-2214,#205B6B, 9.8, -1.0
-49.0,  65.45,-1642,#266171, 9.8, -1.0
-49.0,  66.20,-1547,#245F6F,10.1, -0.6
-49.0,  67.00,-1250,#1F5D6A,10.1, -0.8
-49.0,  67.75, -168,#2C707D, 9.8, -0.5
-49.0,  68.50, -116,#2E7480, 9.3, -0.9
-49.0,  69.25,  508,#735940,11.8, -2.7
-49.0,  70.00,  -72,#2F7581,15.7, -3.2
-49.0,  70.80, -145,#2D717E, 9.6, -0.7
-49.0,  71.55, -798,#296472, 9.3, -0.7
-49.0,  72.30,-1896,#1C5463, 9.5, -0.7
-49.0,  73.05,-2341,#1B5465, 9.8, -0.9
-49.0,  73.85,-2450,#225769,10.0, -0.6
-49.0,  74.60,-2691,#1A5261, 9.7, -0.5
-49.0,  75.35,-2877,#154D5C,10.0, -0.3
-49.0,  76.10,-2983,#184B5C,10.4, -0.3
-49.0,  76.85,-3111,#13485A,10.6, -0.3
-49.0,  77.65,-3392,#134659,10.4,  0.0
-49.0,  78.40,-3558,#104557,10.7,  0.2
-49.0,  79.15,-3596,#0E4152,10.8,  0.2
-49.0,  79.90,-3781,#0D4053,11.1, -0.1
-49.0,  80.70,-3968,#0D4156,11.1,  0.0
-49.0,  81.45,-3568,#104356,11.1,  0.1
-49.0,  82.20,-3752,#0E4355,11.2,  0.0
-49.0,  82.95,-3877,#0D4053,11.4, -0.2
-49.0,  83.70,-3942,#0C3F52,10.8, -0.1
-49.0,  84.50,-3953,#0C3F52,11.0, -0.1
-49.0,  85.25,-4137,#0B3E51,10.9, -0.4
-49.0,  86.00,-4114,#0B3E51,11.3, -0.3
-49.0,  86.75,-4050,#0A3D50,11.1, -0.2
-49.0,  87.55,-3971,#0B4052,11.2, -0.1
-49.0,  88.30,-4000,#0D4053,11.5,  0.0
-49.0,  89.05,-4219,#093848,11.8,  0.4
-49.0,  89.80,-3917,#0A3D50,11.8,  0.4
-49.0,  90.55,-3968,#0E4154,11.3,  0.2
-49.0,  91.35,-3942,#0C3F52,11.3,  0.4
-49.0,  92.10,-3730,#0D4156,11.0,  0.5
-49.0,  92.85,-3578,#124759,11.0,  0.3
-49.0,  93.60,-3408,#11455A,10.9,  0.4
-49.0,  94.40,-3432,#114457,11.0,  0.0
-49.0,  95.15,-3552,#114455,10.7, -0.2
-49.0,  95.90,-3249,#14475A,10.4,  0.1
-49.0,  96.65,-3413,#124354,10.3,  0.0
-49.0,  97.40,-3113,#14495B,10.2,  0.2
-49.0,  98.20,-3177,#134659,10.2,  0.1
-49.0,  98.95,-2757,#124A5B,10.0,  0.1
-49.0,  99.70,-3021,#13485A, 9.8,  0.4
-49.0, 100.45,-3151,#154A5A, 9.6,  0.3
-49.0, 101.25,-3161,#124A5B, 9.9, -0.3
-49.0, 102.00,-3079,#134659, 9.8, -0.3
-49.0, 102.75,-2985,#13485A, 9.8,  0.2
-49.0, 103.50,-3212,#124558, 9.7,  0.2
-49.0, 104.25,-3178,#124A5B,10.0,  0.3
-49.0, 105.05,-3490,#002832,10.1,  0.3
-49.0, 105.80,-2990,#16495A,10.3,  0.2
-49.0, 106.55,-3321,#124151,10.1,  0.4
-49.0, 107.30,-3209,#124556,10.0,  0.4
-49.0, 108.10,-3039,#104356,10.2,  0.3
-49.0, 108.85,-3153,#093C4D,10.0,  0.2
-49.0, 109.60,-3316,#124759,10.0,  0.4
-49.0, 110.35,-3267,#13485A,10.2,  0.6
-49.0, 111.10,-3429,#124759,10.3,  0.7
-49.0, 111.90,-3714,#114658,10.6,  0.6
-49.0, 112.65,-3512,#124759,11.2,  0.3
-49.0, 113.40,-3709,#104356,11.6,  0.1
-49.0, 114.15,-3961,#0F4255,11.6,  0.3
-49.0, 114.95,-4015,#0B3C4D,11.5,  0.4
-49.0, 115.70,-3819,#0C3D4C,11.6,  0.7
-49.0, 116.45,-3823,#13485A,11.6,  0.9
-49.0, 117.20,-3226,#093341,11.7,  0.8
-49.0, 117.95,-3996,#104356,11.6,  0.9
-49.0, 118.75,-3746,#0E3F50,11.7,  0.8
-49.0, 119.50,-3690,#0F4255,11.6,  0.9
-49.0, 120.25,-3753,#0C4455,11.5,  1.1
-49.0, 121.00,-3436,#104857,11.4,  1.3
-49.0, 121.80,-3754,#0F4255,11.4,  0.8
-49.0, 122.55,-3754,#0F4253,11.5,  1.0
-49.0, 123.30,-3688,#0D4556,11.5,  0.9
-49.0, 124.05,-3001,#164654,11.6,  1.5
-49.0, 124.80,-4365,#02343F,12.2,  1.5
-49.0, 125.60,-3857,#103547,12.6,  1.7
-49.0, 126.35,-3693,#124352,12.9,  1.8
-49.0, 127.10,-3640,#0F4051,13.6,  1.9
-49.0, 127.85,-3689,#06394A,14.1,  1.8
-49.0, 128.65,-3890,#0B4352,14.0,  1.9
-49.0, 129.40,-3879,#06394C,14.2,  2.0
-49.0, 130.15,-4124,#0E3F50,14.3,  2.0
-49.0, 130.90,-4313,#104356,14.4,  2.0
-49.0, 131.65,-3818,#0F4255,14.4,  2.0
-49.0, 132.45,-3734,#0E3F50,14.5,  2.1
-49.0, 133.20,-3506,#0B4052,14.2,  1.9
-49.0, 133.95,-3604,#063547,14.0,  2.1
-49.0, 134.70,-3507,#124759,13.9,  2.1
-49.0, 135.50,-3546,#124558,14.0,  2.3
-49.0, 136.25,-3416,#14495B,14.1,  2.5
-49.0, 137.00,-3525,#104354,13.9,  2.5
-49.0, 137.75,-3252,#14495B,13.5,  2.2
-49.0, 138.50,-3373,#124759,13.6,  2.3
-49.0, 139.30,-3212,#124759,13.9,  2.4
-49.0, 140.05,-4089,#0B3B4F,14.5,  2.4
-49.0, 140.80,-3998,#154657,14.5,  2.3
-49.0, 141.55,-4128,#0C3D4C,14.3,  2.0
-49.0, 142.35,-3758,#0E4657,14.0,  1.9
-49.0, 143.10,-4116,#0D4156,14.0,  1.7
-49.0, 143.85,-4644,#013449,14.4,  1.8
-49.0, 144.60,-4006,#0A3B4C,14.9,  1.4
-49.0, 145.35,-4839,#002D40,15.0,  1.5
-49.0, 146.15,-4181,#0D3E4F,15.1,  1.6
-49.0, 146.90,-4224,#093A4B,15.0,  1.4
-49.0, 147.65,-4125,#03384A,14.7,  1.9
-49.0, 148.40,-4169,#0A3F51,14.4,  1.9
-49.0, 149.20,-3321,#134C60,14.4,  1.6
-49.0, 149.95,-1496,#25606E,15.0,  1.4
-49.0, 150.70,-1905,#174B59,15.2,  1.9
-49.0, 151.45,-3991,#0B3C4D,15.2,  1.7
-49.0, 152.20,-4362,#093A4B,15.3,  1.9
-49.0, 153.00,-4427,#023B4E,15.4,  1.6
-49.0, 153.75,-4181,#134455,15.2,  1.6
-49.0, 154.50,-4355,#003748,15.1,  2.0
-49.0, 155.25,-4536,#003044,15.2,  1.7
-49.0, 156.05,-5200,#002F43,14.9,  2.0
-49.0, 156.80,-4662,#002F43,15.1,  2.3
-49.0, 157.55,-4378,#032C3E,15.0,  2.0
-49.0, 158.30,-4676,#023548,14.8,  2.1
-49.0, 159.05,-4899,#023145,14.7,  1.9
-49.0, 159.85,-4278,#003043,14.5,  2.1
